index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
16,16,1,Facebook,,"['show', 'old', 'post', 'bad', 'enough', 'get', 'bad', 'update', 'not', 'unload', 'photo', 'time', 'share', 'doe', 'not', 'work', 'time', 'look', 'be', 'already', 'post', 'seem', 'design', 'thing', 'prevent', 'interaction']",2019-02-12,600022,"before it only showed old posts, that was bad enough. it gets worse with every update. now it will not upload photos % of the time, ""share"" does not work most of the time. you can look at what is already posted but they seem to design this thing to prevent interaction.",1,before it only showed old post that was bad enough it get worse with every update now it will not unload photo of the time share doe not work most of the time you can look at what is already posted but they seem to design this thing to prevent interaction,Lee B,,
17,17,1,Facebook,,"['application', 'take', 'lot', 'ram', 'not', 'recommend', 'gb', 'ram', 'phone', 'have', 'little', 'aps', 'otherwise', 'application', 'be', 'decent', 'lot', 'feature', 'sometimes', 'application', 'refresh', 'take', 'back', 'top', 'feed', 'especially', 'switch', 'application', 'come', 'back']",2019-02-13,600023,"the application takes a lot of ram, so not recommended for gb ram phones unless you have very little apps. otherwise, the application is decent with lots of features, but sometimes the application refreshes and takes me back to the top of my feed. especially if i switch out to another application and come back.",4,the application take a lot of ram so not recommended for gb ram phone unless you have very little aps otherwise the application is decent with lot of feature but sometimes the application refreshes and take me back to the top of my feed especially if i switch out to another application and come back,Jonathan Ventura,,
18,18,1,Facebook,,"['recently', 'people', 'log', 'account', 'not', 'let', 'back', 'give', 'correct', 'password', 'system', 'tell', 'wrong', 'first', 'become', 'client', 'have', 'password', 'not', 'wrong', 'get', 'tired', 'play', 'game', 'help', 'fix', 'game', 'cancel', 'application', 'aps', 'link']",2019-02-15,600024,"recently you people logged me out of my account and now will not let me back in. i give you the correct password and your system tells me i am wrong. since i first became a client of yours, i have had only  passwords. so i am not wrong. i am getting tired of playing this game. either you help me fix this game or i will cancel your application. and any other apps that link to yours.",1,recently you people logged me out of my account and now will not let me back in i give you the correct password and your system tell me i am wrong since i first became a client of yours i have had only password so i am not wrong i am getting tired of playing this game either you help me fix this game or i will cancel your application and any other aps that link to yours,Thomas Schneider,,
19,19,1,Facebook,,"['always', 'fail', 'load', 'right', 'side', 'button', 'show', 'related', 'item', 'fail', 'retrieve', 'recent', 'tab', 'show', 'say', 'be', 'end', 'news_feed', 'be', 'not', 'friendly', 'much', 'ad', 'not', 'see', 'friend', 'post', 'shame', 'would', 'prefer', 'use', 'desktop', 'way', 'fail', 'unload', 'photo', 'face', 'mobile', 'webster', 'also', 'check']",2019-02-18,600025,"always fail to load the right side button (show all related itema); fail to retrieve most recent in the tab ,only show a few then said is the end news feed is not friendly as there are too much ad and i cannot see my friends posts. what a shame. i would prefer to use desktop if i can. by the way fail to upload photos through facebook mobile website also, please check (",1,always fail to load the right side button show all related item fail to retrieve most recent in the tab only show a few then said is the end news feed is not friendly a there are too much ad and i can not see my friend post what a shame i would prefer to use desktop if i can by the way fail to unload photo through face-on mobile webster also please check,A Google User,,
21,21,1,Facebook,,"['time', 'phone', 'hawes', 'mate', 'professional', 'make', 'little', 'update', 'face', 'news_feed', 'doe', 'not', 'load', 'anything', 'new', 'old', 'story', 'thing', 'happen', 'use', 'have', 'samsung', 'take', 'month', 'update', 'face', 'application', 'work', 'properly']",2019-02-16,600027,"every time my phone - huawei mate  professional - makes a little update, facebook news feed does not load anithing new. same old stories from  or  days ago. same thing happened when i used to have a samsung. and it takes months for you to update the facebook application and work properly.",1,every time my phone hawes mate professional make a little update face-on news feed doe not load anything new same old story from or day ago same thing happened when i used to have a samsung and it take month for you to update the face-on application and work properly,o black,,
22,22,1,Facebook,,"['log', 'reason', 'still', 'do', 'not', 'know', 'log', 'phone', 'year', 'longer', 'use', 'application', 'face', 'force', 'send', 'verification', 'text', 'never', 'receive', 'verification', 'text', 'browser', 'messenger', 'work', 'fine', 'frustrating', 'guess', 'browser', 'messenger', 'great', 'reason', 'stay', 'face', 'terrible', 'datum', 'privacy', 'issue', 'awful', 'company', 'ethic', 'conservative', 'user', 'silence']",2019-02-15,600028,"i was logged out for some reason (still do not know why) after being logged in on this phone for  years. i can now no longer use the application at all, because facebook forces me to send a verification text and i never receive a verification text. browser and messenger both work fine. so frustrating. i guess browser and messenger both a great reason to stay off facebook. terrible data and privacy issues and awful company ethics where conservative users are silenced.",1,i was logged out for some reason still do not know why after being logged in on this phone for year i can now no longer use the application at all because face-on force me to send a verification text and i never receive a verification text browser and messenger both work fine so frustrating i guess browser and messenger both a great reason to stay off face-on terrible data and privacy issue and awful company ethic where conservative user are silenced,Celeste Smith,,
23,23,1,Facebook,,"['bad', 'application', 'day', 'update', 'even', 'several', 'time', 'repeatedly', 'video', 'clarity', 'be', 'become', 'worst', 'bad', 'take', 'immediate', 'action', 'also', 'update', 'version', 'be', 'mb', 'quality', 'hell', 'happen', 'application', 'be', 'video', 'quality', 'irritate', 'heavy', 'update', 'hell', 'video', 'quality', 'be', 'become', 'poor', 'be', 'wrong', 'poor', 'video', 'quality', 'use', 'android', 'grin', 'network']",2019-02-14,600029,"worst application now a days. after updating even several times, repeatedly the video clarity is becoming worst and worst. please take immediate action. also the updateing version is around mb, but no quality. // what the hell happened to this application is video quality, irritating. // why so heavy update // why the hell video quality is becoming so poor.? what is wrong there? why so poor video quality though i am using android  n grin network!",1,worst application now a day after updating even several time repeatedly the video clarity is becoming worst and worst please take immediate action also the updating version is around mb but no quality what the hell happened to this application is video quality irritating why so heavy update why the hell video quality is becoming so poor what is wrong there why so poor video quality though i am using android n grin network,Saad Elias,,
25,25,1,Facebook,,"['late', 'update', 'application', 'completely', 'screw', 'notification', 'still', 'mess', 'miss', 'group', 'regular', 'notification', 'new', 'sorting', 'system', 'notification', 'show', 'hour', 'later', 'far', 'notification', 'list', 'have', 'go', 'search', 'group', 'regular', 'notification', 'not', 'cool']",2019-02-16,600035,"the latest update to this application has completely screwed up my notifications. - they are still messed up! i am missing group and regular notifications because of this new ""sorting system"". notifications are showing up hours later! and very far down the notification list, so i have to go searching for group and regular notifications. not cool.",1,the latest update to this application has completely screwed up my notification they are still messed up i am missing group and regular notification because of this new sorting system notification are showing up hour later and very far down the notification list so i have to go searching for group and regular notification not cool,A Google User,,
27,27,1,Facebook,,"['warn', 'application', 'violate', 'phone', 'protocol', 'application', 'doe', 'not', 'adhere', 'phone', 'set', 'phone', 'notification', 'mute', 'application', 'still', 'make', 'loud', 'annoying', 'sound', 'especially', 'look', 'phone', 'pad', 'want', 'notification', 'sound', 'therefore', 'recommend', 'goole', 'ban', 'application']",2019-02-16,600037,"warning! this application violates phone protocols. this application does not adhere to the phones settings when phones notifications are muted. this application still makes a loud annoying sound, especially after after looking at your phone or ipad. i want the notifications but no sound. therefore, i recommend that google ban this application.",1,warning this application violates phone protocol this application doe not adhere to the phone setting when phone notification are muted this application still make a loud annoying sound especially after after looking at your phone or pad i want the notification but no sound therefore i recommend that goole ban this application,James G,,
28,28,1,Facebook,,"['day', 'face', 'automatically', 'get', 'log', 'application', 'face', 'say', 'session', 'expire', 'log', 'log', 'not', 'able', 'post', 'even', 'face', 'problem', 'happen', 'day', 'straight', 'face', 'problem', 'time', 'minimum', 'do', 'something', 'be', 'even', 'option', 'face', 'application', 'complain', 'issue', 'even', 'click', 'option', 'code', 'generator', 'face', 'application', 'close', 'automatically', 'everytime', 'face', 'problem']",2019-02-17,600038,"after some days my facebook automaticall gets logged out from this application. my facebook says ""session expired, please log in"". after logging in, i will not be able to like any post. even now i am facing and this problem happens for - days straight. i faced this problem more than  times minimum. please do something. there is even no option in facebook application about complaining this issue. even when i click the option ""code generator"", facebook application closes automatically"". everytime i face this problem.",3,after some day my face-on automatically get logged out from this application my face-on say session expired please log in after logging in i will not be able to like any post even now i am facing and this problem happens for day straight i faced this problem more than time minimum please do something there is even no option in face-on application about complaining this issue even when i click the option code generator face-on application close automatically everytime i face this problem,progga biswas,,
30,30,1,Facebook,,"['month', 'face', 'be', 'glitch', 'log', 'read', 'post', 'do', 'something', 'not', 'loading', 'log', 'back', 'in', 'have', 'close', 'application', 'reopen', 'application', 'be', 'not', 'problem', 'update', 'mb', 'minute', 'log', 'usual', 'please_fix']",2019-02-14,600041,"for months now facebook has been glitchy, logging me out while i am reading posts or doing something then not loading when i log back in, have to close the application and reopen the application. this is not the only problem. i just updated another  mb and  minutes in it logged me out and the usual. please fix this.",2,for month now face-on has been glitch logging me out while i am reading post or doing something then not loading when i log back in have to close the application and reopen the application this is not the only problem i just updated another mb and minute in it logged me out and the usual please fix this,Ruth Adkins,,
31,31,1,Facebook,,"['bad', 'experience', 'get', 'block', 'hour', 'face', 'allegation', 'recently', 'post', 'something', 'inappropriate', 'check', 'profile', 'far', 'remember', 'last', 'post', 'something', 'last', 'year', 'profile', 'something', 'face', 'regulation', 'rule', 'do', 'not', 'violate', 'rule', 'send', 'face', 'message', 'explain', 'face', 'message', 'block', 'face', 'message', 'do', 'not', 'bother', 'respond', 'amdisconected', 'friend', 'family', 'be', 'bad', 'unprofessional', 'application', 'company']",2019-02-13,600040,"very bad experience. i got blocked more than  hours ago by facebook on the allegation that i recently posted something inappropriate. when i check my profile and as far as i remember, i last posted something last year, and my profile was something within the facebook regulations and rules. i did not violate any rule. i sent facebook messages to explain why facebook messages blocked me, and facebook messages did not bother to respond at all. now i amdisconnected from friends and family. this is bad. unprofessional application and company",1,very bad experience i got blocked more than hour ago by face-on on the allegation that i recently posted something inappropriate when i check my profile and a far a i remember i last posted something last year and my profile was something within the face-on regulation and rule i did not violate any rule i sent face-on message to explain why face-on message blocked me and face-on message did not bother to respond at all now i amdisconected from friend and family this is bad unprofessional application and company,Simelweyinkosi Sibindi,,
32,32,1,Facebook,,"['notification', 'screwy', 'clear', 'notification', 'application', 'say', 'forego', 'back', 'nope', 'group', 'page', 'not', 'load', 'post', 'seriously', 'fix', 'basic', 'back', 'view', 'chrome', 'application', 'be', 'painful']",2019-02-15,600042,notifications are screwy. clear notifications then application say  more.go back in. nope. groups and pages will not load any more than one post. seriously. just fix the basics. back to viewing via chrome as application is too painful.,2,notification are screwy clear notification then application say forego back in nope group and page will not load any more than one post seriously just fix the basic back to viewing via chrome a application is too painful,Mel Robinson,,
33,33,1,Facebook,,"['day', 'be', 'stick', 'top', 'news_feed', 'want', 'see', 'anything', 'new', 'have', 'scroll', 'even', 'unfold', 'page', 'stick', 'still', 'see', 'post', 'do']",2019-02-17,600043,for two days its been stuck on the same top  news feeds. if i want to see anything new i have to scroll down. i even unfollowed the pages that its stuck on a d i still see their posts. doing this again.,2,for two day its been stuck on the same top news feed if i want to see anything new i have to scroll down i even unfolded the page that its stuck on a d i still see their post doing this again,Jennifer R,,
34,34,1,Facebook,,"['not', 'see', 'face', 'live', 'even', 'uninstale', 'application', 'many', 'time', 'instal', 'application', 'still', 'not', 'allow', 'see', 'face', 'live', 'notification', 'application', 'say', 'content', 'not', 'available', 'pc', 'face', 'live', 'work', 'fine', 'te', 'update', 'make', 'face', 'bad']",2019-02-18,600044,i cannot see facebook live. even i uninstalled the application many times and installed the application again still will not allow me to see facebook live notification the application will say this content not available were in my pc facebook live working fine tsss. updates just made facebook worst.,1,i can not see face-on live even i uninstaled the application many time and installed the application again still will not allow me to see face-on live notification the application will say this content not available were in my pc face-on live working fine te update just made face-on worst,,,
35,35,1,Facebook,,"['last', 'update', 'bad', 'freezing', 'slow', 'post', 'start', 'rotate', 'slot', 'machine', 'bounce', 'back', 'post', 'already', 'see', 'understand', 'ad', 'ad', 'almost', 'post', 'last', 'update']",2019-02-16,600045,"last update was bad, freezing up, slow, posts start rotating like a slot machine and then bounces me back to post i already seen. i understand ads but ads almost every other posts, same ones over and over, since the last update",2,last update was bad freezing up slow post start rotating like a slot machine and then bounce me back to post i already seen i understand ad but ad almost every other post same one over and over since the last update,kellie Szczepanski,,
36,36,1,Facebook,,"['doe', 'anybody', 'develop', 'department', 'ever', 'look', 'respond', 'bug', 'report', 'still', 'terrible', 'nothing', 'change', 'not', 'figure', 'provide', 'chronological', 'sort', 'work', 'sort', 'recent', 'give', 'post', 'hour', 'ago', 'doe', 'application', 'use', 'much', 'space', 'much', 'space', 'application', 'be', 'application', 'load', 'application', 'take', 'almost', 'gb', 'notification', 'terrible', 'have', 'sound', 'turn', 'phone', 'kington', 'application', 'still', 'wing', 'reason']",2019-02-15,600046,"does anybody in your developing department ever look at or respond to bug reports? still terrible. nothing has changed. why cannot you figure out how to provide a chronological sort that works? sort by most recent gives me posts from + hours ago. why does this application use so much space? too much space. this application is less than  mb but after this application loads, this application takes up almost a gb. notifications are terrible. i have my sounds turned off on the phone, all but ringtone, and this application still dings for some reason",1,doe anybody in your developing department ever look at or respond to bug report still terrible nothing has changed why can not you figure out how to provide a chronological sort that work sort by most recent give me post from hour ago why doe this application use so much space too much space this application is le than mb but after this application load this application take up almost a gb notification are terrible i have my sound turned off on the phone all but kington and this application still wing for some reason,A Google User,,
38,38,1,Facebook,,"['wonder', 'uninstaling', 'product', 'longer', 'able', 'deinstall', 'tablet', 'make', 'room', 'dirty', 'pic', 'not', 'approve', 'could', 'please', 'assist', 'matter', 'gwendolen', 'mcgee']",2019-02-18,600048,"just wondering why after uninstalling your product, why i am no longer able to reinstall on my tablet. (had to make room for the dirty pics you will not approve of.) could you please assist me in this matter? gwendolyn mcgee",4,just wondering why after uninstaling your product why i am no longer able to deinstall on my tablet had to make room for the dirty pic you will not approve of could you please assist me in this matter gwendolen mcgee,Gwen Beall,,
40,40,1,Facebook,,"['see', 'advert', 'actual', 'post', 'friend', 'be', 'not', 'sign', 'face', 'spend', 'time', 'hide', 'post', 'anything', 'else', 'find', 'status', 'update', 'not', 'display', 'instead', 'message', 'say', 'status', 'be', 'delete', 'rest', 'message', 'be', 'not', 'display', 'let', 'status', 'go', 'people', 'be', 'home', 'page', 'not', 'see', 'home', 'page', 'really', 'annoying']",2019-02-16,600050,i see more adverts than actual posts from friends. this is not why i signed onto facebook. spend more time hiding posts than anything else. . finds status updates are not displaying. instead a message saying this status had been deleted or ( rest of message is not displayed) why then let this status go onto people is home page if you cannot see home page. really annoying,2,i see more advert than actual post from friend this is not why i signed onto face-on spend more time hiding post than anything else find status update are not displaying instead a message saying this status had been deleted or rest of message is not displayed why then let this status go onto people is home page if you can not see home page really annoying,,,
42,42,1,Facebook,,"['face', 'general', 'time', 'be', 'update', 'something', 'new', 'go', 'wrong', 'rd', 'video', 'sit', 'signal', 'rd', 'video', 'be', 'load', 'coincidentally', 'maybe', 'not', 'seem', 'happen', 'commercial', 'video', 'friend', 'video', 'continue', 'late', 'update', 'cause', 'something', 'go', 'wrong', 'warning', 'constantly', 'pop', 'often', 'interrupt', 'do', 'resetting', 'page']",2019-02-14,600052,"i like facebook in general, but every time it is updated something new goes wrong. as of now about every rd video just sits there signaling that about every rd video is loading. coincidentally, or maybe not, it only seems to happen with non commercial (ie videos from friends) videos. and it continues. latest update causes a ""something has gone wrong"" warning to constantly pop up, often interrupting what i am doing and resetting the page.",2,i like face-on in general but every time it is updated something new go wrong a of now about every rd video just sits there signalling that about every rd video is loading coincidentally or maybe not it only seems to happen with non commercial ie video from friend video and it continues latest update cause a something has gone wrong warning to constantly pop up often interrupting what i am doing and resetting the page,Sherry Case,,
44,44,1,Facebook,,"['news_feed', 'be', 'annoy', 'do', 'not', 'see', 'post', 'see', 'post', 'come', 'put', 'back', 'goodness', 'sake', 'post', 'order', 'do', 'make', 'use', 'face', 'lot', 'short', 'time', 'be', 'bore']",2019-02-16,600054,"the news feed is sooooooooo annoying! i either do not see posts, or i see the same post over and over again, or posts from  days ago will come up. just put it back to how it was for goodness sake, every post in the order it was done. it has made me use facebook a lot less and for a shorter time because it is just so boring now.",1,the news feed is so annoying i either do not see post or i see the same post over and over again or post from day ago will come up just put it back to how it was for goodness sake every post in the order it was done it has made me use face-on a lot le and for a shorter time because it is just so boring now,Christine Davies,,
46,46,1,Facebook,,"['get', 'tired', 'have', 'go', 'remove', 'ad', 'want', 'see', 'ad', 'would', 'have', 'like', 'page', 'remove', 'interest', 'stop', 'fill', 'page', 'seriously', 'page', 'be', 'start', 'get', 'annoying', 'do', 'not', 'know', 'stop', 'try', 'guess', 'stop', 'space']",2019-02-18,600057,"i get tired of having to go through and remove ads, if i wanted to see ads i would have liked the pages. when i remove my interests stop filling the pages with more. seriously, the pages is starting to get annoying. you do not know me, stop trying to guess at who i am and stop spamming me.",2,i get tired of having to go through and remove ad if i wanted to see ad i would have liked the page when i remove my interest stop filling the page with more seriously the page is starting to get annoying you do not know me stop trying to guess at who i am and stop spacing me,Amanda Marteny,,
49,49,1,Facebook,,"['use', 'acceptable', 'application', 'use', 'acceptable', 'way', 'view', 'face', 'still', 'work', 'fine', 'pop', 'ask', 'search', 'friend', 'time', 'open', 'application', 'be', 'annoy', 'break', 'friend', 'want', 'spam', 'friend', 'join', 'face', 'look', 'replacement', 'application', 'right', 'away']",2019-02-14,600061,"used to be acceptable this application used to be an acceptable way to view my facebook.  now, while it still works fine, it has a popup asking me to 'search for more friends' every time i open the application.  this is very annoying and reaks of more friends' wanting me to spam more friends' to joining facebook. i will be looking for a replacement application right away.",2,used to be acceptable this application used to be an acceptable way to view my face-on now while it still work fine it has a pop-up asking me to search for more friend every time i open the application this is very annoying and break of more friend wanting me to spam more friend to joining face-on i will be looking for a replacement application right away,Justin Everett,,
50,50,1,Facebook,,"['have', 'idea', 'be', 'wrong', 'application', 'comment', 'keep', 'disappear', 'look', 'distort', 'even', 'text', 'field', 'look', 'distort', 'android', 'phone', 'do', 'engineer', 'actually', 'test', 'engineer', 'instal', 'ui', 'engineer', 'android', 'phone', 'guy', 'publish', 'engineer', 'getting_worse', 'day', 'day']",2019-02-18,600062,i have no idea what is wrong with the application. comments keep disappearing and it looks distorted. even the text field looks distorted for android phones. do your ui engineer actually tested your ui engineer and installed your ui engineer on an android phone before you guys publish your ui engineer? getting worse day by day.,1,i have no idea what is wrong with the application comment keep disappearing and it look distorted even the text field look distorted for android phone do your ui engineer actually tested your ui engineer and installed your ui engineer on an android phone before you guy publish your ui engineer getting worse day by day,Jeremiah Yeap,,
52,52,1,Facebook,,"['application', 'many', 'issue', 'application', 'ridiculous', 'marketplace', 'not', 'work', 'use', 'application', 'daily', 'application', 'doe', 'not', 'update', 'everyone', 'else', 'be', 'application', 'say', 'be', 'date', 'look', 'vastly', 'different', 'old', 'compare', 'everyone', 'else', 'be']",2019-02-18,600064,"this application has so many issues this application ridiculous. marketplace will not work for me at all now, and i use this application daily. my application does not update like everyone else is, this application says it is up to date, but looks vastly different and old compared to everyone else is.",1,this application has so many issue this application ridiculous marketplace will not work for me at all now and i use this application daily my application doe not update like everyone else is this application say it is up to date but look vastly different and old compared to everyone else is,A Google User,,
