index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName
162627,145035,1,Snapchat,,"['be', 'not', 'good']",2019-04-20,86683,it is not good,1,it is not good,Elisha Jane Collins
162630,145038,1,Snapchat,,"['make', 'phone', 'freeze', 'time', 'camera', 'work', 'slow', 'week', 'have', 'try', 'date', 'series', 'nd', 'not', 'work']",2019-04-20,86687,it makes my phone freeze 😕most ãt ţimes the camera works very slow😈 For some weeks now i have tried udating my sţories nd not working😿,4,it make my phone freeze most t time the camera work very slow for some week now i have tried dating my series nd not working,A Google User
162633,145041,1,Snapchat,,"['go', 'back', 'choose', 'snapshot', 'alpha']",2019-04-20,86692,How to go back after choosing Snapchat Alpha ?,1,how to go back after choosing snapshot alpha,Mandeep Singh Pabla
162638,145046,1,Snapchat,,"['poor', 'mobile', 'opo', 'do', 'not', 'open', 'application', 'problem', 'solution']",2019-04-20,86701,very poor my mobile oppo f1s don't open this app plzz this proble solution ?👍,1,very poor my mobile opo f do not open this application plc this problem solution,Aftab Sumra Creation
162641,145049,1,Snapchat,,"['not', 'even', 'close', 'apple', 'be', 'snapshot', 'application']",2019-04-20,86710,not even close to apple's snapchat app.,1,not even close to apple is snapshot application,gurpreet singh
162642,145050,1,Snapchat,,"['would', 'give', 'application', 'star', 'everytime', 'want', 'post', 'something', 'camera_role', 'keep', 'loop', 'forever', 'never', 'go', 'away', 'not', 'even', 'post', 'want', 'stuff', 'want', 'post', 'be', 'camera_role', 'fix', 'issue']",2019-04-20,86711,i would give the app 5 Stars but Everytime i want to post something from my camera role it just keeps looping forever and it never goes away...i cant even post what i want because all the stuff i want to post is on my camera role... please fix this issue,3,i would give the application star but everytime i want to post something from my camera role it just keep looping forever and it never go away can not even post what i want because all the stuff i want to post is on my camera role please fix this issue,santos deras
162644,145052,1,Snapchat,,"['snap', 'inc', 'have', 'problem', 'record', 'video', 'audio', 'doe', 'not', 'work', 'solve']",2019-04-20,86718,Snap Inc. i have problem that when i record video audio doesn't work can you please solve this,4,snap inc i have problem that when i record video audio doe not work can you please solve this,Arshad Kazmi
162646,145054,1,Snapchat,,"['be', 'bad', 'application', 'do', 'not', 'like', 'be', 'bad']",2019-04-20,86724,it is so bad app I don't like it it is very bad,1,it is so bad application i do not like it it is very bad,Ravi Acharya
162655,145063,1,Snapchat,,"['service', 'be', 'slow']",2019-04-20,86747,your service is too slow,1,your service is too slow,Mariecris Martillana
162680,145088,1,Snapchat,,"['new', 'update', 'be', 'mess', 'not', 'open', 'chat', 'long', 'tap', 'username', 'not', 'crop', 'pic', 'edit', 'option', 'wth']",2019-04-18,86794,"New update is messed up ,we cant open chats by long tapping on the username, we cant crop the pic in edit option wth",3,new update is messed up we can not open chat by long tapping on the username we can not crop the pic in edit option wth,Vishwas Shukla
162684,145092,1,Snapchat,,"['be', 'absolutely', 'not', 'faster', 'android', 'anything', 'new', 'update', 'create', 'issue', 'never', 'take', 'age', 'send', 'message']",2019-04-18,86802,"it is absolutely NOT faster on android, if anything this new update created issues i never had before. it takes AGES to send a message",2,it is absolutely not faster on android if anything this new update created issue i never had before it take age to send a message,Epic Wafflz
162693,145101,1,Snapchat,,"['slow', 'application', 'would', 'get', 'reason']",2019-04-18,86828,"very slow, the app would get out for some reason",1,very slow the application would get out for some reason,Jaqueline Dashianna
162697,145105,1,Snapchat,,"['new', 'update', 'be', 'garbage']",2019-04-18,86837,The new update is garbage,5,the new update is garbage,GBE 3hunna
162701,145109,1,Snapchat,,"['always', 'freeze', 'glitch', 'close']",2019-04-18,86850,Always freezes and glitches and closes out by itself,2,always freeze and glitch and close out by itself,Brian Jones
162707,145115,1,Snapchat,,"['not', 'open', 'be', 'story', 'send', 'message', 'friend', 'show', 'message', 'doe', 'load', 'open']",2019-04-20,86868,Cannot open other's stories sent to me as message by my friends. It shows up in the messages but doesnt load or open.,1,can not open other is story sent to me a message by my friend it show up in the message but doe load or open,A Google User
162711,145119,1,Snapchat,,"['update', 'trash', 'view', 'go', 'people', 'uninstale', 'not', 'see', 'post', 'stuff', 'go', 'back', 'old', 'snapshot']",2019-04-20,86872,This update TRASH views went down because people uninstalled it and you cant see who posts stuff GO BACK TO THE OLD SNAPCHAT,1,this update trash view went down because people uninstaled it and you can not see who post stuff go back to the old snapshot,A Google User
162715,145123,1,Snapchat,,"['love', 'snapshot', 'hate', 'update', 'version']",2019-04-20,86877,love the snapchat but hates ts updated version,4,love the snapshot but hate t updated version,A Google User
162720,145128,1,Snapchat,,"['whack', 'application', 'auto', 'save', 'case', 'snap', 'doe', 'send', 'doe']",2019-04-20,86883,"whack app, should auto save just in case snap doesnt send but it doesnt",1,whack application should auto save just in case snap doe send but it doe,Vegas Boy
162722,145130,1,Snapchat,,"['honest', 'application', 'be', 'really', 'good', 'application', 'lag', 'lot', 'application', 'even', 'lag', 'download', 'application', 'even', 'application', 'be', 'actually', 'instal', 'phone', 'however', 'positive', 'side', 'application', 'be', 'also', 'amazing', 'application', 'allow', 'share', 'be', 'go', 'let', 'express', 'self', 'filter', 'well', 'do', 'snapshot']",2019-04-20,86887,to be honest this app is really good but it lags alot and it even lags when i download it so even before it is actually installed on my phone however on the positive side it is also an amazing app which allows you to share what has been going on and lets you express your self with filters well done snapchat,4,to be honest this application is really good but this application lag a lot and this application even lag when i download this application so even before this application is actually installed on my phone however on the positive side this application is also an amazing application which allows you to share what has been going on and let you express your self with filter well done snapshot,A Google User
162729,145137,1,Snapchat,,"['self', 'camera', 'way', 'zoom', 'pretty', 'much', 'unusable']",2019-04-20,86914,Selfie camera way too zoomed in on s10. Pretty much unusable.,1,self camera way too zoomed in on s pretty much unusable,Emma Strandquist
162748,145156,1,Snapchat,,"['let', 'be', 'know', 'someone', 'be', 'screen_shot', 'text', 'be', 'trash']",2019-04-19,86980,it let's you know when someone is screen shot your text it's trash,1,it let is you know when someone is screen shot your text it is trash,Lexy Moore
162751,145159,1,Snapchat,,"['application', 'constantly', 'break', 'stop', 'work', 'way', 'fix', 'be', 'delete', 'application', 'download', 'yet', 'be', 'temporary', 'fix']",2019-04-19,86985,"app constantly breaks and stops working, only way to fix it is delete it and re-download it yet that is only a temporary fix",2,application constantly break and stop working only way to fix it is delete application and download it yet that is only a temporary fix,Riley Austin-King
162753,145161,1,Snapchat,,"['cool', 'application', 'application', 'size', 'update', 'size', 'lot', 'people', 'not', 'update', 'bot', 'enough', 'storage_space', 'device', 'fix']",2019-04-19,86987,Cool app other than the app size and update sizes.. Alot of people can't update due to bot enough storage space on some devices!! Please fix!,4,cool application other than the application size and update size a lot of people can not update due to bot enough storage space on some device please fix,Brittany DeForest
162758,145166,1,Snapchat,,"['not', 'work', 'samsung']",2019-04-19,86997,Not working in samsung j7 perx,1,not working in samsung j per,faiz ruknuddin
162759,145167,1,Snapchat,,"['love', 'filter', 'game', 'do', 'not', 'work', 'friend', 'always', 'disconnect', 'fix']",2019-04-19,87002,"Love the filters and all, but the games don't work for me and my friends. We ALWAYS are disconnected. Please fix this!!!",3,love the filter and all but the game do not work for me and my friend we always are disconnected please fix this,Madison Yontz
162766,145174,1,Snapchat,,"['not', 'update', 'last', 'time']",2019-04-20,87018,i like it but not update in last time,3,i like it but not update in last time,Shazia Inam
162773,145181,1,Snapchat,,"['be', 'not', 'let', 'sign', 'have', 'not', 'be', 'day']",2019-04-20,87029,it's not let me sign in I haven't been on in three days,3,it is not let me sign in i have not been on in three day,Harley Scott
162774,145182,1,Snapchat,,"['save', 'photo', 'do', 'not', 'always', 'load']",2019-04-20,87030,my saved photos do not always load,4,my saved photo do not always load,Summer Alswager
162779,145187,1,Snapchat,,"['be', 'great', 'little', 'lag']",2019-04-20,87041,It is great but little lag,4,it is great but little lag,YDC_ PHANTXM
162780,145188,1,Snapchat,,"['instal', 'application', 'could', 'rate', 'application', 'starhowever', 'application', 'doe', 'deserve', 'even', 'single', 'star']",2019-04-20,87043,I installed your app so that i could rate it 1 star.however your app does'nt deserve even a single star.,1,i installed your application so that i could rate your application starhowever your application doe deserve even a single star,Gaurav Tanwar
162786,145194,1,Snapchat,,"['application', 'not', 'instal', 'phone']",2019-04-20,87053,Why this app not innistall my phone,1,why this application not instal my phone,Zainab Baloch
162789,145197,1,Snapchat,,"['super', 'frustrated', 'save', 'snap', 'not', 'load', 'update', 'fix']",2019-04-18,87057,Super frustrated that my saved snaps won't load after the update. Please fix!,1,super frustrated that my saved snap will not load after the update please fix,Lauron Wagnon
162804,145212,1,Snapchat,,"['have', 'install', 'instal', 'work', 'keep', 'jump', 'try', 'snapshot', 'laugh', 'loud']",2019-04-18,87085,i have to install it an unstall it for it to work it keep jumping on an off when i try to Snapchat lol,3,i have to install it an instal it for it to work it keep jumping on an off when i try to snapshot laugh out loud,Bella Pooda
162806,145214,1,Snapchat,,"['use', 'snap', 'work', 'slow', 'be', 'bad']",2019-04-19,87089,I use J6 plus. And the snap chat works very slow. It's very bad.,3,i use j plus and the snap chat work very slow it is very bad,Greatheart Addison
162811,145219,1,Snapchat,,"['snapshot', 'face', 'problem', 'be', 'not', 'download', 'application', 'phone', 'begin', 'thought', 'problem', 'be', 'not', 'download', 'application', 'phone', 'phone', 'try', 'instal', 'aps', 'problem', 'be', 'not', 'download', 'application', 'phone', 'work', 'check', 'problem', 'be', 'not', 'download', 'application', 'phone']",2019-04-19,87097,"Hey snapchat, I am facing a problem which is I can't download the app on my phone. In the beggining, I thought the problem was from my phone but I tried installing other apps and it worked! Please check the problem !",3,hey snapshot i am facing a problem which is i can not download the application on my phone in the beginning i thought a problem which is i can not download the application on my phone was from my phone but i tried installing other aps and a problem which is i can not download the application on my phone worked please check a problem which is i can not download the application on my phone,A Google User
162813,145221,1,Snapchat,,"['not', 'take', 'snap', 'snap', 'do', 'not', 'work', 'camera', 'be', 'clear', 'dis', 'waste', 'time']",2019-04-19,87105,Plz l can't take a snap my snaps don't work all though my camera is clear dis naa be waste of time,1,please l can not take a snap my snap do not work all though my camera is clear dis na be waste of time,alhassan abubakar
162814,145222,1,Snapchat,,"['doe', 'not', 'work', 'properly', 'phone']",2019-04-19,87107,its ok buh doesn't work properly in my phone,5,its ok but doe not work properly in my phone,A Google User
162816,145224,1,Snapchat,,"['get', 'application', 'try', 'application', 'get', 'back', 'later']",2019-04-19,87114,I just got this App trying it out now. get back to you later.,2,i just got this application trying this application out now get back to you later,Susan Curtis
162818,145226,1,Snapchat,,"['bring_back', 'old', 'snapshot', 'feature', 'multiple', 'select', 'easily', 'use', 'transfer', 'picture', 'eye', 'camera_roll', 'also', 'user', 'not', 'able', 'save', 'photo', 'camera_roll', 'send', 'someone', 'together', 'not', 'individually']",2019-04-19,87116,"bring back the old Snapchat features, multiple select, we easily used to transfer pictures to my eyes only from camera roll, also the users are not able to save the photos to camera roll if sent by someone together and not individually one by one!",1,bring back the old snapshot feature multiple select we easily used to transfer picture to my eye only from camera roll also the user are not able to save the photo to camera roll if sent by someone together and not individually one by one,Vedashree Kale
162819,145227,1,Snapchat,,"['not', 'able', 'receive', 'notification', 'whenever', 'snap', 'message', 'arrive']",2019-04-19,87118,I'm just not able to Receive notification whenever snap or msg arrives🙄,1,i am just not able to receive notification whenever snap or message arrives,Kashish Patel
162820,145228,1,Snapchat,,"['application', 'keep', 'crash', 'deleting', 'story', 'try', 'unload', 'story']",2019-04-18,87121,The app keeps crashing and deleting my stories when I try to upload them.,1,the application keep crashing and deleting my story when i try to unload my story,Mayra Lucero
162828,145236,1,Snapchat,,"['really', 'fun', 'glitch', 'phone', 'camera', 'turn', 'camera', 'right', 'direction', 'amazing']",2019-04-18,87137,really fun but some glitchs like with my phone the camera turns when its in the right direction but ite amazing,4,really fun but some glitch like with my phone the camera turn when the camera in the right direction but it amazing,princejulio aj
162835,145243,1,Snapchat,,"['not', 'let', 'log', 'give', 'error', 'load', 'hour']",2019-04-18,87146,its not letting me log in it gives me no errors just loads for hours,1,its not letting me log in its give me no error just load for hour,Garrett Glenn
162836,145244,1,Snapchat,,"['new', 'update', 'snapshot', 'not', 'even', 'work', 'keep', 'say', 'snapshot', 'stop', 'be', 'be', 'do', 'month']",2019-04-18,87147,"since the new update, Snapchat won't even work it keeps saying Snapchat has stopped ( it's been doing it for a month now )",1,since the new update snapshot will not even work it keep saying snapshot has stopped it is been doing it for a month now,v woavii
162837,145245,1,Snapchat,,"['everytime', 'get', 'application', 'application', 'kick', 'fix', 'application']",2019-04-18,87151,"Everytime I get on this app, it kicks me off, please fix it",1,everytime i get on this application this application kick me off please fix this application,A Google User
162839,145247,1,Snapchat,,"['zoom', 'front_face', 'camera']",2019-04-18,87156,s10 plus zoomed in front facing camera,1,s plus zoomed in front facing camera,Kristene Lewis
162844,145252,1,Snapchat,,"['log', 'snapshot', 'delete', 'application', 'download', 'application', 'put', 'info', 'not', 'work', 'have', 'make', 'account']",2019-04-19,87178,when I log out of snapchat and delete the app and download it again and put in my info or won't work so I have to make another account again,1,when i log out of snapshot and delete the application and download the application again and put in my info or will not work so i have to make another account again,Lyrical boy
162850,145258,1,Snapchat,,"['anytime', 'play', 'ad', 'try', 'read', 'ad', 'ad', 'kick', 'snapshot', 'be', 'slow', 'even', 'update', 'be', 'frustrate', 'constantly', 'kick', 'have', 'application', 'crash', 'time', 'application', 'crash', 'be', 'open']",2019-04-19,87191,"Anytime I play along with one of the ads or I try reading it, it kicks me out. Snapchat is slow even after the update. It's frustrating being constantly kicked out and having the app crash every time it's opened.",3,anytime i play along with one of the ad or i try reading one of the ad one of the ad kick me out snapshot is slow even after the update it is frustrating being constantly kicked out and having the application crash every time the application crash is opened,Angel Henderson
162858,145266,1,Snapchat,,"['front_camera', 'new', 'be', 'zoom', 'snapshot', 'change']",2019-04-19,87207,front camera on my new S10 is too zoomed in on Snapchat... can this be changed???,1,front camera on my new s is too zoomed in on snapshot can this be changed,joe Kearney
162896,145304,1,Snapchat,,"['bad', 'snap', 'not', 'take', 'photo', 'story']",2019-04-20,87287,bad snap i cant take a photo to my story 😥,1,bad snap i can not take a photo to my story,amal alrijjal
162908,145316,1,Snapchat,,"['use', 'better', 'recent', 'update', 'feature', 'suck', 'hard', 'use']",2019-04-20,87313,used to be better before the recent update now all the features suck and are hard to use .,3,used to be better before the recent update now all the feature suck and are hard to use,Sevana March
162927,145335,1,Snapchat,,"['frequent', 'crashing', 'report', 'be', 'not', 'work', 'well']",2019-04-19,87355,"Frequent crashing reports, and is not working well.",1,frequent crashing report and is not working well,Sangamesh Gella
162928,145336,1,Snapchat,,"['not', 'sidecar', 'annoying']",2019-04-19,87356,Cant get rid of sidebar. Very annoying,1,can not get rid of sidecar very annoying,Doreen Miller
162934,145342,1,Snapchat,,"['sometimes', 'never', 'load', 'could', 'phone']",2019-04-19,87370,i like it its just sometimes it never loads or it could just be my phone,4,i like it it just sometimes it never load or it could just be my phone,Erin Pycroft
162941,145349,1,Snapchat,,"['update', 'not', 'minute', 'advert', 'turn', 'doe', 'not', 'happen', 'application', 'phone', 'use', 'snapshot', 'lot', 'not', 'use', 'much', 'try', 'message', 'someone', 'go', 'camera', 'screen', 'bring', 'advert', 'hawes']",2019-04-19,87380,Updated and now I can't be on it for more than 5 minutes without an advert turning up which doesn't happen on any other app in my phone. I use Snapchat a lot and i will now not be using it as much. Trying to message someone and then it goes to the camera screen and brings up an advert. Huawei Y6,3,updated and now i can not be on it for more than minute without an advert turning up which doe not happen on any other application in my phone i use snapshot a lot and i will now not be using it a much trying to message someone and then it go to the camera screen and brings up an advert hawes why,Jack Yardley
162942,145350,1,Snapchat,,"['be', 'get', 'slow', 'dayan', 'stick']",2019-04-19,87382,It's getting slower by the day..and it stucks,1,it is getting slower by the dayan it stuck,Jesca Moses
162948,145356,1,Snapchat,,"['doe', 'not', 'have', 'face']",2019-04-19,87390,it doesn't have more face,3,it doe not have more face,Vijay Mohite
162952,145360,1,Snapchat,,"['update', 'not', 'post', 'save', 'anything', 'completely', 'useless', 'application']",2019-04-19,87399,"since update I cannot post or save anything, completely useless app now 👎",1,since update i can not post or save anything completely useless application now,Beezkneez Aussie Bulldogs
162955,145363,1,Snapchat,,"['snap', 'chat', 'advert', 'instal', 'time']",2019-04-19,87403,wow snap chat has adverts now unstall time,1,wow snap chat has advert now instal time,Steve Downes
162960,145368,1,Snapchat,,"['freeze', 'much', 'erase', 'message', 'last']",2019-04-19,87408,it freezes to much and erase my message to gast,3,it freeze to much and erase my message to last,Yandra Colon
162967,145375,1,Snapchat,,"['new', 'version', 'suck']",2019-04-20,87427,the new version sucks,1,the new version suck,Rania Namugambe
162977,145385,1,Snapchat,,"['application', 'sometimes', 'have', 'problem', 'application', 'be', 'fix', 'pretty', 'fast', 'be', 'great', 'application']",2019-04-19,87464,I like the app and all but sometimes I will have a problem with the app but it's fixed pretty fast but besides that it's a great app,4,i like the application and all but sometimes i will have a problem with the application but it is fixed pretty fast but besides that it is a great application,Jocelyn Noel
162980,145388,1,Snapchat,,"['really', 'good', 'application', 'send', 'photo', 'make', 'friend', 'photo', 'have', 'filter', 'stuff', 'problem', 'be', 'sometimes', 'get', 'log', 'forget', 'password', 'have', 'make', 'new', 'account']",2019-04-19,87468,"Really good app if you like sending photos and making more friends and the photos have filters if you like that stuff, the only problem is sometimes i get logged out and forget my password so i have to make a new acount.",3,really good application if you like sending photo and making more friend and the photo have filter if you like that stuff the only problem is sometimes i get logged out and forget my password so i have to make a new account,A Google User
162982,145390,1,Snapchat,,"['update', 'day', 'take', 'minute', 'send', 'single', 'picture', 'ever', 'send']",2019-04-19,87470,Since I updated to Android Pie the other day it takes up to 10 minutes to send a single picture if it ever sends at all.,1,since i updated to android pie the other day it take up to minute to send a single picture if it ever sends at all,Crystal Straub
162987,145395,1,Snapchat,,"['keep', 'kick', 'say', 'snapshot', 'be', 'not', 'respond']",2019-04-19,87477,It kept kicking me out and saying snapchat isn't responding.,3,it kept kicking me out and saying snapshot is not responding,Eden Pooler
162991,145399,1,Snapchat,,"['new', 'update', 'have', 'not', 'be', 'able', 'view', 'flashback_memory', 'option', 'do', 'memory', 'set', 'move', 'china', 'soon', 'have', 'be', 'use', 'snapshot', 'save', 'memory', 'look', 'back', 'memory', 'get', 'homesick', 'sc', 'android', 'always', 'ven', 'bad', 'phone', 'be', 'ridiculous', 'have', 'download', 'old', 'beta', 'version', 'old', 'beta', 'version', 'work', 'fine']",2019-04-19,87489,Since the new update ive not been able to view flashback memories and theres no option to do so under the memories setting. im moving to china soon and have been using Snapchat to save memories so I can look back on them when i get homesick. SC for Android has always veen worse then for iphone but this is ridiculous. I've downloaded an old beta version and it works fine.,1,since the new update i have not been able to view flashback memory and there no option to do so under the memory setting i moving to china soon and have been using snapshot to save memory so i can look back on memory when i get homesick sc for android has always ven worse then for phone but this is ridiculous i have downloaded an old beta version and an old beta version work fine,Rebecca Walton
162994,145402,1,Snapchat,,"['barely', 'get', 'notification', 'application', 'message', 'have', 'go', 'application', 'message', 'open', 'conversation', 'receive', 'message', 'also', 'even_though', 'connect', 'form', 'internet', 'form', 'internet', 'mobile', 'datum', 'wife', 'get', 'wait', 'send', 'message', 'lot', 'read', 'report', 'false']",2019-04-19,87496,"I barely get any notifications from the app about messages and have to go into the app and open up the conversation to receive messages. Also even though I'm connected to some form of internet whether its mobile data or wifi, I get ""waiting to send"" messages a lot as well as read reports that are false",2,i barely get any notification from the application about message and have to go into the application about message and open up the conversation to receive message also even though i am connected to some form of internet whether some form of internet mobile data or wife i get waiting to send message a lot a well a read report that are false,DUK _master
163004,145412,1,Snapchat,,"['doe', 'not', 'work', 'android']",2019-04-19,87516,Doesn't work on Android P,5,doe not work on android p,prerak kothari
163006,145414,1,Snapchat,,"['quite', 'shoddy', 'would', 'say', 'have', 'not', 'be', 'able', 'send', 'anything', 'yesterday', 'nothing', 'have', 'try', 'work']",2019-04-19,87521,quite shoddy I'd say. I haven't been able to send anything since yesterday and nothing I've tried has worked,1,quite shoddy i would say i have not been able to send anything since yesterday and nothing i have tried has worked,Lyric Jackson
163048,145456,1,Snapchat,,"['horrible', 'new', 'update', 'new', 'update', 'keep', 'switch', 'kick', 'snapshot', 'be', 'not', 'new', 'update', 'change', 'back', 'old', 'version']",2019-04-20,87619,Horrible with the new update. It keeps glitching and kicking me out. Snapchat wasnt like this before the update. Please change it back to the old version.,1,horrible with the new update the new update keep switching and kicking me out snapshot wasnt like this before the new update please change it back to the old version,Tianna Conway
163053,145461,1,Snapchat,,"['not', 'let', 'application']",2019-04-20,87626,it wont let me on the app,1,it will not let me on the application,Tayvon Nicholson
163054,145462,1,Snapchat,,"['be', 'stupid', 'application', 'ever', 'support', 'android', 'user', 'support', 'new', 'screen', 'ratio', 'support', 'phone', 'give', 'chance', 'hack', 'application', 'install', 'snap', 'jailbreak', 'phone', 'change', 'application', 'name', 'snapshot', 'iphonechat', 'unusual']",2019-04-20,87628,This is the most stupid app ever .. no support at all for android users .. no support for the new screen ratios on s8 and lg g6 .. all support for iphone while giving them the chance to hack this app and install every snap by jailbreak their phones. Change the app name from snapchat to iphonechat. Unistall,1,this is the most stupid application ever no support at all for android user no support for the new screen ratio on s and lg grin all support for phone while giving them the chance to hack this application and install every snap by jailbreak them phone change the application name from snapshot to iphonechat unusual,A Google User
163055,145463,1,Snapchat,,"['anytime', 'would', 'try', 'login', 'would', 'not', 'let']",2019-04-20,87629,anytime I would try to login it would not let me,1,anytime i would try to login it would not let me,James Conrad
163057,145465,1,Snapchat,,"['tired', 'freezing', 'take', 'application', 'not', 'load', 'thing', 'quick', 'thing', 'send', 'thing', 'give', 'star', 'yu', 'fix']",2019-04-20,87632,I'm tired of all the freezing and taking me out of the app and not loading things quick when they send me things I will give 5 stars if yu fix,3,i am tired of all the freezing and taking me out of the application and not loading thing quick when thing send me thing i will give star if yu fix,JANETH MARTINEZ
163071,145479,1,Snapchat,,"['doe', 'let', 'download', 'application']",2019-04-20,87670,it doesnt let me douwload the app,1,it doe let me download the application,cassandra wolfieplayz
163074,145482,1,Snapchat,,"['snap', 'be', 'slow', 'phone']",2019-04-20,87678,my snap is slowing on my phone,2,my snap is slowing on my phone,A Google User
163081,145489,1,Snapchat,,"['update', 'be', 'absolutely', 'garbage', 'nothing', 'load', 'picture', 'disgusting', 'fix']",2019-04-20,87693,"Update is absolutely garbage, nothing loads and pictures are disgusting. Fix It.",1,update is absolutely garbage nothing load and picture are disgusting fix it,David-Bryne Adedeji
163082,145490,1,Snapchat,,"['not', 'let', 'log']",2019-04-20,87695,it wont let me log in,1,it will not let me log in,Bao Tran
163088,145496,1,Snapchat,,"['hate', 'flashback_memory', 'do', 'not', 'show', 'day']",2019-04-18,87707,hate that my flashbacks memories dont show up every day no more!...,1,hate that my flashback memory do not show up every day no more,Brooke Angeletti
163090,145498,1,Snapchat,,"['hate', 'update', 'flashback', 'never', 'show', 'anymore', 'remember', 'update', 'top', 'memory', 'update', 'be', 'go']",2019-04-18,87711,"I hate this update, my flashbacks never show up anymore? I remember it being at the top in memories but now it's gone.",1,i hate this update my flashback never show up anymore i remember this update being at the top in memory but now this update is gone,Shane Sharps
163091,145499,1,Snapchat,,"['little', 'slow', 'experience']",2019-04-18,87712,just a little slow. (from my experience,4,just a little slow from my experience,Heather Rea
163094,145502,1,Snapchat,,"['question', 'regard', 'camera', 'be', 'constantly', 'zoom']",2019-04-18,87719,questions regarding why my from camera is constantly zoomed,1,question regarding why my from camera is constantly zoomed,Torien Bellinger
163106,145514,1,Snapchat,,"['keep', 'cut', 'middle', 'filming', 'help', 'application', 'keep', 'foreclose']",2019-04-18,87738,keeps cutting off in middle of filming!? HELP APP KEEPS FORECLOSING!,3,keep cutting off in middle of filming help application keep foreclosing,S Hamilton
163107,145515,1,Snapchat,,"['snapshot', 'video', 'make', 'tend', 'play', 'slowly']",2019-04-18,87739,the snapchat video making tend to play slowly,1,the snapshot video making tend to play slowly,Charity Gift
163108,145516,1,Snapchat,,"['ugh', 'take', 'ever', 'download']",2019-04-18,87742,ughhhh it takes 4ever to download!!!!!😡😡😡😡😡😡😡😡😡😡😡😡😡😠😠😠😠😠😠😠,1,ugh it take ever to download,ana figueroa
163109,145517,1,Snapchat,,"['have', 'samsung_galaxy', 'do', 'not', 'have', 'bounce', 'replay', 'thingy', 'say', 'play', 'loop', 'do', 'not', 'have', 'bounce', 'want', 'bounce', 'fix', 'phone', 'have', 'thank', 'advance']",2019-04-19,87744,"Hello, I have a Samsung Galaxy s9 plus and I don't have the bounce replay thingy where it says Play once and loop. Well I don't have the bounce, and I want the bounce. Please fix so my phone can have it! Thank you in advance!!",3,hello i have a samsung galaxy s plus and i do not have the bounce replay thingy where it say play once and loop well i do not have the bounce and i want the bounce please fix so my phone can have it thank you in advance,itz.tye.
163113,145521,1,Snapchat,,"['not', 'let', 'download']",2019-04-19,87751,it wont let me download it..,3,it will not let me download it,big boi
163115,145523,1,Snapchat,,"['okay', 'glitch', 'lot']",2019-04-19,87756,it was okay glitched alot,4,it was okay glitch a lot,madison trammel
163117,145525,1,Snapchat,,"['love', 'application', 'new', 'phone', 'application', 'repeat', 'download', 'instal', 'really', 'annoying']",2019-04-19,87759,love the app but now on my new phone it repeats downloading without installing really annoying...,2,love the application but now on my new phone the application repeat downloading without installing really annoying,A Google User
163125,145533,1,Snapchat,,"['really', 'do', 'not', 'filter', 'work', 'phone']",2019-04-20,87789,Really like it. Why don't the filters work on my phone?,5,really like it why do not the filter work on my phone,Lance Breidenbaugh
