index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName
87942,70350,1,Snapchat,,"['have', 'upgrade', 'galaxy', 'snap', 'be', 'not', 'use', 'regular', 'camera', 'instead', 'zoom', 'one', 'not', 'take', 'picture', 'want', 'fix', 'star']",2019-03-31,129004,"since I have upgraded to the galaxy 10 +, snap is not using my regular camera, and instead the zoom one, so I can't take pictures I want to. FIX THIS AND 5 STARS!!!!",1,since i have upgraded to the galaxy snap is not using my regular camera and instead the zoom one so i can not take picture i want to fix this and star,Alexandria Alvarez
87943,70351,1,Snapchat,,"['love', 'snapshot', 'new', 'update', 'be', 'kind', 'lf', 'annoying', 'not', 'create', 'customshare', 'story', 'not', 'blur', 'color', 'add', 'background', 'anymore']",2019-03-31,129005,"I love Snapchat, but the new update is kind lf annoying because you can't create custom/shared stories and you can't blur, color, or add a background anymore.",4,i love snapshot but the new update is kind lf annoying because you can not create customshared story and you can not blur color or add a background anymore,Ashna Surti
87944,70352,1,Snapchat,,"['application', 'randomly', 'crash', 'reason', 'take', 'long', 'load', 'frequently', 'freeze', 'application', 'be', 'not', 'suppose']",2019-03-31,129006,"This app randomly crashes for no reason, takes too long to load, and frequently freezes when it's not supossed to.",2,this application randomly crash for no reason take too long to load and frequently freeze when this application is not supposed to,A Google User
87945,70353,1,Snapchat,,"['not', 'send', 'anything', 'reason', 'friend', 'have', 'disappear']",2019-03-31,129007,I cant send anything anymore! for some reason all of my friends have disappeared.,2,i can not send anything anymore for some reason all of my friend have disappeared,Mette
87952,70360,1,Snapchat,,"['not', 'receive', 'snapshot', 'notification', 'even_though', 'notification', 'be', 'bad', 'iritatingafter', 'update', 'be', 'slow']",2019-03-31,129014,I'm not receiving snapchat notifications even though notifications are on.. it's worst and irritating..after update it's tooo slow,2,i am not receiving snapshot notification even though notification are on it is worst and iritatingafter update it is too slow,Pankaj Gopalani
87953,70361,1,Snapchat,,"['have', 'save', 'story', 'clip', 'clip', 'ridiculous', 'update', 'save', 'entire', 'story', 'save', 'story', 'option', 'entire', 'story', 'doe', 'not', 'save', 'story', 'entire', 'story', 'save', 'snap', 'time', 'not', 'story', 'be', 'click', 'save', 'individual', 'snap', 'new', 'update', 'fix', 'problem', 'be', 'bad', 'update', 'create', 'problem', 'problem', 'claim', 'fix', 'problem', 'be', 'not', 'fix', 'still', 'ridiculous', 'waste', 'application']",2019-03-31,129015,"you have to save your story clip by clip. Ridiculous. Update- You can now save your entire story with the ""Save story"" option, but it does not save as a story. It saves 1 snap at a time and not as a story. This is the same as clicking save on each individual snap. The new update to fix the problem is worse than the update that created the problem. It claims to fix a problem that is not fixed. Still ridiculous and a waste of an app.",2,you have to save your story clip by clip ridiculous update you can now save your entire story with the save story option but your entire story doe not save a a story your entire story save snap at a time and not a a story this is the same a clicking save on each individual snap the new update to fix the problem is worse than the update that created the problem the problem claim to fix a problem that is not fixed still ridiculous and a waste of an application,Jazzma Burgess
87962,70370,1,Snapchat,,"['new', 'snapshot', 'update', 'be', 'shite', 'do', 'not', 'like', 'new', 'snapshot', 'update', 'put', 'old', 'back', 'new', 'snapshot', 'update', 'delete', 'mate', 'snapshot', 'better', 'get', 'new', 'snapshot', 'update', 'sort', 'want', 'old', 'update', 'back']",2019-03-31,129024,the new snapchat update is shite and I don't like it put the old one bck on and it has deleted all my mates on Snapchat so u better get it sorted now 😡😡😡😡😡 I want the old update back now,1,the new snapshot update is shite and i do not like the new snapshot update put the old one back on and the new snapshot update has deleted all my mate on snapshot so you better get the new snapshot update sorted now i want the old update back now,David Malone
87963,70371,1,Snapchat,,"['application', 'doe', 'not', 'work', 'right', 'galaxy', 'unload', 'video', 'application', 'repeat', 'section', 'multiple', 'time', 'place', 'sticker', 'odd', 'area', 'not', 'do', 'multiple', 'overlay', 'phone', 'really', 'disappoint', 'not', 'compatible', 'android']",2019-03-31,129025,"This app just doesn't work right on my Galaxy S9 at all. When I upload video it repeats sections multiple times, places stickers in odd areas, and I cant do multiple overlays like you can with an iPhone. I'm really disappointed. Not compatible with Android.",2,this application just doe not work right on my galaxy s at all when i unload video this application repeat section multiple time place sticker in odd area and i can not do multiple overlay like you can with an phone i am really disappointed not compatible with android,Megan Russell
87968,70376,1,Snapchat,,"['need', 'update', 'trash', 'not', 'put', 'camera_roll', 'eye', 'select', 'button', 'not', 'edit', 'make', 'new', 'snap', 'memory', 'trash']",2019-03-31,129030,"Your need update it trash cant put camera roll into my eyes only, no select button, cant edit without making a new snap in your memories. trash💯",1,your need update it trash can not put camera roll into my eye only no select button can not edit without making a new snap in your memory trash,A Google User
87971,70379,1,Snapchat,,"['snapshot', 'not', 'let', 'add', 'anything', 'memory', 'private_story', 'private_story', 'stop', 'add', 'stuff', 'private_story', 'altogether', 'have', 'make', 'private_story', 'last', 'week', 'private_story', 'keep', 'happen']",2019-03-31,129033,My Snapchat won't let me add anything from my memories to my private story and its just stopped adding stuff to my private story altogether I've made over 10 private stories in the last week because it keeps happening again and again,2,my snapshot will not let me add anything from my memory to my private story and my private story just stopped adding stuff to my private story altogether i have made over private story in the last week because my private story keep happening again and again,A Google User
87972,70380,1,Snapchat,,"['crash', 'way', 'much', 'especially', 'try', 'use', 'lens', 'also', 'doe', 'not', 'work', 'right', 'time', 'face', 'keep', 'move']",2019-03-31,129034,"Crashes WAY too much, especially when I try to use the lenses. It also does not work right in them all the time, face keeps moving and such.",3,crash way too much especially when i try to use the lens it also doe not work right in them all the time face keep moving and such,Jerica G
87973,70381,1,Snapchat,,"['do', 'not', 'understand', 'everything', 'log', 'back', 'chat', 'take', 'age', 'appear', 'be', 'acc', 'annoying', 'do', 'not', 'know', 'be', 'happen', 'other', 'be', 'happen', 'especially', 'application', 'be', 'nice', 'general', 'be', 'be', 'make', 'find', 'application', 'quite', 'irritating']",2019-03-31,129035,"I do not understand why everything I log back in my chats take ages to appear , that is acc so annoying , Idk if is happening to others but is happening to me expecially . the app is nice in general but is only that , that is making me find it quite irritating",1,i do not understand why everything i log back in my chat take age to appear that is acc so annoying i do not know if is happening to others but is happening to me especially the application is nice in general but is only that that is making me find the application quite irritating,Victoria Onyenze
88011,70419,1,Snapchat,,"['bad', 'thing', 'ever', 'happen', 'memory', 'lose', 'nt', 'helpful']",2019-03-31,129077,worst thing ever happened ...all my memories lost and nt at all helpful,1,worst thing ever happened all my memory lost and nt at all helpful,A Google User
88021,70429,1,Snapchat,,"['trophy', 'new', 'update']",2019-03-31,129088,where are trophies in new update?😠😠😠,1,where are trophy in new update,Parth Gondaliya
88022,70430,1,Snapchat,,"['video', 'not', 'make']",2019-03-31,129089,videos are not making...,1,video are not making,A Google User
88045,70453,1,Snapchat,,"['phone', 'note', 'update', 'android_pie', 'application', 'little', 'black', 'bar', 'bottom', 'screen', 'ever', 'go', 'snap', 'map']",2019-03-31,129116,my phone (note 8) has updated to android pie and the app has a little black bar at the bottom of the screen when ever I go into snap maps,4,my phone note has updated to android pie and the application has a little black bar at the bottom of the screen when ever i go into snap map,Leprechuan
88048,70456,1,Snapchat,,"['camera', 'be', 'not', 'great', 'actual', 'suck']",2019-03-31,129120,camera is not that great on an s10. actual sucks,2,camera is not that great on an s actual suck,Ceem Rattanawong
88077,70485,1,Snapchat,,"['not', 'open', 'stuck', 'black_screen', 'snapshot', 'startup', 'screen']",2019-03-31,129170,"Can't open, just stuck on a black screen or the Snapchat startup screen.",1,can not open just stuck on a black screen or the snapshot startup screen,XmanPlayz 88
88078,70486,1,Snapchat,,"['hate', 'new', 'update', 'not', 'share', 'link', 'story']",2019-03-31,129171,i hate the newest update can't share links on story like before,3,i hate the newest update can not share link on story like before,HaRlEy QuInN
88079,70487,1,Snapchat,,"['phone', 'do', 'update', 'not', 'snap', 'filter', 'loading', 'longer', 'get', 'snap', 'notification', 'people', 'have', 'send', 'snapshot']",2019-03-31,129172,Since my phone did the update not all of the snap fliters are loading up and I no longer get snap notifications from people that have sent me a snapchat.,1,since my phone did the update not all of the snap filter are loading up and i no longer get snap notification from people that have sent me a snapshot,junella Dower
88080,70488,1,Snapchat,,"['application', 'force_closing', 'try', 'view', 'snap', 'delete', 'download', 'have', 'miss', 'video', 'update', 'soon_possible']",2019-03-31,129174,"The app was force closing when I tried to view my snaps, so I deleted and re-downloaded and now I have missing videos. Please update asap!",1,the application was force closing when i tried to view my snap so i deleted and downloaded and now i have missing video please update a soon a possible,Jana Gourley
88081,70489,1,Snapchat,,"['do', 'keep', 'update', 'snapshot', 'update', 'suck', 'bring_back', 'old', 'snapshot', 'hate', 'one']",2019-03-31,129175,WHY DO YOU KEEP UPDATING SNAPCHAT?????? THE UPDATES SUCK!!!! BRING BACK THE OLD SNAPCHAT HATE THIS ONE,1,why do you keep updating snapshot the update suck bring back the old snapshot hate this one,James Potter
88097,70505,1,Snapchat,,"['new', 'update', 'be', 'full', 'glitch', 'not', 'mention', 'people', 'story']",2019-03-31,129191,This new update is full with glitches and i can't mention people in my stories,1,this new update is full with glitch and i can not mention people in my story,Othmane SparkZ
88099,70507,1,Snapchat,,"['hate', 'application', 'doe', 'not', 'work', 'tabplease', 'do', 'not', 'download', 'application']",2019-03-31,129193,"i hate tjis app,because it does not work on my tab.please dont download this app.",1,i hate this aplicationbecause this application doe not work on my tabplease do not download this application,Zarbakht Fatima
88101,70509,1,Snapchat,,"['late', 'update', 'garbage', 'tame', 'photo', 'photo', 'turn', 'photo', 'trash', 'immediately', 'be', 'people', 'make', 'fun', 'android']",2019-03-31,129195,"latest update os so garbage, like WOW. you tame the photo then it turns it into trash immediately this is why people make fun of Android",1,latest update o so garbage like wow you tame the photo then the photo turn the photo into trash immediately this is why people make fun of android,Caden Sandoval
88104,70512,1,Snapchat,,"['have', 'problem', 'message', 'even', 'be', 'net', 'not', 'get', 'message', 'picture', 'not', 'get', 'send', 'not', 'receive', 'message', 'would', 'like', 'problem', 'solve', 'today']",2019-03-31,129198,y am I having a problem with my message even if there is net I am not getting my messages my pictures r not getting send i am not receiving message i would like my problem to be solved today,3,why am i having a problem with my message even if there is net i am not getting my message my picture are not getting send i am not receiving message i would like my problem to be solved today,A Google User
88114,70522,1,Snapchat,,"['be', 'upgrade', 'system', 'even_though', 'snapshot', 'be', 'update']",2019-03-31,129209,what is upgrage system even though snapchat is updated!!,1,what is upgrade system even though snapshot is updated,A Google User
88115,70523,1,Snapchat,,"['not', 'do', 'video', 'edit', 'not', 'post', 'min', 'video']",2019-03-31,129210,I can't do video edit and can't post 1 min video,1,i can not do video edit and can not post min video,Amal Lousit
88118,70526,1,Snapchat,,"['application', 'not', 'be', 'work', 'lately']",2019-03-31,129214,this app has not been working lately,2,this application has not been working lately,THE EXTREME YOUTUBER
88119,70527,1,Snapchat,,"['poor', 'update', 'doe', 'not', 'save', 'entire', 'story', 'doe', 'save', 'story', 'automatically', 'option', 'work']",2019-03-31,129215,poor update. it doesn't save the entire story neither does that save stories automatically option works.,1,poor update it doe not save the entire story neither doe that save story automatically option work,Syed Raza Abbas
88123,70531,1,Snapchat,,"['not', 'find', 'location', 'phone']",2019-03-31,129219,I can't find location in my phone😥,3,i can not find location in my phone,Rajeshkumar Gor
88136,70544,1,Snapchat,,"['not', 'switch', 'self', 'camera', 'back', 'camera']",2019-03-31,129234,it won't switch off of the selfie camera to be back camera,2,it will not switch off of the self camera to be back camera,Squash Gaming
88146,70554,1,Snapchat,,"['new', 'version', 'be', 'bad']",2019-03-31,129249,new version is bad,1,new version is bad,A Google User
88154,70562,1,Snapchat,,"['map', 'be', 'not', 'work']",2019-03-31,129257,my map is not working,5,my map is not working,Nathan Carr
88155,70563,1,Snapchat,,"['new', 'update', 'be', 'horrible']",2019-03-31,129258,new update is horrible,1,new update is horrible,ruthless youths
88156,70564,1,Snapchat,,"['application', 'be', 'buggy']",2019-03-31,129259,App is buggy on S10+,3,application is buggy on s,Brandon Nguyen
88174,70582,1,Snapchat,,"['slow', 'camera', 'otherwise', 'be', 'great']",2019-03-31,129284,slow camera but otherwise it's great,4,slow camera but otherwise it is great,Womba Milinga
88183,70591,1,Snapchat,,"['not', 'save', 'picture', 'camera_roll', 'anymore']",2019-03-31,129294,cant save pictures to camera roll anymore,2,can not save picture to camera roll anymore,Jenish Patel
88193,70601,1,Snapchat,,"['love', 'application', 'little', 'thing', 'right', 'mine', 'int', 'work', 'updated', 'application', 'update', 'star', 'fix']",2019-03-31,129308,Love this app 😁 little thing right now mine isnt working since i updated the app? Will update my stars when fixed!,2,love this application little thing right now mine int working since i updated the application will update my star when fixed,A Google User
88195,70603,1,Snapchat,,"['great', 'application', 'constantly', 'say', 'be', 'call', 'progress', 'even', 'not', 'call', 'not', 'clear', 'notification', 'even', 'delete', 'snapshot', 'application', 'history', 'fix', 'possible', 'thank']",2019-03-31,129310,Great app but constantly says there is a call in progress even when I'm not on a call. I cant clear this notification either even when I delete snapchat from my app history. please fix this if possible thanks.,1,great application but constantly say there is a call in progress even when i am not on a call i can not clear this notification either even when i delete snapshot from my application history please fix this if possible thanks,Shauna Mc Bride
88198,70606,1,Snapchat,,"['hate', 'be', 'new', 'update', 'unable', 'save', 'photo', 'story', 'memory']",2019-03-31,129313,"I just hate it's new update, I am unable to save my photos, my Stories to memories",1,i just hate it is new update i am unable to save my photo my story to memory,angel jain
88199,70607,1,Snapchat,,"['update', 'get', 'bad', 'day', 'day', 'rat', 'new', 'version', 'last', 'year']",2019-03-31,129314,your updates are getting worst day by day zero rating for new versions since last year,1,your update are getting worst day by day zero rating for new version since last year,Aniket Warghade
88203,70611,1,Snapchat,,"['shit', 'application', 'android', 'application', 'be', 'slow', 'not', 'optimize', 'additionally', 'user', 'feedback', 'be', 'not', 'give', 'enough', 'importance']",2019-03-31,129318,"Shity ass app, the Android app is sooo slowwww not at all optimized!!! Additionally user feedback is not given enough importance!!",1,shit as application the android application is so slow not at all optimized additionally user feedback is not given enough importance,Jonathan Halimi
88217,70625,1,Snapchat,,"['not', 'save', 'pic', 'video', 'chat']",2019-03-31,129336,why cant I save a pic or video from my chat??,2,why can not i save a pic or video from my chat,Rachel Gutierrez
88234,70642,1,Snapchat,,"['need', 'multiple', 'select', 'memory', 'back', 'long', 'press', 'option', 'save', 'eye']",2019-03-31,129356,"need the multiple select in memories back, and the long press option to save in my eyes only",2,need the multiple select in memory back and the long press option to save in my eye only,Hmster kyu
88235,70643,1,Snapchat,,"['be', 'fine', 'mention', 'attachment', 'break', 'fix']",2019-03-31,129357,"snapchat is fine but my mentions and attachments are broken, please can you fix this",2,snapshot is fine but my mention and attachment are broken please can you fix this,Athithyan
88236,70644,1,Snapchat,,"['have', 'reason', 'go', 'snapshot', 'camera', 'be', 'black', 'fix']",2019-03-31,129358,I have an s10+ and for some reason when I go into Snapchat the camera is just black... please fix,2,i have an s and for some reason when i go into snapshot the camera is just black please fix,Trent Hardy
88237,70645,1,Snapchat,,"['recent', 'update', 'disabled', 'notification', 'note', 'even_though', 'check', 'still']",2019-03-31,129359,recent update has disabled my notifications on my note 8 even though I checked and that are still on,2,recent update has disabled my notification on my note even though i checked and that are still on,A Google User
88242,70650,1,Snapchat,,"['snap', 'have', 'fail', 'post', 'last', 'update', 'have', 'never', 'issue', 'instal', 'fix', 'immediately']",2019-03-31,129368,"13 snaps have failed to post since last update, I've NEVER had an issue. I'm reinstalling now, please fix this immediately!!",1,snap have failed to post since last update i have never had an issue i am installing now please fix this immediately,Asia Monroe
88271,70679,1,Snapchat,,"['meeting', 'problem', 'front', 'cam', 'whenever', 'click', 'series', 'front', 'cam', 'get', 'blur', 'first', 'never', 'use', 'happen', 'update', 'picture', 'get', 'blur', 'fix', 'issue', 'use', 'goole', 'pixel', 'phone']",2019-03-31,129405,im getting problem with my front cam whenever i click selfies it gets blurr first this never used to happen but after this update pictures are getting blurrred please fix this issue and i use google pixel 2 phone,1,i meeting problem with my front cam whenever i click series my front cam get blur first this never used to happen but after this update picture are getting blurred please fix this issue and i use goole pixel phone,NicKhill
88273,70681,1,Snapchat,,"['able', 'edit', 'eye', 'photo', 'well', 'put', 'picture', 'camera_roll', 'eye', 'also', 'not', 'see', 'memory', 'exactly', 'today', 'not', 'search', 'memory']",2019-03-31,129409,"we should be able to edit our my eyes only photos, as well as put pictures in our camera roll into our my eyes only. i also cant see my memories that are like ""exactly a year ago today"" and i cant search in my memories",1,we should be able to edit we my eye only photo a well a put picture in we camera roll into our my eye only i also can not see my memory that are like exactly a year ago today and i can not search in my memory,Emma Hipwell
88277,70685,1,Snapchat,,"['really', 'good', 'ever', 'update', 'message', 'not', 'send', 'application', 'randomly', 'crash', 'have', 'constantly', 'instal', 'deinstall', 'application', 'work', 'application', 'constantly', 'freeze', 'need', 'work', 'fix', 'problem', 'instead', 'add', 'thing']",2019-03-31,129413,"it was really good, but ever since the updates my messages won't send, the app randomly crashes, i have to constantly uninstall and reinstall for it to work, and it constantly freezes. Need to work on fixing the problems instead of adding more things.",2,it was really good but ever since the update my message will not send the application randomly crash i have to constantly instal and deinstall for the application to work and the application constantly freeze need to work on fixing the problem instead of adding more thing,A Google User
88283,70691,1,Snapchat,,"['confuse', 'use', 'wish', 'use']",2019-03-31,129421,So confusing to use. I wish it was like it used to be.,1,so confusing to use i wish it was like it used to be,A Google User
88295,70703,1,Snapchat,,"['not', 'good', 'not', 'create', 'mu', 'snap']",2019-03-31,129434,not good at all can't create mu own snap,1,not good at all can not create mu own snap,A Google User
88299,70707,1,Snapchat,,"['not', 'save', 'anything', 'eye', 'section', 'anymore', 'last', 'update']",2019-03-31,129440,i can't save anything in my eyes only section anymore since the last update,4,i can not save anything in my eye only section anymore since the last update,Doni dizdarevic
88300,70708,1,Snapchat,,"['do', 'not', 'want', 'update', 'snapshot', 'could', 'please', 'take', 'update', 'update', 'update', 'keep', 'crash', 'update', 'doe', 'not', 'let', 'see', 'trophy']",2019-03-31,129441,i do not want the update on my snapchat could you please take yhe update off of it please it keeps crashing and it doesn't let me see my trophies😤,5,i do not want the update on my snapshot could you please take the update off of the update please the update keep crashing and the update doe not let me see my trophy,A Google User
88302,70710,1,Snapchat,,"['update', 'make', 'update', 'glitch', 'even']",2019-03-31,129443,the update made it glitch even more than before,3,the update made the update glitch even more than before,A Google User
88303,70711,1,Snapchat,,"['new', 'update', 'be', 'really', 'start', 'make', 'angry']",2019-03-31,129444,this new update is really starting to make me angry,1,this new update is really starting to make me angry,A Google User
88305,70713,1,Snapchat,,"['be', 'amazing', 'application', 'whenever', 'open', 'application', 'keep', 'randomly', 'closing', 'have', 'try', 'everything', 'update', 'uninstaling', 'installing', 'still', 'not', 'work']",2019-03-31,129446,This is an amazing app but whenever i open the app it keeps randomly closing again ive tried everything from updating it to uninstalling and reinstalling and it still wont work,3,this is an amazing application but whenever i open the application it keep randomly closing again i have tried everything from updating it to uninstaling and installing and it still will not work,Jess Hodgson
88306,70714,1,Snapchat,,"['still', 'doe', 'not', 'utilize', 'phone', 'be', 'actual', 'camera']",2019-03-31,129447,Still doesn't utilize my phone's actual camera.,1,still doe not utilize my phone is actual camera,Shane Narciso
88307,70715,1,Snapchat,,"['leave', 'review', 'snapshot', 'android', 'lot', 'bug', 'have', 'not', 'be', 'fix', 'sudden', 'keyboard', 'block', 'different', 'font', 'type', 'be', 'way', 'edit', 'also', 'snap', 'long', 'load', 'do', 'not', 'get', 'notification', 'new', 'snap', 'have', 'open', 'application', 'refresh', 'page', 'disappointing', 'use', 'application', 'hope', 'issue', 'fix', 'next', 'update']",2019-03-31,129448,"leaving this review because snapchat for android has a lot of bugs now and they haven't been fixed. all of a sudden my keyboard now blocks the different font types and there's no way to edit that. also snaps no longer load on their own so i don't get notifications about new snaps, i have to open the app and refresh my page. very disappointing, i use this app more than any other. hope these issues are fixed in the next update",1,leaving this review because snapshot for android has a lot of bug now and they have not been fixed all of a sudden my keyboard now block the different font type and there is no way to edit that also snap no longer load on their own so i do not get notification about new snap i have to open the application and refresh my page very disappointing i use the application more than any other hope these issue are fixed in the next update,Christian Di Francia
88309,70717,1,Snapchat,,"['application', 'be', 'great', 'use', 'application', 'text', 'friend', 'send', 'snap', 'time', 'reason', 'recently', 'sometimes', 'do', 'not', 'see', 'message', 'group', 'chat', 'application', 'sais', 'someone', 'send', 'something', 'application', 'doe', 'not', 'show', 'have', 'log', 'account', 'log', 'back', 'delete', 'application', 'redownalod', 'message', 'appear', 'fix', 'be', 'annoy', 'thank']",2019-03-31,129452,"The app is great, use it to text my friends and send snaps all the time. But for some reason recently, sometimes I don't see messages in group chats, it sais someone sent something, but it doesn't show up. So I have to either log out of my account and log back in, or delete the app and then redownalod in for the messages to appear. Please fix this as it is verrly annoying. Thank you.",3,the application is great use the application to text my friend and send snap all the time but for some reason recently sometimes i do not see message in group chat the application sais someone sent something but the application doe not show up so i have to either log out of my account and log back in or delete the application and then redownalod in for the message to appear please fix this a it is very annoying thank you,Jeiku Senpai
88311,70719,1,Snapchat,,"['hate', 'new', 'update', 'new', 'update', 'doe', 'let', 'save', 'anything', 'friend', 'camera_roll', 'new', 'update', 'doe', 'look', 'good', 'new', 'update', 'be', 'much', 'well', 'also', 'not', 'select', 'snap', 'not', 'save', 'snap', 'eye', 'anymore']",2019-03-31,129454,"i hate the new update. It doesnt let me save anything that my friends me to camera roll. And it just doesnt look good at all. The old update is so much better. Also, you can't select more than one snap at once and you can't save snaps to ""my eyes only"" anymore",1,i hate the new update the new update doe let me save anything that my friend me to camera roll and the new update just doe look good at all the new update is so much better also you can not select more than one snap at once and you can not save snap to my eye only anymore,A Google User
88312,70720,1,Snapchat,,"['use', 'love', 'application', 'new', 'update', 'longer', 'save', 'photo', 'group', 'camera_roll', 'also', 'not', 'see', 'relationship', 'be', 'grin', 'long', 'be', 'friend', 'sign', 'phone', 'user', 'also', 'not', 'see', 'memory', 'date', 'use']",2019-03-31,129455,"I used to love this app but since the new update, I can no longer save photos which are in groups to my camera roll. I also cant see what my relationship is like (e.g how long weve been friends or their sign) like iPhone users can. I also cannot see my memories from that date a year ago like I used to.",2,i used to love this application but since the new update i can no longer save photo which are in group to my camera roll i also can not see what my relationship is like grin how long were been friend or their sign like phone user can i also can not see my memory from that date a year ago like i used to,Isobel Stander
