index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName
162672,145080,1,Snapchat,,"['snapshot', 'crash', 'soon', 'open', 'please', 'fix', 'soon_possible', 'be', 'be', 'day', 'be', 'not', 'work']",2019-04-21,86775,snapchat crashes as soon as I open it... please fix it as soon as possible... it's been 5 - 6 days it's not working,4,snapshot crash a soon a i open it please fix it a soon a possible it is been day it is not working,Riddhi Mahajan
162674,145082,1,Snapchat,,"['snap', 'chat', 'not', 'send', 'message', 'certain', 'people', 'have', 'block', 'instal', 'deinstall', 'unblock', 'hope', 'instal', 'deinstall', 'unblock', 'work', 'fix']",2019-04-21,86780,snap chats not sending messages to certain people. I have to block uninstall re-install unblock and hope that it works. plz fix this.,3,snap chat not sending message to certain people i have to block instal deinstall unblock and hope that instal deinstall unblock work please fix this,A Google User
162675,145083,1,Snapchat,,"['have', 'use', 'snapshot', 'many', 'year', 'many', 'phone', 'recently', 'get', 'new', 'galaxy', 'new', 'galaxy', 'be', 'week', 'snapshot', 'haunt', 'fix', 'zoomed', 'problem', 'front_camera', 'rating', 'application', 'low', 'get', 'frustrate', 'not', 'take', 'good', 'series', 'anymore', 'could', 'new', 'galaxy', 'fix', 'issue', 'rate']",2019-04-21,86784,"I've used snapchat for many years and on many phones. Just recently I got the new Galaxy S10+ and since it been out for a few weeks, snapchat hasnt fixed the ""zoomed in"" problem for the front camera. I'm only rating the app so low because I'm getting frustrated with not being about to take good selfies anymore like I could on my Galaxy s9+. Please fix this issue and I'll rate again.",1,i have used snapshot for many year and on many phone just recently i got the new galaxy s and since the new galaxy s been out for a few week snapshot haunt fixed the zoomed in problem for the front camera i am only rating the application so low because i am getting frustrated with not being about to take good series anymore like i could on the new galaxy s please fix this issue and i will rate again,Relaxation Robot
162676,145084,1,Snapchat,,"['use', 'work', 'fine', 'last', 'friday', 'be', 'update', 'use', 'work', 'fine', 'last', 'friday', 'crash', 'time']",2019-04-21,86785,use to work fine up to last Friday's update. now its crashs all the time.,1,use to work fine up to last friday is update now use to work fine up to last friday crash all the time,Roneel Prakash
162745,145153,1,Snapchat,,"['new', 'update', 'be', 'buggy', 'user', 'interface', 'keep', 'get', 'bad']",2019-04-21,86973,New update is buggy and the user interface keeps getting worse,2,new update is buggy and the user interface keep getting worse,Ya Boi
162874,145282,1,Snapchat,,"['user', 'bad', 'thing', 'update', 'nothing', 'work']",2019-04-21,87238,s10 plus user worst thing since the update... nothing works,1,s plus user worst thing since the update nothing work,Murray Esan
162876,145284,1,Snapchat,,"['application', 'be', 'slow', 'get', 'hang']",2019-04-21,87240,d app is very slow n gets hanged,1,d application is very slow n get hanged,Amreen Banu
162877,145285,1,Snapchat,,"['application', 'be', 'not', 'update', 'try', 'time']",2019-04-21,87242,app is not updating ...i tried 1 1 times till now😭😭😭,1,application is not updating i tried time till now,PIXELS ERA
162878,145286,1,Snapchat,,"['not', 'instal', 'ph']",2019-04-21,87246,cant instal in my ph,1,can not instal in my ph,Ch Taha
162880,145288,1,Snapchat,,"['try', 'change', 'password', 'use', 'number', 'phone', 'application', 'password', 'not', 'verify', 'number', 'well', 'try', 'do', 'password', 'pc', 'password', 'do', 'verify', 'number', 'even', 'able', 'change', 'password', 'try', 'log', 'password', 'password', 'show', 'password', 'be', 'wrong', 'help']",2019-04-21,87248,I forgot my password and Tried changing it By using my number on the phone app but It was Not Verifying my number as well but when I tried doing it on the Pc then It did verified my number and i was even Able to change my password but when I tried logging in with my New password it showed that the password is wrong. please Help Me out !,1,i forgot my password and tried changing my password by using my number on the phone application but my password was not verifying my number a well but when i tried doing my password on the pc then my password did verified my number and i was even able to change my password but when i tried logging in with my password my password showed that my password is wrong please help me out,A Google User
162883,145291,1,Snapchat,,"['camera', 'be', 'decent', 'run', 'snapshot', 'look', 'flip', 'phone', 'camera', 'quality', 'be', 'absolute', 'abhorrent', 'snapshot', 'be', 'buggy', 'slow', 'unstable', 'time', 'unresponsive', 'application', 'big', 'phenomenon', 'be', 'really', 'quite', 'terrible']",2019-04-21,87256,"My camera is decent but when run through snapchat it looks like one of those flip phone cameras. The quality is absolute abhorrent and snapchat is a buggy, slow, unstable, and at times unresponsive app. For being such a big phenomenon it's really quite terrible.",1,my camera is decent but when run through snapshot it look like one of those flip phone camera the quality is absolute abhorrent and snapshot is a buggy slow unstable and at time unresponsive application for being such a big phenomenon it is really quite terrible,Filip Hjelm
162885,145293,1,Snapchat,,"['not', 'open', 'application', 'give', 'application', 'second', 'chance']",2019-04-21,87260,I can't open this app and given this app a second chance,5,i can not open this application and given this application a second chance,A Google User
162886,145294,1,Snapchat,,"['software', 'update', 'samsung_galaxy', 'snapshot', 'application', 'be', 'horrible', 'poor', 'quality', 'video', 'grainy', 'slow', 'fix']",2019-04-21,87261,"Since my software was updated on my Samsung Galaxy S8 the snapchat app is horrible!! Poor quality videos, grainy and slow!! Please fix!!!",1,since my software was updated on my samsung galaxy s the snapshot application is horrible poor quality video grainy and slow please fix,K9 Country Lodge
162888,145296,1,Snapchat,,"['time', 'open', 'snapshot', 'camera', 'ia', 'zoom', 'not', 'zoom', 'snapshot']",2019-04-21,87264,"every time i open my snapchat, my camera ia zoomed in, and i cant zoom it out.",3,every time i open my snapshot my camera ia zoomed in and i can not zoom my snapshot out,rory
163014,145422,1,Snapchat,,"['not', 'happy', 'not', 'get', 'back', 'old', 'account', 'not', 'remember', 'password', 'suck']",2019-04-21,87540,I'm not happy that I can't get back to my old account. Because I can't remember my password. sucks....,2,i am not happy that i can not get back to my old account because i can not remember my password suck,Janet Finley
163017,145425,1,Snapchat,,"['fix', 'memory', 'memory', 'do', 'not', 'work', 'well', 'memory', 'use', 'do', 'not', 'story', 'save', 'single', 'story', 'memory', 'jumble', 'around', 'memory', 'nothing', 'be', 'order', 'flick', 'suck', 'fix']",2019-04-21,87543,fix the memories!!! they don't work as well as they used to. why don't stories save as a single story anymore? they're all jumbled around in my memories! nothing is in order! it fricking sucks!!!!!!! fix it please!,1,fix the memory the memory do not work a well a the memory used to why do not story save a a single story anymore the memory are all jumbled around in the memory nothing is in order it flicking suck fix it please,junie bee
163020,145428,1,Snapchat,,"['story', 'jumble', 'story', 'do', 'not', 'show', 'whole', 'video']",2019-04-21,87551,my stories are so jumbled up and they dont show the whole video,1,my story are so jumbled up and my story do not show the whole video,Dionta Gray
163026,145434,1,Snapchat,,"['be', 'ok', 'annoying', 'filter', 'wish', 'could', 'keep', 'cause', 'always', 'change', 'change', 'friend', 'name', 'change', 'doe', 'not', 'change', 'chat']",2019-04-21,87564,It's ok but annoying but I like the filters but I wish you could keep some cause they always change them and when I change my friends names it only changed were they all are it doesn't change in the chat.,1,it is ok but annoying but i like the filter but i wish you could keep some cause some always change some and when i change my friend name it only changed were they all are it doe not change in the chat,Zoe Stirling
163029,145437,1,Snapchat,,"['yesterday', 'pic', 'lose', 'new', 'update']",2019-04-21,87570,my yesterday pics are all lost beacuse of new updates,1,my yesterday pic are all lost because of new update,riya garg
163033,145441,1,Snapchat,,"['city', 'lame', 'game', 'not', 'freeze', 'crash', 'whole', 'phone', 'not', 'turn', 'several', 'minute', 'fix', 'snapshot']",2019-04-21,87585,$hitty and lame!!!!! the games on here not only freeze but crash my whole f***** phone to where i cant turn it off for several minutes!!!! fix your s*** snapchat,2,city and lame the game on here not only freeze but crash my whole f phone to where i can not turn it off for several minute fix your s snapshot,Dante Inferno
163034,145442,1,Snapchat,,"['never', 'actually', 'see', 'story', 'story', 'go', 'black']",2019-04-21,87590,can never actually see my story it goes black,1,can never actually see my story my story go black,Ethan Power
163035,145443,1,Snapchat,,"['snapshot', 'good', 'turn', 'slow', 'unreliable', 'application', 'snap', 'take', 'long', 'load', 'have', 'lot', 'snap', 'open', 'snapshot', 'be', 'boarder', 'line', 'unusable', 'be', 'also', 'problem', 'leave', 'snap', 'day', 'be', 'unable', 'open', 'forever', 'edit', 'camera', 'often', 'go', 'black', 'try', 'take', 'photo', 'mean', 'must', 'restart', 'application']",2019-04-21,87592,"Snapchat was good but has now turned into a slow and unreliable app, snaps now take longer to load and when you have a lot of snaps to open it is boarder line unuseable. there is also now a problem where if u leave a snap for a day it is unable to open (forever) edit: the camera often goes black when trying to take a photo mean you must restart the app more then once",1,snapshot was good but has now turned into a slow and unreliable application snap now take longer to load and when you have a lot of snap to open snapshot is boarder line unusable there is also now a problem where if you leave a snap for a day it is unable to open forever edit the camera often go black when trying to take a photo mean you must restart the application more then once,tg543216
163038,145446,1,Snapchat,,"['love', 'do', 'not', 'have', 'friend', 'phone', 'number', 'friend', 'snapshot', 'could', 'add', 'friend', 'phone', 'number', 'wait', 'friend', 'phone', 'number', 'add', 'back', 'boom', 'could', 'chat', 'friend']",2019-04-21,87598,"I love it💕If you don't have your friends phone number and your friend has Snapchat, you could add them and wait for them to add you back and BOOM! You could chat with friends",4,i love itf you do not have your friend phone number and your friend has snapshot you could add your friend phone number and wait for your friend phone number to add you back and boom you could chat with friend,A Google User
163060,145468,1,Snapchat,,"['beautiful', 'filter', 'take', 'picture', 'even', 'do', 'not', 'have', 'internet', 'side', 'be', 'not', 'unload', 'even', 'do', 'not', 'have', 'internet', 'side', 'wife']",2019-04-21,87641,It has beautiful filters and you can take pictured even if you dont havr internet the only down side is that you cant upload it without any wifi,4,it has beautiful filter and you can take pictured even if you do not have internet the only down side is that you can not unload even if you do not have internet the only down side without any wife,Maxeen Valladarez
163155,145563,1,Snapchat,,"['be', 'update', 'update', 'doe', 'not', 'work', 'go', 'otherwise', 'love', 'application']",2019-04-21,87855,Where's the update??? The update doesn't work in my gionee s5.5 otherwise I love this app!,5,where is the update the update doe not work in my gone s otherwise i love this application,Alisha
163158,145566,1,Snapchat,,"['would', 'give', 'five_star', 'delay', 'android', 'phone', 'have', 'use', 'camera', 'be', 'awful']",2019-04-21,87862,I would give this five stars but the delay that android phones have when using the camera is awful,3,i would give this five star but the delay that android phone have when using the camera is awful,Visual Bood
163159,145567,1,Snapchat,,"['select', 'option', 'not', 'note_professional', 'get', 'zoomed', 'camera', 'view', 'do', 'not', 'know', 'fix']",2019-04-21,87863,select option not there! and note 6 pro got zoomed camera view dont know why fix this pls,1,select option not there and note professional got zoomed camera view do not know why fix this please,The Unknown Insect TUI
163160,145568,1,Snapchat,,"['late', 'update', 'application', 'be', 'not', 'working_properly', 'check', 'bug']",2019-04-21,87868,"after the latest update, the app is not working properly. please check the bugs.",1,after the latest update the application is not working properly please check the bug,humaira memon
163214,145622,1,Snapchat,,"['have', 'application', 'long', 'time', 'application', 'be', 'horrible', 'application', 'constantly', 'say', 'went_wrong', 'try', 'look', 'snap', 'story', 'message', 'application', 'constant', 'kick', 'crashing', 'really', 'like', 'application', 'application', 'trash', 'would', 'like', 'able', 'use', 'bug', 'fix']",2019-04-21,87982,"ok so i have had this app for a long time and it just now is horrible. Its constantly saying ""oops, something went wrong please try again,"" or whatever i canr look at snap stories or messages. And its cobstanlt kicking me out or chrashing. I really liked this app but now its just trash. Please i would like to be able to use this but without all the bugs. Fix this pleaseeee!",2,ok so i have had this application for a long time and this application just now is horrible this application constantly saying ops something went wrong please try again or whatever i can look at snap story or message and this application constant kicking me out or crashing i really liked this application but now this application just trash please i would like to be able to use this but without all the bug fix this please,Skye Wolf
163216,145624,1,Snapchat,,"['not', 'update', 'application']",2019-04-21,87984,I can't update my app,1,i can not update my application,Ghazal Keshavarzi
163355,145763,1,Snapchat,,"['snapshot', 'lot', 'send', 'video', 'friend', 'friend', 'watch', 'video', 'show', 'friend', 'do', 'not']",2019-04-21,88256,"I like Snapchat a lot, but when I send videos to my friends and then they watch them it shows me that they didn't!",4,i like snapshot a lot but when i send video to my friend and then my friend watch video it show me that my friend did not,Eleftheria Vassiliadi
163359,145767,1,Snapchat,,"['lens', 'stopped_working', 'not', 'use', 'lens']",2019-04-21,88260,lenses stopped working. (can't use them),3,lens stopped working can not use lens,pitysarah
163368,145776,1,Snapchat,,"['log', 'hate', 'not', 'enjoy', 'camera']",2019-04-21,88282,log i hate it i cant enjoy the camera,1,log i hate it i can not enjoy the camera,Mary Claire Bobis
163478,145886,1,Snapchat,,"['be', 'problem', 'application', 'open', 'chat']",2019-04-21,88507,"there is some problem with the app while opening the chats,",1,there is some problem with the application while opening the chat,Supersonic Fab
163487,145895,1,Snapchat,,"['good', 'slow', 'hate', 'sometimes']",2019-04-21,88528,very good but very slow I hate sometimes.....,3,very good but very slow i hate sometimes,Merih Tewelde
163488,145896,1,Snapchat,,"['morning', 'application', 'not', 'even', 'open', 'application', 'keep', 'close', 'have', 'try', 'everything', 'mail', 'support', 'get', 'response', 'support', 'not', 'able', 'answer', 'individual', 'support', 'question', 'see', 'other', 'have', 'problem', 'today']",2019-04-21,88529,"As of this morning the app won't even open. It keeps closing. I've tried 
everything. I emailed support and got a response that they aren't able to 
answer individual support questions. I see others are having same problem 
today.",5,a of this morning the application will not even open the application keep closing i have tried everything i mailed support and got a response that support are not able to answer individual support question i see others are having same problem today,Jeff B
163501,145909,1,Snapchat,,"['application', 'always', 'crash', 'device', 'use']",2019-04-21,88551,"this app always crashes, on any device i use.",2,this application always crash on any device i use,Kp Brruhatee
163503,145911,1,Snapchat,,"['snapshot', 'application', 'great', 'phone', 'snapshot', 'application', 'come', 'samsung', 'certain', 'feature', 'do', 'not', 'work', 'glitchyslow', 'always', 'force_clos']",2019-04-21,88555,"Snapchat app are only great on iPhones. When it comes to samsung, certain features don't work, glitchy/slow and always force closing 🙄",3,snapshot application are only great on phone when snapshot application come to samsung certain feature do not work glitchyslow and always force closing,Jaharey Faboloso
163504,145912,1,Snapchat,,"['horrible', 'ad', 'not', 'skip', 'complete', 'money', 'grab']",2019-04-21,88557,Horrible Ads now that cant be skipped.. Complete money grab.,1,horrible ad now that can not be skipped complete money grab,Charles Lane
163506,145914,1,Snapchat,,"['dint', 'download', 'do', 'not', 'like', 'social_medium', 'way', 'go', 'sub', 'pewdiepie']",2019-04-21,88559,i didnt download it because i dont like social media like this btw go sub to pewdiepie,1,i dint download it because i do not like social medium like this by the way go sub to pewdiepie,Poplintagss Gamez
163507,145915,1,Snapchat,,"['snap', 'never', 'work', 'usually', 'send', 'gray', 'text', 'break', 'nobody', 'click', 'text', 'break', 'waste', 'time']",2019-04-21,88561,"Snaps never work, usually sends gray with text and broken, nobody can click them, waste of time.",1,snap never work usually sends gray with text and broken nobody can click text and broken waste of time,Mhx Air
163508,145916,1,Snapchat,,"['new', 'update', 'be', 'bad']",2019-04-21,88562,The new update is soooo baaaaaaaadddddd 💔💔💔💔💔💔💔💔💔💔,1,the new update is so bad,Marwan Ales
163510,145918,1,Snapchat,,"['application', 'not', 'work', 'phone', 'galaxy']",2019-04-21,88565,app will not work on my phone! galaxy S9.,1,application will not work on my phone galaxy s,Jolene Fresquez
163545,145953,1,Snapchat,,"['delete', 'friend', 'everything', 'else', 'update']",2019-04-21,88637,deleted all my friends and everything else when I updated,2,deleted all my friend and everything else when i updated,Mike Medrano
163552,145960,1,Snapchat,,"['not', 'find', 'trophy', 'anywhere', 'trophy', 'not', 'profile', 'screen']",2019-04-21,88657,i can't find my trophies anywhere. Theyre not on my profile screen,2,i can not find my trophy anywhere my trophy not on my profile screen,Aubriel Campbell
163554,145962,1,Snapchat,,"['keep', 'close', 'matter']",2019-04-21,88661,It keeps closing no matter what,1,it keep closing no matter what,Anthony Marmolejo
164356,146764,1,Snapchat,,"['slow', 'glitch', 'update', 'keep', 'get', 'bad']",2019-04-21,89758,slow and glitchy the updates keep getting worse,2,slow and glitch the update keep getting worse,Brando Austin
165012,147420,1,Snapchat,,"['late', 'update', 'unable', 'select_multiple', 'snap', 'sendelete', 'fix', 'soon_possible']",2019-04-21,90582,since the latest update i am unable to select multiple snaps to send/delete... why?? please fix this asap,3,since the latest update i am unable to select multiple snap to sendelete why please fix this a soon a possible,Simply Ro
165202,147610,1,Snapchat,,"['push_notification', 'be', 'not', 'work', 'well', 'though', 'have', 'grant', 'permission']",2019-04-21,90796,push up notification isn't working well though i have granted permission for it,2,push up notification is not working well though i have granted permission for it,Faizal Maulvi
165334,147742,1,Snapchat,,"['video', 'snap', 'send', 'video', 'snap', 'not', 'let', 'open', 'video', 'snap', 'be', 'stuck', 'video', 'snap', 'not', 'show', 'have', 'open', 'receive', 'fix', 'urgently', 'thank']",2019-04-21,90977,A video snap was sent to me and it won't let me open and it is stuck there and It will not show me when they have opened or received Please fix urgently Thank you,2,a video snap was sent to me and a video snap will not let me open and a video snap is stuck there and a video snap will not show me when they have opened or received please fix urgently thank you,Ryan Baker
168866,151274,1,Snapchat,,"['be', 'entertain', 'admit', 'application', 'be', 'glitch', 'bug', 'keep', 'happen', 'whenever', 'click', 'bitmoji', 'icon', 'corner', 'bitmoji', 'icon', 'corner', 'doe', 'not', 'load', 'much', 'bitmoji', 'icon', 'corner', 'exit', 'application', 'leaf', 'homage', 'thing', 'happen', 'click', 'contact', 'icon', 'fix', 'snapshot', 'overall', 'be', 'pretty', 'good', 'lens', 'fun', 'addition']",2019-04-27,78254,"Ok, it's an entertaining and addicting app but there's this glitch or bug that keeps happening to me. whenever I click my bitmoji icon in the corner it doesn't load much, and then it exits out of the app and leaves me on my homepage. The same thing happens when I click my contacts icons. Please fix this, Snapchat! Overall, it's pretty good and the lenses are a fun addition to it. 3/5 for me.",3,ok it is an entertaining and admitting application but there is this glitch or bug that keep happening to me whenever i click my bitmoji icon in the corner my bitmoji icon in the corner doe not load much and then my bitmoji icon in the corner exit out of the application and leaf me on my homage the same thing happens when i click my contact icon please fix this snapshot overall it is pretty good and the lens are a fun addition to it for me,Vera Signoret
168868,151276,1,Snapchat,,"['snap', 'team', 'love', 'application', 'everyone_else', 'have', 'issue', 'snap', 'lose', 'internet_connection', 'get', 'wait', 'send', 'message', 'sometimes', 'message', 'stay', 'never', 'send', 'leave', 'message', 'make', 'message', 'delete', 'picture', 'message', 'not', 'send', 'yet', 'clear', 'chat', 'conversation', 'doe', 'not', 'work', 'currently', 'have', 'deinstall', 'application', 'fix', 'application', 'thank']",2019-04-30,78257,"hi snap team, love the app as everyone else, but im having an issue with some snaps. when i lose internet connection and get a 'waiting to send' message, sometimes it will just stay like that and never send, leaving the message there. can you make it so we can delete a picture if it has not send yet? *clearing chat conversation does not work. currently i have to reinstall the app to fix it. thanks!",5,hi snap team love the application a everyone else but i having an issue with some snap when i lose internet connection and get a waiting to send message sometimes message will just stay like that and never send leaving message there can you make message so we can delete a picture if message has not send yet clearing chat conversation doe not work currently i have to deinstall the application to fix the application thanks,Caleb Sollid-Gagner
168869,151277,1,Snapchat,,"['use', 'work', 'great', 'not', 'get', 'different', 'font', 'even', 'worse', 'try', 'reach', 'assistance', 'email', 'be', 'reactivate', 'webster', 'doe', 'not', 'have', 'contact', 'feature', 'be', 'work', 'issue', 'start', 'have', 'not', 'improve', 'updating', 'disappointing', 'snapshot']",2019-04-24,78259,Used to work great but now I cannot get different fonts. Even worse then that why I tried reaching out for assistance the email above is deactivated and the website doesn't have a contact feature that is working. The issues started about 3 weeks ago and haven't improved with updating. Very disappointing Snapchat.....,2,used to work great but now i can not get different font even worse then that why i tried reaching out for assistance the email above is reactivated and the webster doe not have a contact feature that is working the issue started about week ago and have not improved with updating very disappointing snapshot,Ashley Randolph
168870,151278,1,Snapchat,,"['flashback', 'go', 'mostly', 'pretty', 'good', 'issue', 'may', 'phone', 'get', 'old', 'issue', 'certain', 'be', 'longer', 'get', 'flashback', 'really', 'love', 'know', 'go', 'scroll', 'back', 'see', 'have', 'memory', 'day', 'flashback']",2019-04-28,78260,"flashbacks gone! :< mostly pretty good, some issues but it may be from my phone getting older, but one issue for certain is that I am no longer getting flashbacks from 1 year or 2 ago and I really love those. I know they are gone because I can scroll back and see I have a memory from this day a year ago, but no flashback :/",3,flashback gone mostly pretty good some issue but it may be from my phone getting older but one issue for certain is that i am no longer getting flashback from year or ago and i really love those i know those are gone because i can scroll back and see i have a memory from this day a year ago but no flashback,Renée Ahl
168871,151279,1,Snapchat,,"['snap', 'be', 'useless', 'due', 'phone', 'have', 'camera', 'try', 'use', 'snap', 'be', 'zoom', 'even', 'arm', 'extend', 'far', 'be', 'still', 'face', 'not', 'even', 'arm', 'waste', 'other', 'have', 'issue', 'have', 'month']",2019-04-29,78261,snap is useless to me now. due to my phone having two cameras when I try to use snap it is so zoomed in even with my arms extended as far as I can it's still only my face and not even all of it. what a waste. others are having this issue too and have for months,1,snap is useless to me now due to my phone having two camera when i try to use snap it is so zoomed in even with my arm extended a far a i can it is still only my face and not even all of my arm what a waste others are having this issue too and have for month,timidsugar
168872,151280,1,Snapchat,,"['absolutely', 'love', 'snapshot', 'point', 'start', 'dislike', 'snapshot', 'update', 'sudden', 'yesterday', 'camera', 'snapshot', 'front_camera', 'be', 'zoom', 'ever', 'try', 'everything', 'be', 'absolutely', 'piss', 'also', 'cunt', 'seem', 'find', 'flashback', 'new', 'update', 'phone', 'be', 'galaxy', 'not', 'tell', 'bad', 'camera', 'snap', 'be', 'zoom', 'have', 'be', 'consider', 'delete', 'snapshot', 'be', 'disappointment', 'past', 'update']",2019-04-28,78262,i absolutely loved snapchat but at this point I'm starting to dislike it because of the updates and all sudden yesterday my camera on snapchat on front camera is zoomed in more than ever. i tried everything. it is absolutely pissing me off. also i csnt seem to find my flashbacks on new update. my phone is a galaxy s9+ i cant tell you how bad the camera on snap is and being zoomed in. I've been considering deleting snapchat. its been a disappointment after past 3 updates.,1,i absolutely loved snapshot but at this point i am starting to dislike snapshot because of the update and all sudden yesterday my camera on snapshot on front camera is zoomed in more than ever i tried everything it is absolutely pissing me off also i cunt seem to find my flashback on new update my phone is a galaxy s i can not tell you how bad the camera on snap is and being zoomed in i have been considering deleting snapshot its been a disappointment after past update,Brooke Harashinski
168873,151281,1,Snapchat,,"['understand', 'phone', 'be', 'old', 'update', 'snapshot', 'phone', 'not', 'use', 'map', 'little', 'chat', 'game', 'still', 'be', 'okay', 'instal', 'really', 'quick', 'application', 'not', 'let', 'post', 'anything', 'story', 'middle', 'little', 'post', 'kind', 'thing', 'day', 'have', 'not', 'be', 'able', 'post', 'anything', 'try', 'send', 'video', 'friend', 'video', 'fail', 'send', 'beside', 'issue', 'be', 'thing', 'be', 'super', 'old']",2019-04-29,78264,"I understand, my phone's old. I updated snapchat and my phone can't use the map or the little chat games still, but that's okay. I'm reinstalling it really quick because the app wasn't letting me post anything on my story. I was in the middle of a little 1-10 post about yourself kind of thing and all day I haven't been able to post anything and when I tried sending a video to my friends it failed to send. Besidea that the only issue is the no-changing-username thing because mine's super old...",3,i understand my phone is old i updated snapshot and my phone can not use the map or the little chat game still but that is okay i am installing it really quick because the application was not letting me post anything on my story i was in the middle of a little post about yourself kind of thing and all day i have not been able to post anything and when i tried sending a video to my friend a video failed to send beside that the only issue is the nochangingusername thing because mine is super old,average midget
168874,151282,1,Snapchat,,"['have', 'samsung_galaxy', 'everytime', 'recently', 'have', 'post', 'snap', 'use', 'sticker', 'reside', 'post', 'snap', 'come', 'super', 'small', 'also', 'snapshot', 'user', 'have', 'filter', 'not', 'get', 'filter', 'friend', 'have', 'phone', 'phone', 'have', 'way', 'well', 'filter', 'disappoint', 'sure']",2019-04-26,78265,"I have a Samsung Galaxy S9plus, everytime recently I have posted a snap and used stickers they re-size after I post the snap and come out super small. Also SNAPCHAT USERS SHOULD ALL HAVE THE SAME FILTERS! Can't get the filters that my friends have for iphones. iPhones have way better filters, disappointed for sure!",3,i have a samsung galaxy plus everytime recently i have posted a snap and used sticker they reside after i post the snap and come out super small also snapshot user should all have the same filter can not get the filter that my friend have for phone phone have way better filter disappointed for sure,Christine Mac
