index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName
76370,58778,1,Snapchat,,"['whenever', 'go', 'read', 'story', 'subscription', 'never', 'read', 'whole', 'story', 'not', 'scroll', 'way', 'vacation', 'good', 'snap', 'never', 'end', 'unload', 'good', 'snap', 'do', 'not', 'get', 'save', 'memory', 'lose', 'be', 'pretty', 'disappointing', 'send', 'snapshot', 'email', 'get', 'pointless', 'automate', 'reply', 'absolutely', 'useless', 'samsung_galaxy', 'note']",2019-03-11,147437,"whenever i go to read stories from my subscriptions i can never read the whole story as i cant scroll down all the way, and i was just on vacation and a good 90% of my snaps never ended up uploading, so they didn't get saved to my memories so i lost them all which is pretty disappointing, sent snapchat an email and all i got was a pointless automated reply which was absolutely useless... samsung galaxy note 9",2,whenever i go to read story from my subscription i can never read the whole story a i can not scroll down all the way and i was just on vacation and a good of my snap never ended up unloading so a good of my snap did not get saved to my memory so i lost them all which is pretty disappointing sent snapshot an email and all i got was a pointless automated reply which was absolutely useless samsung galaxy note,Kyle Burke
76371,58779,1,Snapchat,,"['anyone_else', 'have', 'issue', 'new', 'update', 'none', 'picture', 'loading', 'bitmoji', 'be', 'not', 'work']",2019-03-09,147441,Anyone else having issues with the new update? None of my pictures are loading and bitmoji isn't working.,1,anyone else having issue with the new update none of my picture are loading and bitmoji is not working,Claudia Toledo
76372,58780,1,Snapchat,,"['new', 'update', 'be', 'accessible', 'however', 'new', 'update', 'impaired', 'phone', 'be', 'ability', 'use', 'lead', 'flash', 'use', 'application', 'work', 'charm', 'last', 'update', 'snapshot', 'fix']",2019-03-11,147442,"new update is accessible, however it has now impaired my phone's ability to use the LED FLASH when using the app! Worked like a charm last update, snapchat please fix this.",3,new update is accessible however new update has now impaired my phone is ability to use the led flash when using the application worked like a charm last update snapshot please fix this,
76373,58781,1,Snapchat,,"['new', 'update', 'disappoint', 'not', 'save', 'story', 'take', 'dat', 'snap', 'couple', 'friend', 'look', 'delete', 'look', 'something', 'save', 'story', 'snapshot', 'work', 'fine', 'always', 'trouble', 'something', 'dat', 'good', 'literally', 'do', 'not', 'use']",2019-03-13,147443,New update very disappointed cannot save stories how can you take dat off snap me and a couple of friends are looking to delete this and look for something where you can save stories Snapchat was working fine before always troubling something dat was good I literally don't use it now,1,new update very disappointed can not save story how can you take dat off snap me and a couple of friend are looking to delete this and look for something where you can save story snapshot was working fine before always troubling something dat was good i literally do not use this now,Luke L.J.H
76374,58782,1,Snapchat,,"['awful', 'new', 'update', 'cause', 'snap', 'lag', 'whole', 'application', 'stop', 'work', 'hate']",2019-03-12,147444,its awful the new update caused snaps to lag and my whole app to stop working. i hate it,1,its awful the new update caused snap to lag and my whole application to stop working i hate its,
76379,58787,1,Snapchat,,"['ever', 'update', 'snap', 'chat', 'be', 'crash', 'hell', 'everytime', 'open']",2019-03-13,147451,ever since the update my snap chat has been crashing like hell Everytime i open it up,2,ever since the update my snap chat has been crashing like hell everytime i open it up,Shanta Davis
76382,58790,1,Snapchat,,"['try', 'watch', 'story', 'story', 'say', 'story', 'something', 'go', 'wrong', 'story', 'start', 'do', 'often']",2019-03-12,147454,well when im trying to watch a story it says opps something gone wrong and its starting to do that often,1,well when i trying to watch a story a story say a story something gone wrong and a story starting to do that often,
76384,58792,1,Snapchat,,"['bad', 'would', 'not', 'let', 'application', 'have', 'instal', 'still', 'doe', 'not', 'work', 'sewing', 'application']",2019-03-13,147456,Its bad it would not let me in the app I've installed it but it still doesn't work I'm sewing this app,2,its bad its would not let me in the application i have installed its but its still doe not work i am sewing the application,
76385,58793,1,Snapchat,,"['new', 'update', 'be', 'slow', 'still', 'buggy', 'not', 'nearly', 'smooth', 'use', 'please', 'change', 'soon_possible']",2019-03-12,147457,new update is slow and still buggy. not nearly as smooth as it used to be. please change this asap,2,new update is slow and still buggy not nearly a smooth a it used to be please change this a soon a possible,Grant_ Bowersock
76386,58794,1,Snapchat,,"['really', 'hate', 'update', 'be', 'update', 'everytime', 'get', 'snapshot']",2019-03-10,147458,I really hate the update .. why is it updating everytime I'm getting onto snapchat,1,i really hate the update why is it updating everytime i am getting onto snapshot,Red Rose123456
76387,58795,1,Snapchat,,"['happen', 'doe', 'load', 'video', 'unload', 'story', 'never', 'add', 'filter', 'text']",2019-03-13,147459,"um what happened? all it does I load. my videos upload twice on my story, and it never adds my filters or text.",1,um what happened all it doe i load my video unload twice on my story and it never add my filter or text,Angelica Garcia-Hernandez
76391,58799,1,Snapchat,,"['new', 'update', 'release', 'be', 'awful', 'want', 'able', 'see', 'video', 'chat', 'use']",2019-03-10,147463,The new update they just released is awful I want to be able to see chats on the video chat like you used to,1,the new update they just released is awful i want to be able to see chat on the video chat like you used to,Taryn Curtis
76392,58800,1,Snapchat,,"['be', 'point', 'turn', 'notification', 'still', 'get', 'notification', 'everything', 'do', 'not', 'like', 'phone', 'cluttered', 'notification', 'turn', 'phone', 'update', 'get', 'every_single', 'notification', 'friend', 'request', 'snap', 'get', 'fix']",2019-03-09,147464,What's the point of turning off notifications if I still get notifications for everything? I don't like my phone cluttered with notifications so I turned them off but since the update I get every single notification of friend requests to snaps. can this get fixed?,1,what is the point of turning off notification if i still get notification for everything i do not like my phone cluttered with notification so i turned my phone off but since the update i get every single notification of friend request to snap can this get fixed,Pride Young
76395,58803,1,Snapchat,,"['format', 'everything', 'change', 'honestly', 'get', 'really', 'slow', 'look', 'icy', 'compare', 'last', 'look']",2019-03-10,147467,well the format of everything just changed and honestly it got really slow and looks icky compared to the last look,2,well the format of everything just changed and honestly it got really slow and look icy compared to the last look,Wyatt Yote
76396,58804,1,Snapchat,,"['good', 'application', 'recent', 'update', 'lose', 'text', 'send', 'friend', 'fix', 'bug']",2019-03-09,147468,"good app. but after the recent update, i am losing the texts i am sending to my friends fix the bug",4,good application but after the recent update i am losing the text i am sending to my friend fix the bug,Subharag Sarkar
76398,58806,1,Snapchat,,"['work', 'fine', 'new', 'update', 'everything', 'be', 'slow', 'sluggish', 'sometimes', 'message', 'do', 'not', 'send', 'sometimes', 'snap', 'have', 'be', 'send', 'do', 'not', 'open', 'phone', 'use', 'be', 'motorola', 'grin']",2019-03-12,147470,"It was working fine, but with the new update, everything is slow and sluggish, sometimes my messages dont send at all, and sometimes snaps I have been sent don't open. The phone I use is a Motorola g5",3,it was working fine but with the new update everything is slow and sluggish sometimes my message do not send at all and sometimes snap i have been sent do not open the phone i use is a motorola grin,Ethan Gordon
76399,58807,1,Snapchat,,"['new', 'update', 'not', 'send', 'video', 'note', 'receive', 'video', 'note', 'sound', 'still', 'image', 'quality', 'be', 'not', 'good', 'phone']",2019-03-12,147471,New update : can't send video notes and receiving them without sound Still image quality isn't good as on iPhone,3,new update can not send video note and receiving video note without sound still image quality is not good a on phone,Saqr Alqassimi
76401,58809,1,Snapchat,,"['application', 'be', 'crash', 'constantly', 'edgesolve', 'application', 'soon_possible', 'otherwise', 'lose', 'streak']",2019-03-10,147473,"The app is crashing constantly on my s6 edge..solve it asap otherwise i 
will lose all my streaks😑",4,the application is crashing constantly on my s edgesolve the application a soon a possible otherwise i will lose all my streak,
76406,58814,1,Snapchat,,"['not', 'able', 'see', 'update']",2019-03-13,147479,not able to see any update 😑,4,not able to see any update,
76409,58817,1,Snapchat,,"['good', 'update', 'thing', 'not', 'send', 'not', 'view', 'private_story', 'know']",2019-03-12,147482,"Good before the update, things now aren't sending and i can't view private stories that i know i am in.",3,good before the update thing now are not sending and i can not view private story that i know i am in,Kenneth Michael
76414,58822,1,Snapchat,,"['new', 'update', 'be', 'annoying', 'hate', 'new', 'update']",2019-03-10,147487,the new update is annoying and I hate it,1,the new update is annoying and i hate the new update,nataly palacios
76416,58824,1,Snapchat,,"['snap', 'not', 'work', 'period']",2019-03-14,147489,my snap won't work P.E.R.I.O.D,1,my snap will not work period,Leahnisa Skiles
76420,58828,1,Snapchat,,"['overall', 'be', 'good', 'issue', 'be', 'not', 'put', 'video', 'have', 'save', 'story']",2019-03-09,147493,overall it's gud but the issue is that I cannot put videoes which I have saved on to my story.,4,overall it is good but the issue is that i can not put video which i have saved on to my story,
76421,58829,1,Snapchat,,"['update', 'not', 'open', 'get', 'notification', 'say', 'wait', 'update', 'have', 'already', 'update', 'fix', 'bug']",2019-03-09,147494,"since update cant open, I get notification saying that its waiting for an update. I have already updated. please fix this bug",1,since update can not open i get notification saying that its waiting for an update i have already updated please fix this bug,Tianna Van Ryn
76422,58830,1,Snapchat,,"['put', 'icon', 'save', 'snap', 'story', 'make', 'icon', 'new', 'story', 'memory', 'suck', 'not', 'have', 'anymore']",2019-03-09,147495,please please put the icon to save all your snaps on your story and make it a new story on memories. please it sucks not having it anymore,1,please please put the icon to save all your snap on your story and make the icon a new story on memory please it suck not having it anymore,
76423,58831,1,Snapchat,,"['update', 'make', 'application', 'run', 'slow', 'not', 'send', 'receive', 'snap']",2019-03-12,147496,update has made my app run slower and now I cannot send or receive snaps.,1,update has made my application run slower and now i can not send or receive snap,
76425,58833,1,Snapchat,,"['alpha', 'be', 'fun', 'update', 'be', 'bad']",2019-03-09,147498,its alpha is jsf fuc* its update is worst,1,its alpha is osf fun its update is worst,
76426,58834,1,Snapchat,,"['update', 'zoom', 'camera', 'galaxy_plus', 'be', 'close', 'not', 'edit']",2019-03-12,147499,Please update the zoom in the camera for Galaxy S10 Plus!! It's too up close and cannot be edited.,3,please update the zoom in the camera for galaxy s plus it is too up close and can not be edited,V Tee
76427,58835,1,Snapchat,,"['glitch', 'sometimes', 'slow', 'otherwise', 'good', 'likely', 'love', 'application']",2019-03-11,147501,Glitchy sometimes and slow but otherwise good and litterly love the app.,4,glitch sometimes and slow but otherwise good and likely love the application,Lindsey Cochran
76440,58848,1,Snapchat,,"['hear', 'great', 'application', 'not', 'log', 'phone', 'be', 'not', 'active']",2019-03-11,147516,I hear its an great app but cant log on because my phone is not active,4,i hear its an great application but can not log on because my phone is not active,
76441,58849,1,Snapchat,,"['not', 'delete', 'story', 'unload', 'past', 'week', 'really', 'get', 'nerve', 'fix']",2019-03-10,147518,I can't delete this story that be upload for the past week and it really getting on my nerves fix that,2,i can not delete this story that be unload for the past week and it really getting on my nerve fix that,uncle_ buck43
76442,58850,1,Snapchat,,"['not', 'even', 'open', 'application', 'late', 'update']",2019-03-09,147519,I can't even open my app since the latest update.,2,i can not even open my application since the latest update,Teri Chee
76444,58852,1,Snapchat,,"['font', 'use', 'small', 'love', 'not', 'be', 'big', 'do', 'not', 'fix']",2019-03-10,147521,my font use to be small and I loved it like that but not it's big and I dont like it at all please fix it.,4,my font use to be small and i loved it like that but not it is big and i do not like it at all please fix it,lacey mcnair
76445,58853,1,Snapchat,,"['snapshot', 'do', 'take', 'away', 'bitmoji', 'friend', 'widget']",2019-03-10,147523,BOO snapchat. why did you take away the bitmoji friend widgets 🤨🤔😡😡,1,boo snapshot why did you take away the bitmoji friend widget,Chase Mee
76447,58855,1,Snapchat,,"['fix', 'private_story', 'not', 'let', 'add', 'certain', 'people', 'matter', 'try']",2019-03-09,147525,fix the private stories!! it won't let me add certain people no matter what I try!,4,fix the private story it will not let me add certain people no matter what i try,The Alien Republic
76448,58856,1,Snapchat,,"['sometimes', 'lag', 'be', 'really', 'good', 'application']",2019-03-09,147526,sometimes it lags but other than that it's a really good app,4,sometimes it lag but other than that it is a really good application,
76450,58858,1,Snapchat,,"['new', 'update', 'do', 'not', 'get', 'notification']",2019-03-12,147528,Now due to the new update. I do not get any notifications.,1,now due to the new update i do not get any notification,Kuba Narkiewicz
76453,58861,1,Snapchat,,"['not', 'play', 'video', 'video', 'come', 'green', 'screen']",2019-03-10,147531,cant play videos they just come up as a green screen,1,can not play video video just come up a a green screen,Siobhan Allison
76454,58862,1,Snapchat,,"['lately', 'have', 'get', 'notification', 'open', 'notification', 'be', 'nothing']",2019-03-09,147532,lately I have gotten notifications but when I open it there is nothing,2,lately i have gotten notification but when i open notification there is nothing,Steve Liberto
76455,58863,1,Snapchat,,"['new', 'update', 'make', 'video', 'story', 'not', 'show', 'separate']",2019-03-09,147533,new update makes the viedos on your story not show separate?,1,new update make the video on your story not show separate,Brooklyn Crowe
76456,58864,1,Snapchat,,"['not', 'open', 'application', 'say', 'application', 'updating', 'application', 'not']",2019-03-09,147534,i cannot open my app at all. says its updating but its not.,1,i can not open my application at all say my application updating but my application not,Victoria Shedd
76460,58868,1,Snapchat,,"['hate', 'new', 'update', 'hate', 'layout', 'display', 'record', 'video', 'longer', 'second', 'display', 'keep', 'replay', 'loop', 'video', 'display', 'be', 'frustrating', 'hate', 'display', 'go', 'back', 'old', 'snapshot']",2019-03-13,147539,"I hate this new update. I hate the layout, the display, if I record a video for longer than 10 seconds it keeps replaying and looping the first video. it's frustrating and I hate it. please go back to the old snapchat.",1,i hate this new update i hate the layout the display if i record a video for longer than second the display keep replaying and looping a video the display is frustrating and i hate the display please go back to the old snapshot,Khadijah Robertson
76461,58869,1,Snapchat,,"['lately', 'be', 'be', 'have', 'lot', 'issue', 'have', 'snap', 'be', 'be', 'try', 'send', 'week', 'not', 'unbend', 'not', 'tag', 'location', 'video', 'come', 'real', 'choppy', 'be', 'frustrating']",2019-03-12,147540,"Lately it's been having a lot of issues, I have a snap that's been trying to send for a week now that I can't unsend, I can't tag locations anymore, the videos come out real choppy. It's frustrating.",2,lately it is been having a lot of issue i have a snap that is been trying to send for a week now that i can not unbend i can not tag location anymore the video come out real choppy it is frustrating,Melissa Reyes
76464,58872,1,Snapchat,,"['not', 'mention', 'anyone', 'new', 'update', 'image', 'save', 'also', 'not', 'save', 'properly', 'also', 'not', 'see', 'other', 'story', 'application', 'closing', 'have', 'note']",2019-03-13,147543,I can not mention anyone since the new update. The images I save are also not saving properly. Also I can not see others stories without the app closing. I have a Note 9.,1,i can not mention anyone since the new update the image i save are also not saving properly also i can not see others story without the application closing i have a note,miguel
76469,58877,1,Snapchat,,"['every_single', 'time', 'do', 'update', 'doe', 'make', 'bad', 'ever', 'last', 'update', 'make', 'video', 'multiple', 'snap', 'play', 'start', 'replay', 'snap', 'instead', 'whole', 'thing', 'go', 'update', 'something', 'least', 'make', 'sure', 'work', 'be', 'terrible']",2019-03-12,147548,"every single time yall do an ""update"" all it does it make it worse. ever since the last update if i make a video that has multiple snaps it only plays a few of them and then starts replaying the snaps but only those few instead of the wholw thing. If youre going to update something, at least make sure it works because this is terrible.",1,every single time ya do an update all it doe it make it worse ever since the last update if i make a video that has multiple snap it only play a few of them and then start replaying the snap but only those few instead of the whole thing if your going to update something at least make sure it work because this is terrible,Rahmaan Patton
76470,58878,1,Snapchat,,"['snapshot', 'update', 'suck', 'everything', 'be', 'extremely', 'slow', 'not', 'add', 'anything', 'eye', 'save', 'eye', 'memory', 'not', 'save', 'eye', 'camera_roll', 'anything', 'anymore', 'snapshot', 'update', 'stupid', 'cause', 'problem', 'be', 'hard', 'text', 'everything', 'load', 'slowly', 'not', 'even', 'have', 'actual', 'conversation']",2019-03-11,147549,"The snapchat update sucked. Everything is extreamly slow now and you cant add anything to my eyes only unless you save it from your memories, you cant save it from your camera roll or anything anymore. The update was stupid and just caused more problems. It's hard to text on there now because everything loads so slowly I cant even have an actual conversation.",2,the snapshot update sucked everything is extremely slow now and you can not add anything to my eye only unless you save my eye from your memory you can not save my eye from your camera roll or anything anymore the snapshot update was stupid and just caused more problem it is hard to text on there now because everything load so slowly i can not even have an actual conversation,Krystal Wyum
76471,58879,1,Snapchat,,"['love', 'snapshot', 'get', 'new', 'galaxy', 'whenever', 'go', 'take', 'self', 'front_camera', 'be', 'way', 'zoomed', 'have', 'try', 'change', 'camera', 'set', 'phone', 'front_camera', 'do', 'not', 'help', 'please', 'fix', 'soon_possible']",2019-03-12,147550,love snapchat but.... I got the new galaxy s10 and whenever I go to take a selfie. the front camera is wayyyyyy too zoomed in. I've tried changing my camera settings in my phone but it did not help. Please fix asap!!,3,love snapshot but i got the new galaxy s and whenever i go to take a self the front camera is way too zoomed in i have tried changing my camera setting in my phone but the front camera did not help please fix a soon a possible,Kristen Burnworth
76472,58880,1,Snapchat,,"['suck', 'new', 'version', 'make', 'sick', 'could', 'not', 'unload', 'new', 'video', 'take', 'long', 'time', 'move', 'bring', 'old', 'version', 'back', 'make', 'maintenance']",2019-03-10,147551,"sucks! new version make me sick, l couldn't upload new video, take long time to move ! plz bring old version back or make maintance at once!",1,suck new version make me sick l could not unload new video take long time to move please bring old version back or make maintenance at once,mr bee
