index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName
159840,142248,1,Snapchat,,"['not', 'take', 'picture', 'pixel', 'reporting', 'seem', 'happen', 'snapshot', 'fix', 'use', 'application', 'day', 'do', 'friend']",2019-04-08,97073,"Cannot take a picture without my Pixel 2 rebooting. Seems to only happen in Snapchat! Please fix, as I use this app every day as do my friends.",5,can not take a picture without my pixel reporting seems to only happen in snapshot please fix a i use this application every day a do my friend,Yoneo Arai
159842,142250,1,Snapchat,,"['fail', 'update', 'be', 'save', 'entire', 'story', 'entire', 'story', 'be', 'still', 'save', 'separately', 'be', 'many', 'people', 'stick', 'instagram', 'snap', 'be', 'get', 'bad', 'update']",2019-04-08,97075,"Another failed update. why is that when I save my entire story it's still saved separately? This is why so many people are just sticking with Instagram, snap is getting worst with every update 🤦🏾‍♀️🤦🏾‍♀️",2,another failed update why is that when i save my entire story my entire story is still saved separately this is why so many people are just sticking with instagram snap is getting worst with every update,Vanitia Bridgers
159844,142252,1,Snapchat,,"['update', 'new', 'bug', 'version', 'snapshot', 'introduce', 'message', 'deliver', 'order', 'fix', 'application', 'snapshot']",2019-04-09,97077,This update: New bugs! With this version of Snapchat we introduce chat messages delivering out of order! Please fix this app Snapchat...,1,this update new bug with this version of snapshot we introduce chat message delivering out of order please fix this application snapshot,Michal Hipner
159845,142253,1,Snapchat,,"['hear', 'terrible', 'video', 'quality', 'be', 'not', 'able', 'test', 'video', 'quality', 'do', 'not', 'like', 'video', 'quality', 'liked', 'video', 'quality', 'way', 'well', 'video', 'quality', 'black', 'background', 'ew', 'white']",2019-04-08,97079,I heard about how terrible the video quality is and I wasn't able to test it myself but I don't like it. Plus I liked it WAY better when it was a black background. Eww to white.,3,i heard about how terrible the video quality is and i was not able to test the video quality myself but i do not like the video quality plus i liked the video quality way better when the video quality was a black background ew to white,Kaylynn Dodge
159848,142256,1,Snapchat,,"['keep', 'jump', 'everytime', 'click', 'application']",2019-04-07,97088,it keeps on jumping off everytime i click on the app,1,it keep on jumping off everytime i click on the application,Shanae McIntosh
159855,142263,1,Snapchat,,"['love', 'use', 'lot', 'picture', 'however', 'uninstale', 'not', 'let', 'install']",2019-04-07,97108,i love it i use it for a lot of pictures however i uninstalled it and now its not letting me re install,3,i love it i use it for a lot of picture however i uninstaled it and now it not letting me re install,Strangely Cute
159874,142282,1,Snapchat,,"['story', 'crazy', 'story', 'duplicating', 'repeat', 'first', 'part', 'instead', 'play', 'video']",2019-04-07,97145,Story Bugs like crazy my stories are duplicating and repeating the first part over and over instead of playing through the video,2,story bug like crazy my story are duplicating and repeating the first part over and over instead of playing through the video,Devin Edmiston
159876,142284,1,Snapchat,,"['time', 'download', 'application', 'application', 'doe', 'not', 'work', 'time', 'application', 'clear', 'effect', 'do', 'not', 'know', 'be', 'matter', 'application', 'also', 'time', 'take', 'lot', 'time', 'effort', 'logging']",2019-04-07,97147,each time i download this app it doesn't work or some time it just clear all the effects and I don't know what is the matter with this app also some times it takes a lot of time and effort just in logging,2,each time i download this application this application doe not work or some time this application just clear all the effect and i do not know what is the matter with this application also some time it take a lot of time and effort just in logging,oiy oiy
159880,142288,1,Snapchat,,"['lose', 'streak', 'send']",2019-04-07,97156,I lost all my streaks but I sent all of them,1,i lost all my streak but i sent all of them,pond fishing
159881,142289,1,Snapchat,,"['hum', 'application', 'be', 'pretty', 'good', 'lately', 'display', 'little', 'bug', 'send', 'picture', 'several', 'people', 'not', 'groupchat', 'be', 'kind', 'send', 'notification', 'appear', 'top', 'conversation', 'list', 'not', 'disappear', 'be', 'pretty', 'annoying']",2019-04-07,97158,"hummm the application is pretty good, but lately the display has a little bug : when i send a picture to several people, but not in a groupchat, there's a kind of sending notification which appear on top of my conversations list and won't disappear. That's pretty annoying...",3,hum the application is pretty good but lately the display has a little bug when i send a picture to several people but not in a groupchat there is a kind of sending notification which appear on top of my conversation list and will not disappear that is pretty annoying,Sam B-t
159886,142294,1,Snapchat,,"['new', 'update', 'be', 'phone', 'not', 'android', 'not', 'satisfied', 'fix']",2019-04-07,97170,the new update is only for iPhone and not for Android. not satisfied. please fix this.,1,the new update is only for phone and not for android not satisfied please fix this,Anju Sharma
159923,142331,1,Snapchat,,"['video', 'friend', 'story', 'freezing', 'fix']",2019-04-07,97248,the videos on my friends stories are freezing!! please fix!!!,4,the video on my friend story are freezing please fix,Krista Meers
159925,142333,1,Snapchat,,"['mention', 'someone', 'story', 'not', 'see', 'mention', 'fix', 'story']",2019-04-07,97252,when i mention someone on my story not seeing mentioning plzz fix it,1,when i mention someone on my story not seeing mentioning plc fix my story,Khan Saquib
160549,142957,1,Snapchat,,"['not', 'receive', 'notification', 'anymore']",2019-04-07,98564,Not receiving notifications anymore,2,not receiving notification anymore,Lorenzo Lokker
160551,142959,1,Snapchat,,"['be', 'be', 'acting_weird', 'ever', 'update', 'have', 'not', 'be', 'able', 'chat', 'call', 'send', 'anything', 'friend', 'have', 'log', 'log', 'back', 'powered', 'restart', 'phone', 'download', 'download', 'application', 'download', 'still', 'not', 'work', 'do', 'not', 'ignore', 'fix', 'application']",2019-04-07,98566,"It's been acting weird ever since the update. I haven't been able to chat, call, or SEND anything to ANY of my friends. I've logged out, logged back in, powered off, restarted my phone, undownload and then redownload the app and it STILL hasn't worked. Don't ignore us; fix the app!!",4,it is been acting weird ever since the update i have not been able to chat call or send anything to any of my friend i have logged out logged back in powered off restarted my phone download and then download the application and download still has not worked do not ignore u fix the application,Cuccy Animations
160554,142962,1,Snapchat,,"['hate', 'update', 'update', 'keep', 'crash']",2019-04-07,98575,i hate the update. it keeps crashing,3,i hate the update the update keep crashing,Nadine Fields
160558,142966,1,Snapchat,,"['new', 'version', 'be', 'bad']",2019-04-07,98587,new version is worst,1,new version is worst,A Google User
160559,142967,1,Snapchat,,"['be', 'not', 'big', 'deal', 'do', 'not', 'want', 'challenge', 'get', 'little', 'away', 'never', 'use']",2019-04-07,98590,it's not a big deal but I don't want to be in a little bit of a challenge to get a little further away 😠👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹👹 never use you,1,it is not a big deal but i do not want to be in a little bit of a challenge to get a little further away never use you,Saskianova Germinal
160580,142988,1,Snapchat,,"['change', 'snapshot', 'better', 'not', 'even', 'change', 'bitmogis', 'clothe', 'instal', 'be', 'delete', 'snapshot', 'not', 'lot', 'be', 'people']",2019-04-07,98634,why are you changing Snapchat it was better before you cant even change bitmogis clothes with OUT installing that is why I deleted snapchat and not only me lot's of people,1,why are you changing snapshot it was better before you can not even change bitmogis clothes with out installing that is why i deleted snapshot and not only me lot is of people,A Google User
160630,143038,1,Snapchat,,"['multiple', 'snap', 'be', 'not', 'work', 'help']",2019-04-07,98745,My multiple snap is not working. Plz help me.,4,my multiple snap is not working please help me,abhishek bhadana
160634,143042,1,Snapchat,,"['gay', 'do', 'not', 'work', 'phone', 'anymore']",2019-04-07,98757,Gay as u dont work on my phone anymore,3,gay a you do not work on my phone anymore,Jess
160714,143122,1,Snapchat,,"['doe', 'anyone', 'even', 'use', 'snapshot', 'anymore']",2019-04-07,98933,Does anyone even use snapchat anymore?,1,doe anyone even use snapshot anymore,Ashish Rao
160715,143123,1,Snapchat,,"['not', 'fun', 'filter', 'unavailable']",2019-04-07,98934,Not fun. Filters unavailable,1,not fun filter unavailable,Shelley Niquilla Tate
160718,143126,1,Snapchat,,"['start', 'use', 'application', 'application', 'mean', 'do', 'not', 'snapshot', 'much', 'anymore', 'little', 'boring', 'fact', 'friend', 'do', 'not', 'text', 'anymore', 'even_though', 'have', 'least', 'post', 'picture', 'last', 'hour']",2019-04-07,98941,Well I start using this app and it was okay I mean I don't be on Snapchat that much anymore because it was a little boring the fact that 1st My friends don't text me anymore even though I only have 10 at least at 2nd. Ones I post a Picture it only last for like 24 hours,3,well i start using this application and this application was okay i mean i do not be on snapshot that much anymore because it was a little boring the fact that st my friend do not text me anymore even though i only have at least at nd one i post a picture it only last for like hour,Kyla Gaming126
160937,143345,1,Snapchat,,"['lag', 'lot', 'lot']",2019-04-07,99379,lags a lot! A LOT!,1,lag a lot a lot,Star Fireie
160943,143351,1,Snapchat,,"['mic', 'barely', 'work', 'not', 'put', 'image', 'face']",2019-04-07,99393,my mic barely works and now i can't put images on my face,1,my mic barely work and now i can not put image on my face,Val Chapman
161093,143501,1,Snapchat,,"['mb', 'be', 'big']",2019-04-07,99723,the mb is too big!,1,the mb is too big,Jasmine Kaye Londonio
161096,143504,1,Snapchat,,"['be', 'great', 'communication', 'anytime', 'want', 'go', 'story', 'add', 'people', 'snapshot', 'error', 'get', 'kick', 'be', 'really', 'annoying', 'be', 'never', 'occur', 'recent', 'update']",2019-04-07,99731,"It's great for communication by text/picture/video, but anytime I want to go to my story or add people, Snapchat has an error and I get kicked out. It's really annoying and it's never occurred before until the recent update.",3,it is great for communication by textpicturevideo but anytime i want to go to my story or add people snapshot has an error and i get kicked out it is really annoying and it is never occurred before until the recent update,Kayla Robins
161157,143565,1,Snapchat,,"['crash', 'everytime', 'open', 'everytime', 'try', 'open', 'application', 'phone', 'tell', 'snapshot', 'stopped_working', 'phone', 'even', 'advise', 'instal', 'mess', 'whole', 'phone', 'worked_fine', 'fix']",2019-04-07,99879,"Crashes everytime I open it Everytime I try to open the app my phone tells me that ""snapchat has stopped working "" my phone even advised me to uninstall it because it was messing up the whole phone. It worked fine before please fix this",1,crash everytime i open it everytime i try to open the application my phone tell me that snapshot has stopped working my phone even advised me to instal it because it was messing up the whole phone it worked fine before please fix this,Jenni Rose Hayden
161159,143567,1,Snapchat,,"['new', 'update', 'not', 'let', 'unload', 'video', 'longer', 'second', 'glitch', 'black_screen', 'loading', 'story', 'view', 'doe', 'application', 'keep', 'get', 'consistently', 'bad', 'new', 'update']",2019-04-07,99887,newest update won't let me upload videos longer than 10 seconds and glitches into black screen when loading my stories to view. How does this app keep getting consistently worse after each new update?!? 😐,1,newest update will not let me unload video longer than second and glitch into black screen when loading my story to view how doe this application keep getting consistently worse after each new update,A Google User
161160,143568,1,Snapchat,,"['snapshot', 'old', 'filter', 'buy', 'none', 'new', 'try', 'update', 'say', 'doe', 'not', 'need', 'update', 'someone', 'help']",2019-04-07,99891,"My snapchat has all of the older filters, buy none of the new ones. i tried to update it, but it says it doesn't need updated. can someone help me",1,my snapshot has all of the older filter buy none of the new one i tried to update it but it say it doe not need updated can someone help me,Catrina x
161163,143571,1,Snapchat,,"['quite', 'bad', 'read_receipt', 'have', 'issue', 'snap', 'map', 'doe', 'not', 'work']",2019-04-07,99900,"quite bad. read receipt have issues, snap map doesn't work",2,quite bad read receipt have issue snap map doe not work,Flubadubdub The Great
161192,143600,1,Snapchat,,"['new', 'update', 'be', 'not', 'good', 'not', 'see', 'location', 'friend', 'change', 'quickly']",2019-04-07,99967,new update is not good we cannot see location of friends as before so plz change it as quickly as you can,2,new update is not good we can not see location of friend a before so please change it a quickly a you can,harkirat sonam
161193,143601,1,Snapchat,,"['new', 'feature', 'solve', 'math', 'problem', 'be', 'absolutely', 'stupid', 'use', 'int', 'go', 'help', 'people', 'learn', 'solve', 'math', 'equation', 'people', 'need', 'learn', 'think', 'solve', 'problem', 'life', 'not', 'constantly', 'give', 'answer']",2019-04-07,99968,this new feature that solves math problems is absolutely stupid. using it isnt going to help people learn how to solve math equations. people need to learn how to think and solve problems in life not constantly be given the answers,3,this new feature that solves math problem is absolutely stupid using it int going to help people learn how to solve math equation people need to learn how to think and solve problem in life not constantly be given the answer,Brendan Withoos
161199,143607,1,Snapchat,,"['must', 'instal', 'application', 'ri']",2019-04-07,99984,"U must uninstall this app ri8 now.,..",1,you must instal this application ri now,Jayesh Thote
161203,143611,1,Snapchat,,"['registration', 'registration', 'fail', 'open']",2019-04-07,99993,After registration it failed to open,1,after registration registration failed to open,Greatdestiny Onyeka
161204,143612,1,Snapchat,,"['update', 'late', 'snap', 'quickly']",2019-04-07,99994,update latest snaps quickly.,3,update latest snap quickly,Akshaya Vijay
161211,143619,1,Snapchat,,"['not', 'update', 'last', 'version']",2019-04-07,100013,I can't update last version,4,i can not update last version,amal almutairi
161330,143738,1,Snapchat,,"['not', 'find', 'streak', 'score', 'do', 'fix']",2019-04-07,100271,cant Find Streak Score do fix it,1,can not find streak score do fix it,Abhinav Harshavardhan
161336,143744,1,Snapchat,,"['firstly', 'trouble', 'recording', 'video', 'say', 'record', 'fail', 'lot', 'time', 'recent', 'update', 'make', 'recent', 'update']",2019-04-07,100283,firstly I had trouble recording videos. it said 'recording failed' .. after a lot of time this recent update has made it up….,3,firstly i had trouble recording video it said recording failed after a lot of time this recent update has made this recent update up,Hisham Salik
161338,143746,1,Snapchat,,"['make', 'version', 'unable', 'add', 'gallery', 'picture', 'eye', 'picture', 'memory', 'do', 'not', 'load', 'save', 'version', 'much', 'well', 'fun']",2019-04-07,100285,"please make it like it was before this version! I'm unable to add my gallery pictures to my eyes, pictures in memory don't load after saving! the earlier version was much better and fun.",1,please make it like it was before this version i am unable to add my gallery picture to my eye picture in memory do not load after saving this version was much better and fun,Nimisha Sukheeja
161394,143802,1,Snapchat,,"['filter', 'not', 'work', 'have', 'uninstale', 'instal', 'be', 'changehelp']",2019-04-07,100419,my filters aren't working😔I have uninstalled and reinstalled and there is no change😭help me😩,1,my filter are not working have uninstaled and installed and there is no changehelp me,Wendy Wangila
161396,143804,1,Snapchat,,"['get', 'not', 'take', 'series', 'front_camera', 'be', 'zoom']",2019-04-07,100421,since getting the s10 cant take selfies as front camera is too zoomed in.,1,since getting the s can not take series a front camera is too zoomed in,Asia Anderson
161404,143812,1,Snapchat,,"['bad', 'application', 'bole', 'hand']",2019-04-07,100443,wrost app bole to jhandu,1,worst application bole to hand,Love King
161420,143828,1,Snapchat,,"['keep', 'crash', 'fix']",2019-04-07,100485,Keeps crashing fix it!!!,5,keep crashing fix it,slim Reevesy
161421,143829,1,Snapchat,,"['take', 'much', 'storage', 'be', 'useless']",2019-04-07,100490,It takes to much storage and it is useless,1,it take to much storage and it is useless,SCATMAN 3000
161423,143831,1,Snapchat,,"['send', 'snap', 'want', 'send', 'snap', 'not', 'let', 'application', 'freeze', 'close', 'application']",2019-04-07,100492,"once I send a snap and I want to send another one, it won't let me. The app just freezes and then closes on its own.",4,once i send a snap and i want to send another one a snap will not let me the application just freeze and then close on the application own,Angel Jojo
161451,143859,1,Snapchat,,"['sometimes', 'snap', 'freeze', 'reach', 'end', 'long', 'snap', 'black', 'mode', 'be', 'annoy', 'scroll', 'conversation', 'suddenly', 'receive', 'message', 'go', 'end', 'scroll', 'time', 'be', 'frustrating', 'application', 'be', 'get', 'bad', 'day', 'not', 'able', 'mute', 'call', 'kington', 'flip', 'mute', 'not', 'read', 'message', 'call', 'someone', 'else']",2019-04-07,100570,"sometimes snap freeze while reaching end of long snaps, no black mode? it's annoying when scrolling up in a conversation and suddenly received a message and it just goes to the end, what about my scrolling up all the time, it's frustrating and your app is getting worse every day, not able to mute call ringtone or flip mute, can't read other messages while on a call with someone else",1,sometimes snap freeze while reaching end of long snap no black mode it is annoying when scrolling up in a conversation and suddenly received a message and it just go to the end what about my scrolling up all the time it is frustrating and your application is getting worse every day not able to mute call kington or flip mute can not read other message while on a call with someone else,Yasser dali
161613,144021,1,Snapchat,,"['be', 'break', 'not', 'see', 'snap', 'try', 'open', 'contact', 'have', 'wait', 'send', 'message', 'be', 'nothing', 'send']",2019-04-07,100808,"It's broken. I can't see some snaps when i try to open them and for one of my contacts I have a ""Waiting to send"" message when there is nothing sending.",2,it is broken i can not see some snap when i try to open them and for one of my contact i have a waiting to send message when there is nothing sending,Chandler Blake
161819,144227,1,Snapchat,,"['terrible', 'performance', 'horrible', 'camera', 'quality', 'compare', 'phone', 'be', 'camera', 'application', 'full', 'bug', 'glitch', 'awful', 'application', 'make', 'awful', 'company']",2019-04-07,101125,Terrible performance. Horrible camera quality compared to my phone's camera app. Full of bugs and glitches. An awful app made by an awful company.,1,terrible performance horrible camera quality compared to my phone is camera application full of bug and glitch an awful application made by an awful company,A Google User
162474,144882,1,Snapchat,,"['do', 'trophy', 'go']",2019-04-07,101984,where did the trophies go? 🤬,1,where did the trophy go,A Google User
162579,144987,1,Snapchat,,"['love', 'application', 'update', 'application', 'day', 'ago', 'filter', 'come', 'pic', 'quality', 'be', 'poor']",2019-04-07,102103,i loved this app untill i updated it 3 days ago no no filters come up and the pic quality is poor,3,i loved this application until i updated this application until day ago no no filter come up and the pic quality is poor,Zowie Hart
162581,144989,1,Snapchat,,"['face', 'problem', 'whenever', 'use', 'problem', 'be', 'filt', 'doe', 'not', 'work', 'face', 'have', 'also', 'update', 'problem', 'problem', 'be', 'create', 'problem', 'do']",2019-04-07,97051,I'm facing a problem that whenever I use it.. It's filters doesn't work on face.... I've also updated it but it's creating problems.. What should I do?,5,i am facing a problem that whenever i use a problem it is filter doe not work on face i have also updated a problem but a problem is creating problem what should i do,kamal singh
163674,146082,1,Snapchat,,"['last', 'update', 'snapshot', 'be', 'not', 'work', 'even', 'fixture', 'not', 'available', 'hell']",2019-04-13,88891,since the last update my snapchat is not working even filture are not available what the hell,3,since the last update my snapshot is not working even fixture are not available what the hell,A Google User
163676,146084,1,Snapchat,,"['filter', 'not', 'work', 'new', 'update', 'android', 'fix']",2019-04-13,88893,filter not working with new update in one plus 6 android 9 please fix that,1,filter not working with new update in one plus android please fix that,Yadnesh Belekar
163681,146089,1,Snapchat,,"['love', 'application', 'first', 'try', 'open', 'application', 'application', 'go', 'be', 'second', 'go', 'be', 'strait']",2019-04-11,88898,I loved the app at first now I try to open it it go's in for a sec but then go's out strait after!,1,i loved the application at first now i try to open the application the application go is in for a second but then go is out strait after,flaming sister
163685,146093,1,Snapchat,,"['make', 'phone', 'slow']",2019-04-09,88902,it makes my phone slow.,1,it make my phone slow,xxxDepressedErrorxxx
163686,146094,1,Snapchat,,"['take', 'actual', 'picture', 'make', 'low', 'screenshot', 'camera', 'see']",2019-04-10,88903,doesnt take actual pictures makes low res screenshot of what your camera sees,1,doe take actual picture make low re screenshot of what your camera see,Ben Hairston
163688,146096,1,Snapchat,,"['stupid', 'wait', 'send', 'not', 'go', 'away', 'get', 'well', 'review']",2019-04-10,88907,"when it gets rid of the stupid ""waiting to send"" bs that won't go away it will get a better review",1,when it get rid of the stupid waiting to send b that will not go away it will get a better review,Brooklynn Lynk
163689,146097,1,Snapchat,,"['snapshot', 'keep', 'crash', 'constantly']",2019-04-09,88908,Snapchat keeps crashing constantly.,1,snapshot keep crashing constantly,Kashyap Kotwani
163701,146109,1,Snapchat,,"['suck', 'update', 'not', 'save', 'whole', 'story', 'file', 'anymore', 'messy', 'af', 'old', 'version', 'be', 'well']",2019-04-12,88920,it sucks after the update... cant save the whole story in one file anymore. messy af. the old version is better.,2,it suck after the update can not save the whole story in one file anymore messy af the old version is better,Harvard Fong
163706,146114,1,Snapchat,,"['absolutely', 'love', 'application', 'unfortunately', 'application', 'be', 'be', 'have', 'lot', 'problem', 'lately', 'uk', 'week', 'application', 'would', 'not', 'send', 'certain', 'snap', 'uninstale', 'application', 'instal', 'application', 'application', 'not', 'open', 'application', 'close', 'soon', 'application', 'attempt', 'open', 'have', 'attempt', 'everything', 'fix', 'application', 'application', 'still', 'not', 'work', 'would', 'give', 'application', 'five_star', 'be', 'not', 'first', 'time', 'be', 'happen', 'really', 'be', 'way', 'have', 'find', 'get', 'help', 'developer']",2019-04-12,88927,"I absolutely love this app, unfortunately though, it's been having a lot of problems lately. I was in the UK for a week and while there the app wouldn't send certain snaps. I uninstalled the app and when I reinstalled it, it just won't open. It closes as soon as it attempts to open. I've attempted everything to fix it and it still will not work. I would give it five stars but this isn't the first time it's happened, and there really is no way I've found to get help from the developers.",3,i absolutely love this application unfortunately though this application is been having a lot of problem lately i was in the uk for a week and while there this application would not send certain snap i uninstaled this application and when i installed this application this application just will not open this application close a soon a this application attempt to open i have attempted everything to fix this application and this application still will not work i would give this application five star but this is not the first time it is happened and there really is no way i have found to get help from the developer,james cowell
163709,146117,1,Snapchat,,"['last', 'update', 'horrible', 'convinced', 'snapshot', 'doe', 'not', 'want', 'android', 'user', 'install', 'snapshot', 'application', 'snapshot', 'work', 'poorly', 'picture', 'video', 'quality', 'be', 'bad', 'often', 'lag', 'chat', 'freeze', 'type', 'doe', 'not', 'happen', 'application', 'not', 'open', 'snap', 'video', 'story', 'show', 'black_screen', 'skip', 'end', 'actually', 'open', 'stop', 'change', 'layout', 'shape', 'button', 'fix', 'actual', 'problem', 'also', 'add', 'option', 'delete', 'video']",2019-04-13,88930,"The last two updates are horrible. I'm convinced that Snapchat doesn't want Android users to install their app because it works so poorly for us. Picture and video quality is bad, often lags, the chat will freeze when you're typing (this doesn't happen on any other app for me) and I can't open snap videos or stories, they show up as black screens and skip to the end without actually opening. Stop changing the layout or shape of buttons, fix actual problems. Also, add the option to delete videos?",1,the last two update are horrible i am convinced that snapshot doe not want android user to install snapshot application because snapshot work so poorly for u picture and video quality is bad often lag the chat will freeze when you are typing this doe not happen on any other application for me and i can not open snap video or story the chat show up a black screen and skip to the end without actually opening stop changing the layout or shape of button fix actual problem also add the option to delete video,Maja B
