index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
58623,41031,1,Messenger,,"['pretty', 'much', 'suck', 'not', 'access', 'hidden', 'folder', 'never', 'receive', 'important', 'message', 'stupid', 'application', 'hide', 'important', 'message', 'annoy', 'constantly', 'say', 'have', 'unread', 'message', 'go', 'nothing', 'be', 'new']",2019-03-23,420840,It all pretty much sucks.... I can not access the hidden folders... I never received important messages because of this stupid app hid them from me. Beyond annoyed with it! It constantly says I have unread messages but when I go there nothing is new.,1,it all pretty much suck i can not access the hidden folder i never received important message because of this stupid application hid important message from me beyond annoyed with it it constantly say i have unread message but when i go there nothing is new,Jennifer Fleming,,
58638,41046,1,Messenger,,"['application', 'not', 'even', 'open', 'anymore', 'keep', 'go', 'login', 'loop']",2019-03-23,420861,The app won't even open anymore or keeps going into a log-in loop.,2,the application will not even open anymore or keep going into a login loop,A Google User,,
58720,41128,1,Messenger,,"['not', 'delete', 'old', 'message']",2019-03-23,420995,I can't delete old messages?,1,i can not delete old message,Dick Vaughan,,
58778,41186,1,Messenger,,"['new', 'problem', 'not', 'open', 'voice', 'message', 'face', 'be', 'completely', 'idiotic', 'realise', 'tonne', 'message', 'client', 'last', 'year', 'tonne', 'message', 'client', 'last', 'year', 'hide', 'well', 'not', 'in', 'not', 'message', 'request', 'somewhere', 'big', 'secret', 'moronic']",2019-03-23,421088,"New problem : cannot open voice messages Facebook is completly idiotic. I just realised there are tonnes of messages from my clients in the last one year. They are hidden so well. Not in inbox, not in message requests, but somewhere there, like a big secret... Moronic",1,new problem can not open voice message face-on is completely idiotic i just realised there are tonne of message from my client in the last one year tonne of message from my client in the last one year are hidden so well not in into not in message request but somewhere there like a big secret moronic,3X with Fatih,,
58879,41287,1,Messenger,,"['sign', 'someone', 'be', 'still', 'wait', 'reply', 'video', 'icon', 'be', 'go']",2019-03-23,421253,the sign when someone is still waiting for your reply on video icon is gone,2,the sign when someone is still waiting for your reply on video icon is gone,A Google User,,
58938,41346,1,Messenger,,"['not', 'get', 'black', 'back', 'ground']",2019-03-23,421365,I'm not getting the black back ground,1,i am not getting the black back ground,A Google User,,
58943,41351,1,Messenger,,"['application', 'lock', 'phone']",2019-03-23,421370,this app locks my phone up.,1,this application lock my phone up,JoAn Lindsey,,
58944,41352,1,Messenger,,"['not', 'login', 'new', 'account']",2019-03-23,421371,i can't login my new account 😨😨😨,5,i can not login my new account,R.A Gamer,,
59002,41410,1,Messenger,,"['application', 'be', 'good', 'application', 'fulfill', 'demand', 'user', 'give', 'application', 'star', 'application', 'despot', 'support', 'privacy', 'lock', 'way', 'anyone', 'message', 'come', 'not', 'online', 'guy', 'appear', 'screen', 'tap', 'screen', 'open', 'ask', 'privacy', 'lick', 'password', 'request', 'developer', 'application', 'update', 'application', 'feature', 'anyone', 'tap', 'guy', 'application', 'tell', 'give', 'password', 'be', 'big', 'issue']",2019-03-23,421445,This app is good it fulfill all the demands of a user but i am giving it 3 star because it doesnot support privacy lock. In a way that when anyones message came when i am not online then profile pic of that guy appear on the screen & if any one tap on that it open without asking for privacy lick password. So i request to the developer of this app to update your app with this feature: that if anyone tap on profile pic of that guy then your app told to give password. This is very big issue.,3,this application is good this application fulfill all the demand of a user but i am giving this application star because this application despot support privacy lock in a way that when anyone message came when i am not online then profile pic of that guy appear on the screen and if any one tap on that the screen open without asking for privacy lick password so i request to the developer of this application to update your application with this feature that if anyone tap on profile pic of that guy then your application told to give password this is very big issue,A Google User,,
59006,41414,1,Messenger,,"['do', 'have', 'instal', 'deinstall', 'get', 'work', 'would', 'ask', 'kindly', 'have', 'fix', 'clearly', 'illustrate', 'review', 'count', 'not', 'care', 'le', 'yet', 'go', 'anyway', 'many', 'download', 'update', 'nothing', 'wrong', 'face', 'messaging', 'reinvent', 'wheel', 'god', 'be', 'sake', 'stop', 'show', 'have', 'new', 'message', 'do', 'not', 'be', 'not', 'figure', 'application', 'be', 'suppose', 'work']",2019-03-23,421450,"Why do I HAVE to uninstall then reinstall to get it to work? I would ask to kindly have it fixed, but as clearly illustrated by the reviews, you count not care less... Yet here it goes anyway... Too many downloads / updates. There was nothing wrong with fb messaging. Why reinvent the wheel? FOR GOD'S SAKES! STOP SHOWING THAT I I HAVE NEW MESSAGES WHEN I DON'T! How is it that you CANNOT FIGURE OUT HOW YOUR OWN APP IS SUPPOSED TO WORK!!!????",1,why do i have to instal then deinstall to get it to work i would ask to kindly have it fixed but a clearly illustrated by the review you count not care le yet here it go anyway too many download update there was nothing wrong with face-on messaging why reinvent the wheel for god is sake stop showing that i i have new message when i do not how is it that you can not figure out how your own application is supposed to work,Kathleen Bratcher,,
59062,41470,1,Messenger,,"['do', 'not', 'passenger', 'active', 'black', 'mode']",2019-03-23,421546,why didn't my massenger active black mode,3,why did not my passenger active black mode,Md rakib Hs,,
59065,41473,1,Messenger,,"['fix', 'chat_head', 'problem']",2019-03-23,421551,Pls fix chat head problem,5,please fix chat head problem,Mohd Arshad,,
59104,41512,1,Messenger,,"['not', 'satisfied', 'ap']",2019-03-23,421612,I'm not satisfied in apps,1,i am not satisfied in aps,A Google User,,
59138,41546,1,Messenger,,"['keep', 'have', 'instal', 'deinstall', 'face', 'application', 'tell', 'have', 'unread', 'message', 'messenger', 'tell', 'have', 'none', 'instal', 'messenger', 'show', 'unread', 'message', 'be', 'response', 'someone', 'not', 'someone', 'messaging', 'do', 'week']",2019-03-23,421703,Keep having to uninstall and reinstall when the FACEBOOK app tells me that I have 1 or 2 unread messages but messenger tells me I have none... Then when I relog in after reinstalling messenger shows me the unread messages but it's my response to someone not someone messaging me. I'm doing this every week.,2,keep having to instal and deinstall when the face-on application tell me that i have or unread message but messenger tell me i have none then when i below in after installing messenger show me the unread message but it is my response to someone not someone messaging me i am doing this every week,Tazz Leineweber,,
59165,41573,1,Messenger,,"['update', 'be', 'disappointing', 'application', 'keep', 'crash']",2019-03-23,421793,Update is disappointing. App keeps crashing.,1,update is disappointing application keep crashing,Greg Ng,,
59253,41661,1,Messenger,,"['messenger', 'login', 'issue']",2019-03-23,422079,my messenger has a login issue,1,my messenger has a login issue,yi suet,,
59258,41666,1,Messenger,,"['update', 'last', 'time', 'phone', 'endless', 'issue', 'switch', 'account', 'messenger', 'annoying', 'have', 'restart', 'phone', 'many', 'time', 'phone', 'work', 'properly']",2019-03-23,422090,"since updating the last time, my. phone has had endless issues switching between accounts on messenger. so annoying. I have to restart my phone too many times before it works properly.",2,since updating the last time my phone has had endless issue switching between account on messenger so annoying i have to restart my phone too many time before my phone work properly,Miss JAZ,,
59284,41692,1,Messenger,,"['application', 'be', 'already', 'instal', 'smart', 'phone', 'try', 'use', 'application', 'do', 'receive', 'message', 'tell', 'install', 'application']",2019-03-23,422213,"This app is already installed in my smart phone. When I try to use it, why do I receive a message telling me to install it?",1,this application is already installed in my smart phone when i try to use this application why do i receive a message telling me to install this application,Sonia M. Pereira,,
59288,41696,1,Messenger,,"['husband', 'share', 'tablet', 'everytime', 'switch', 'account', 'tablet', 'everytime', 'tell', 'session_expired', 'make', 'sign', 'everytime', 'have', 'sign', 'always', 'have', 'answer', 'question', 'not', 'want', 'link', 'contact', 'do', 'not', 'want', 'yesterday', 'do', 'not', 'today', 'stop', 'ask']",2019-03-23,422220,My husband and I share a tablet and everytime I switch accounts it'll tell my my session has expired and makes me sign in again. Everytime I have to sign in I ALWAYS have to answer the question as to whether or not I wanna link my contacts. I didn't want to yesterday and I don't today. Stop asking.,2,my husband and i share a tablet and everytime i switch account a tablet and everytime will tell my my session has expired and make me sign in again everytime i have to sign in i always have to answer the question a to whether or not i want to link my contact i did not want to yesterday and i do not today stop asking,Frannie McRich,,
59293,41701,1,Messenger,,"['poor', 'messenger', 'time', 'send', 'picture', 'screenshot', 'file', 'be', 'always', 'blur', 'receiver', 'fix', 'issue', 'messenger', 'deserve', 'start']",2019-03-23,422231,Poor messenger. Every time i send a picture or screenshot files it's always blurred to the receiver. Fix this issue for messenger. You deserve 1 start. 😜😜😜,1,poor messenger every time i send a picture or screenshot file it is always blurred to the receiver fix this issue for messenger you deserve start,Julius Esquivel,,
59294,41702,1,Messenger,,"['doe', 'not', 'want', 'install']",2019-03-23,422232,it doesn't want to install,1,it doe not want to install,Nande Nunu,,
59296,41704,1,Messenger,,"['hate', 'application', 'annoy', 'notification', 'face', 'page']",2019-03-23,422242,Hate this app ....annoying notifications on fb page,1,hate this application annoying notification on face-on page,,,
59300,41708,1,Messenger,,"['not', 'let', 'download', 'application']",2019-03-23,422256,wont let me download the app,3,will not let me download the application,Joe Stebbings,,
59301,41709,1,Messenger,,"['linger', 'notification', 'not', 'not', 'tell', 'message', 'message', 'relate', 'ready', 'delete', 'thing']",2019-03-23,422258,5 lingering notifications I can't get rid of because you can't tell which messages they relate to. I am ready to delete this thing .,1,lingering notification i can not get rid of because you can not tell which message which message relate to i am ready to delete this thing,,,
59307,41715,1,Messenger,,"['instal', 'not', 'open']",2019-03-23,422284,I installed it and now it will not opened,2,i installed it and now it will not opened,,,
59311,41719,1,Messenger,,"['wife', 'not', 'accept']",2019-03-23,422292,MY WIFI WILL NOT ACCEPT,1,my wife will not accept,,,
59312,41720,1,Messenger,,"['do', 'not', 'like']",2019-03-23,422298,don't like it!,1,do not like it,Debra Filmore,,
59327,41735,1,Messenger,,"['not', 'delete', 'massage', 'time']",2019-03-23,422344,i can't delete all massage at a time,1,i can not delete all massage at a time,Subhendu Das,,
59332,41740,1,Messenger,,"['update', 'application', 'application', 'doe', 'not', 'dark_mode']",2019-03-23,422366,"I updated this app, why it doesn't dark mode?",4,i updated this application why this application doe not dark mode,,,
59341,41749,1,Messenger,,"['pic', 'show', 'ni']",2019-03-23,422404,pic show ni ho rhe,2,pic show ni ho the,,,
59347,41755,1,Messenger,,"['update', 'application', 'application', 'doe', 'not']",2019-03-23,422431,When i update this app it doesn't,1,when i update this application this application doe not,Hans Magno,,
59354,41762,1,Messenger,,"['trash', 'application', 'trash', 'application', 'say', 'profile', 'be', 'blurry', 'do', 'not', 'get', 'application', 'application', 'remove', 'profile']",2019-03-23,422458,TRASHHH APP ITS SAYS MY PROFILE IS BLURRY DONT GET THIS APP IT REMOVED MY PROFILE,1,trash application trash application say my profile is blurry do not get this application this application removed my profile,,,
59356,41764,1,Messenger,,"['unhappy', 'head', 'chat', 'not', 'turn', 'even', 'say', 'still', 'come', 'annoying']",2019-03-23,422461,unhappy with the head chat. I can't turn it off even it says off it still come on. Very annoying,1,unhappy with the head chat i can not turn it off even it say off it still come on very annoying,Yenne Pascual,,
59357,41765,1,Messenger,,"['application', 'not', 'install', 'new', 'phone', 'keep', 'time', 'frustrating']",2019-03-23,422463,the app won't install on my new phone. keeps timing out. frustrating!,1,the application will not install on my new phone keep timing out frustrating,,,
59363,41771,1,Messenger,,"['last', 'week', 'have', 'not', 'be', 'able', 'access', 'messenger', 'tell', 'update']",2019-03-23,422499,For the last 6 weeks I have not been able to access my messenger. It tells me to update and then nothing happens.,1,for the last week i have not been able to access my messenger it tell me to update and then nothing happens,,,
59367,41775,1,Messenger,,"['last', 'update', 'get', 'rid', 'upset']",2019-03-23,422505,last update got rid of dark mode for me! I'm upset 😒,2,last update got rid of dark mode for me i am upset,Dylan D Fleck,,
59372,41780,1,Messenger,,"['time', 'error', 'mobile', 'feedback', 'send']",2019-03-23,422530,every time error to mobile feedback send,1,every time error to mobile feedback send,aparna zajam,,
59385,41793,1,Messenger,,"['hope', 'messenger', 'send', 'file']",2019-03-23,422564,hope that messenger can send files,3,hope that messenger can send file,Mary Khien Villamor,,
59388,41796,1,Messenger,,"['not', 'send', 'video']",2019-03-23,422580,cant send a video,2,can not send a video,,,
59411,41819,1,Messenger,,"['phone', 'phone', 'say', 'messenger', 'be', 'instal', 'not', 'use', 'phone', 'help']",2019-03-23,422642,"On my phone it says messenger is ""installed"" but why can't I use it ???  Help ?",3,on my phone my phone say messenger is installed but why can not i use my phone help,,,
59412,41820,1,Messenger,,"['many', 'problem', 'aps', 'have', 'report', 'many', 'time', 'solve', 'problem', 'be', 'useless']",2019-03-23,422647,There are many problems in this apps. I have to report many times for solving a problem. But it's useless,4,there are many problem in this aps i have to report many time for solving a problem but it is useless,,,
59414,41822,1,Messenger,,"['not', 'install', 'send']",2019-03-23,422650,but i cant install when i send it,4,but i can not install when i send it,,,
59422,41830,1,Messenger,,"['update', 'keep', 'mess', 'application']",2019-03-23,422670,your updates keep messing up app. 😒😒😒,1,your update keep messing up application,Mark tc,,
59424,41832,1,Messenger,,"['freeze', 'time', 'type', 'have', 'let', 'force_close', 'could', 'please', 'fix', 'onerous']",2019-03-23,422682,The chat head froze every time while typing and I'll have to let it force close by itself. Could you please fix it on OnePlus 3t,5,the chat head froze every time while typing and i will have to let it force close by it could you please fix it on onerous t,thianma Tay,,
59427,41835,1,Messenger,,"['be', 'way', 'keep', 'touch', 'husband', 'life', 'abroad', 'day', 'time', 'date', 'message', 'call', 'have', 'be', 'completely', 'wrong', 'feb', 'time', 'date', 'right', 'phone', 'delete', 'application', 'instal', 'application', 'hop', 'application', 'would', 'work', 'application', 'be', 'still', 'wrong', 'be', 'annoying', 'have', 'report', 'application', 'face', 'twice', 'application', 'still', 'haunt', 'bee', 'fix', 'update', 'be', 'worst', 'find', 'alternative', 'way', 'talk', 'husband', 'delete']",2019-03-23,422693,this is the only way that i can keep in touch with my husband who lives abroad but the past few days the time and date on my messages and calls have been completely wrong... 11th feb 1970... the time and date are both right on my phone.. i deleted the app and reinstalled it hoping it would work but it is still wrong it is so annoying.. i have reported it to fb twice but it still hasnt bee fixed! this update is the worst! if i find an alternative way to talk to my husband i will be deleting this,1,this is the only way that i can keep in touch with my husband who life abroad but the past few day the time and date on my message and call have been completely wrong th feb the time and date are both right on my phone i deleted the application and installed the application hoping the application would work but the application is still wrong it is so annoying i have reported the application to face-on twice but the application still haunt bee fixed this update is the worst if i find an alternative way to talk to my husband i will be deleting this,,,
59429,41837,1,Messenger,,"['show', 'error', 'maximum', 'time']",2019-03-23,422700,showing error maximum time,2,showing error maximum time,Preetika Champati,,
59430,41838,1,Messenger,,"['have', 'problem', 'say', 'have', 'get', 'message', 'messenger', 'click', 'message', 'showing', 'have', 'uninstale', 'instal', 'application', 'problem', 'show', 'face', 'messenger']",2019-03-23,422702,Having problems with it saying I've got messages in messenger but when I click on no message showing I've uninstalled and re installed the app for the same problem to show up in Facebook and messenger.,1,having problem with it saying i have got message in messenger but when i click on no message showing i have uninstaled and re installed the application for the same problem to show up in face-on and messenger,,,
59434,41842,1,Messenger,,"['force', 'download', 'see', 'face', 'message', 'mobile', 'hate', 'face', 'be', 'something', 'have', 'connected', 'time', 'have', 'still', 'hate', 'least', 'dark_mode', 'guess']",2019-03-23,422714,was forced to download it to see facebook messages on mobile and i hate it. facebook is something i shouldnt have to be contected to at all times to have it still hate it but at least theres dark mode i guess,1,was forced to download it to see face-on message on mobile and i hate it face-on is something i should have to be connected to at all time to have it still hate it but at least there dark mode i guess,ember raush,,
59440,41848,1,Messenger,,"['do', 'not', 'like', 'hate', 'do', 'not', 'like', 'share', 'day', 'have', 'button', 'whole', 'thing', 'hate', 'camera', 'show', 'hate', 'whole', 'set', 'program', 'even', 'hate', 'reebok', 'leave', 'way', 'sick', 'ubrearahe', 'thing']",2019-03-23,422722,I dont like i hate it i dont like share ur day u should have an on off button for the whole thing i hate when ur camera shows on me i hate ur whole set up on on ur program i even hate ur faebook u shold of left it the way it was im sick of ubrearrahe my things on here,1,i do not like i hate it i do not like share you are day you should have an on off button for the whole thing i hate when you are camera show on me i hate you are whole set up on on you are program i even hate you are reebok you should of left it the way it was i sick of ubrearahe my thing on here,Donna Miller,,
59441,41849,1,Messenger,,"['use', 'battery', 'always', 'send', 'message', 'use', 'battery', 'use', 'battery']",2019-03-23,422723,No use battery and always send messages that it use battery,1,no use battery and always send message that no use battery use battery,Meisie Teixeira,,
59448,41856,1,Messenger,,"['application', 'doe', 'not', 'show', 'else', 'online', 'show', 'day']",2019-03-23,422735,this app does not show who else are online..it only shows day...,1,this application doe not show who else are online only show day,,,
59450,41858,1,Messenger,,"['call', 'drop', 'sometimes', 'signal', 'call']",2019-03-23,422738,Calls drop sometimes with signals but its okay.,3,call drop sometimes with signal but call okay,Adewumi London,,
59456,41864,1,Messenger,,"['need', 'black', 'back', 'round']",2019-03-23,422753,need black back round,1,need black back round,,,
59461,41869,1,Messenger,,"['consume', 'large', 'space']",2019-03-23,422764,Consume large space..,1,consume large space,mike trasadas,,
59462,41870,1,Messenger,,"['not', 'let', 'download', 'messenger', 'help']",2019-03-23,422765,It won't let me download messenger. Help me!,5,it will not let me download messenger help me,Shirley Beckham Taylor,,
59472,41880,1,Messenger,,"['nice', 'new', 'version', 'update']",2019-03-23,422783,nice new version update,4,nice new version update,,,
59482,41890,1,Messenger,,"['not', 'useful', 'application', 'watson', 'be', 'well']",2019-03-23,422810,Not useful app because watsaap is better.,1,not useful application because watson is better,,,
59484,41892,1,Messenger,,"['be', 'unable', 'install']",2019-03-23,422812,It is unable to install,1,it is unable to install,Sruthi Johnson,,
59492,41900,1,Messenger,,"['sign', 'someone', 'be', 'still', 'wait', 'reply', 'video', 'icon', 'be', 'go']",2019-03-23,422836,the sign when someone is still waiting for your reply on video icon is gone,2,the sign when someone is still waiting for your reply on video icon is gone,,,
59501,41909,1,Messenger,,"['could', 'not', 'download', 'ap', 'help', 'want', 'install', 'application']",2019-03-23,422885,I could not download this aap help me I want to install this app,1,i could not download this ap help me i want to install this application,,,
59502,41910,1,Messenger,,"['not', 'start', 'application']",2019-03-23,422886,Cannot start app?????????????,1,can not start application,David Gregory,,
59504,41912,1,Messenger,,"['start', 'application', 'automatically', 'log', 'application', 'crash', 'time', 'open', 'application', 'be', 'past', 'day', 'still', 'get', 'problem']",2019-03-23,422903,"Started off with the app automatically logging me out. Now it crashes every time I open it. Been installing/uninstalling for the past days, but still I get the same problem.",1,started off with the application automatically logging me out now the application crash every time i open the application been instalinguninstaling for the past day but still i get the same problem,,,
59507,41915,1,Messenger,,"['pathetic', 'face', 'rape', 'privacy', 'not', 'delete', 'application', 'application', 'be', 'instal', 'do', 'not', 'install', 'application', 'do', 'not', 'have', 'application', 'phone', 'disable', 'application', 'highly', 'doubt', 'application', 'stop', 'work', 'background']",2019-03-23,422912,Pathetic! Facebook rapes your privacy. You can not delete this app once it is installed. Don't install this app if you dont have it on your phone. You can only disable it. But i highly doubt it stops working in the background.,1,pathetic face-on rape your privacy you can not delete this application once this application is installed do not install this application if you do not have this application on your phone you can only disable this application but i highly doubt this application stop working in the background,,,
59508,41916,1,Messenger,,"['get', 'privacy', 'issue']",2019-03-23,422914,grt but privacy issues,4,get but privacy issue,,,
59521,41929,1,Messenger,,"['be', 'bad', 'hate']",2019-03-23,422969,It is very BAD i HATE IT,1,it is very bad i hate it,,,
59522,41930,1,Messenger,,"['vedic', 'quality', 'be', 'bad']",2019-03-23,422975,vedio quality is bad,3,vedic quality is bad,,,
59533,41941,1,Messenger,,"['picture', 'quality', 'become', 'poor', 'blur', 'send', 'friend', 'fix']",2019-03-23,423008,"pictures quality becomes poor, blurred, when sending on a friend. Please fix it.",2,picture quality becomes poor blurred when sending on a friend please fix it,Erico Becbec,,
59548,41956,1,Messenger,,"['video', 'call', 'be', 'bad', 'use', 'goole', 'duo']",2019-03-23,423065,Video call is very bad. Use google duo.,1,video call is very bad use goole duo,Both Richard,,
59552,41960,1,Messenger,,"['kind', 'annoyed', 'tell', 'have', 'new', 'message', 'do', 'not']",2019-03-23,423077,kind of annoyed when it tells me I have new messages and I do not.,1,kind of annoyed when it tell me i have new message and i do not,,,
59554,41962,1,Messenger,,"['have', 'try', 'time', 'get', 'instal', 'not', 'phone', 'time', 'say', 'download', 'pende', 'would', 'bull']",2019-03-23,423082,i have tried 6 times to get this installed and its not phone every time it says downloading pending this id bull,1,i have tried time to get this installed and this not phone every time this say downloading pending this id bull,,,
59557,41965,1,Messenger,,"['catastrophe', 'update', 'messenger', 'doe', 'not', 'properly', 'empty', 'message', 'delete', 'go', 'happen', 'disappointed']",2019-03-23,423091,"Catastrophe! After update messenger doesn't properly at all and was empty, my messages was deleted or gone or what happened... so disappointed!",1,catastrophe after update messenger doe not properly at all and was empty my message was deleted or gone or what happened so disappointed,,,
59563,41971,1,Messenger,,"['flip', 'suck', 'constantly', 'have', 'update', 'use', 'datum', 'piss', 'interrupt', 'day']",2019-03-23,423106,it flipping sucks that you constantly have to update your s*** and use my data pisses me off and interrupts my day,1,it flipping suck that you constantly have to update your s and use my data piss me off and interrupt my day,stacey shanigan,,
59565,41973,1,Messenger,,"['usually', 'decently', 'application', 'took_away', 'function', 'call', 'device', 'suck', 'tend', 'use', 'bit', 'often', 'be', 'kind', 'get', 'draw', 'check', 'face', 'story', 'stuff', 'use', 'often']",2019-03-23,423109,I usually decently like the app but now that they took it away the function where I can call myself from another device it sucks as I tend to use that a bit more often and it is what kind of gets me drawn into checking my Facebook at stories and stuff so yeah. I'll be using it less often now,2,i usually decently like the application but now that they took it away the function where i can call myself from another device it suck a i tend to use that a bit more often and it is what kind of get me drawn into checking my face-on at story and stuff so yeah i will be using it le often now,Laporsha Ford,,
59572,41980,1,Messenger,,"['video', 'chat', 'voice', 'call', 'be', 'horrible', 'lag', 'glitch', 'echo']",2019-03-23,423126,video chat / vioce call is horible it laggs glitches and echos,3,video chat voice call is horrible it lag glitch and echo,Jordan Gwinn,,
59581,41989,1,Messenger,,"['loading', 'problem', 'even', 'wife', 'be', 'strong', 'clear', 'datum', 'be', 'still', 'update', 'make', 'application', 'useless', 'older_version', 'better']",2019-03-23,423160,it has loading problems even if my wifi is strong. i cleared data and is still the same. your update makes the app useless. the older versions are better.,1,it has loading problem even if my wife is strong i cleared data and is still the same your update make the application useless the older version are better,,,
59595,42003,1,Messenger,,"['not', 'log', 'account']",2019-03-23,423223,i cant log in my other account :(,1,i can not log in my other account,Ryan yt,,
59596,42004,1,Messenger,,"['be', 'not', 'instal']",2019-03-23,423228,why it is not installed,2,why it is not installed,Brijmohan Rautela,,
59603,42011,1,Messenger,,"['ridiculously', 'large', 'application', 'obligate', 'use', 'hate']",2019-03-23,423248,Ridiculously large app thar youre obligated to use... hate it.,1,ridiculously large application that your obligated to use hate it,Clayton Taff,,
59608,42016,1,Messenger,,"['face', 'show', 'notification', 'messager', 'go', 'messager', 'be', 'not', 'new']",2019-03-23,423271,On Facebook it shows notifications for messager but when I go to messager there isn't any new ones,1,on face-on it show notification for messager but when i go to messager there is not any new one,Terry Cutburth,,
59610,42018,1,Messenger,,"['download', 'be', 'pende']",2019-03-23,423278,My download is pending ? Why?,1,my download is pending why,,,
59611,42019,1,Messenger,,"['matter', 'do', 'not', 'get', 'open']",2019-03-23,423279,No matter what I do can't get my up open,1,no matter what i do can not get my up open,,,
59619,42027,1,Messenger,,"['not', 'get', 'black', 'back', 'ground']",2019-03-23,423298,I'm not getting the black back ground,1,i am not getting the black back ground,,,
59642,42050,1,Messenger,,"['application', 'keep_shutting', 'sometimes', 'list', 'people', 'do', 'not', 'recognize', 'pop', 'be', 'someone', 'else', 'page', 'have', 'be', 'hack', 'clearly', 'see', 'message', 'people', 'do', 'not', 'recognize', 'not', 'do', 'nothing', 'help']",2019-03-23,423393,app keeps shutting Down and sometimes another list of people I don't recognize pops up like it's someone else page... I've been hacked clearly because I see messages of me with people I don't recognize but yall can't do nothing to help me ...,1,application keep shutting down and sometimes another list of people i do not recognize pop up like it is someone else page i have been hacked clearly because i see message of me with people i do not recognize but ya can not do nothing to help me,,,
