tweets,tweets_distribution,reviews,reviews_dist,gsd_score
if snapchat stop to dey function for month bahdis guy go broke,"[0.02597402597402598, 0.03203463203463204, 0.02597402597402598, 0.02597402597402598, 0.030014430014430025, 0.03607503607503608, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.032034632034632034, 0.02597402597402598, 0.02597402597402598, 0.03203463203463204, 0.030014430014430025, 0.02597402597402598, 0.030014430014430025, 0.02597402597402598, 0.03405483405483406, 0.02597402597402598, 0.02597402597402598, 0.03203463203463204, 0.02597402597402598, 0.042135642135642144, 0.027994227994228, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.04415584415584417, 0.02597402597402598]",i love it but i can not back up to the camera roll,"[0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.03953279424977539, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.0416292303084756, 0.026954177897574125, 0.0416292303084756, 0.026954177897574125, 0.029050613956274337, 0.026954177897574125, 0.033243486073674756, 0.03114705001497455, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274337, 0.026954177897574125]",0.04238876799982856
if snapchat stop to dey function for month bahdis guy go broke,"[0.02597402597402598, 0.03203463203463204, 0.02597402597402598, 0.02597402597402598, 0.030014430014430025, 0.03607503607503608, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.032034632034632034, 0.02597402597402598, 0.02597402597402598, 0.03203463203463204, 0.030014430014430025, 0.02597402597402598, 0.030014430014430025, 0.02597402597402598, 0.03405483405483406, 0.02597402597402598, 0.02597402597402598, 0.03203463203463204, 0.02597402597402598, 0.042135642135642144, 0.027994227994228, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.04415584415584417, 0.02597402597402598]",you can not update but it make you and ot suck,"[0.026954177897574122, 0.03533992213237497, 0.029050613956274333, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.03114705001497454, 0.026954177897574122, 0.03743635819107517, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.029050613956274333, 0.026954177897574122, 0.02905061395627433, 0.026954177897574122, 0.026954177897574122, 0.029050613956274333, 0.026954177897574122, 0.026954177897574122, 0.03114705001497454, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.029050613956274333, 0.04582210242587601, 0.026954177897574122]",0.05153550820501205
if snapchat stop to dey function for month bahdis guy go broke,"[0.02597402597402598, 0.03203463203463204, 0.02597402597402598, 0.02597402597402598, 0.030014430014430025, 0.03607503607503608, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.032034632034632034, 0.02597402597402598, 0.02597402597402598, 0.03203463203463204, 0.030014430014430025, 0.02597402597402598, 0.030014430014430025, 0.02597402597402598, 0.03405483405483406, 0.02597402597402598, 0.02597402597402598, 0.03203463203463204, 0.02597402597402598, 0.042135642135642144, 0.027994227994228, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.04415584415584417, 0.02597402597402598]",why can not i sign up at the password prompt,"[0.030189853719265494, 0.030189853719265497, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.030189853719265497, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.03890445066915657, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.030189853719265494, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725, 0.028011204481792725]",0.051996292547549096
if snapchat stop to dey function for month bahdis guy go broke,"[0.02597402597402598, 0.03203463203463204, 0.02597402597402598, 0.02597402597402598, 0.030014430014430025, 0.03607503607503608, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.032034632034632034, 0.02597402597402598, 0.02597402597402598, 0.03203463203463204, 0.030014430014430025, 0.02597402597402598, 0.030014430014430025, 0.02597402597402598, 0.03405483405483406, 0.02597402597402598, 0.02597402597402598, 0.03203463203463204, 0.02597402597402598, 0.042135642135642144, 0.027994227994228, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.04415584415584417, 0.02597402597402598]",it did not give me the same filter,"[0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.030189853719265497, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.02801120448179273, 0.04544039838157486, 0.02801120448179273]",0.05221165442346058
if snapchat stop to dey function for month bahdis guy go broke,"[0.02597402597402598, 0.03203463203463204, 0.02597402597402598, 0.02597402597402598, 0.030014430014430025, 0.03607503607503608, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.032034632034632034, 0.02597402597402598, 0.02597402597402598, 0.03203463203463204, 0.030014430014430025, 0.02597402597402598, 0.030014430014430025, 0.02597402597402598, 0.03405483405483406, 0.02597402597402598, 0.02597402597402598, 0.03203463203463204, 0.02597402597402598, 0.042135642135642144, 0.027994227994228, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.04415584415584417, 0.02597402597402598]",i have not had any issue in a while,"[0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.036019536019536044, 0.04670329670329673, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.0338827838827839, 0.027472527472527482]",0.05232295928788386
i was reading about getting that yesterday have not gotten a chance i also remembered that snapchat look awful on android because it just us a screen cap instead of a real picture that is probably what made it seem so bad to me,"[0.03447420634920635, 0.022321428571428565, 0.0275297619047619, 0.024057539682539677, 0.022321428571428565, 0.02405753968253968, 0.03794642857142856, 0.03447420634920634, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.043154761904761904, 0.03794642857142857, 0.02405753968253968, 0.022321428571428565, 0.05357142857142858, 0.05009920634920636, 0.024057539682539677, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.04141865079365079, 0.031001984126984128, 0.02405753968253968, 0.025793650793650792, 0.022321428571428565, 0.044890873015873016, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565]",please l can not take a snap my snap do not work all though my camera is clear dis na be waste of time,"[0.05235310498468394, 0.02701197438039544, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.03480924533556114, 0.02896129211918686, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.05040378724589252, 0.025062656641604016, 0.025062656641604016, 0.0406571985519354, 0.025062656641604016, 0.028961292119186865, 0.025062656641604016, 0.025062656641604016, 0.02701197438039544, 0.04065719855193539, 0.028961292119186865, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.03870788081314397, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016]",0.0886537431096156
i was reading about getting that yesterday have not gotten a chance i also remembered that snapchat look awful on android because it just us a screen cap instead of a real picture that is probably what made it seem so bad to me,"[0.03447420634920635, 0.022321428571428565, 0.0275297619047619, 0.024057539682539677, 0.022321428571428565, 0.02405753968253968, 0.03794642857142856, 0.03447420634920634, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.043154761904761904, 0.03794642857142857, 0.02405753968253968, 0.022321428571428565, 0.05357142857142858, 0.05009920634920636, 0.024057539682539677, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.04141865079365079, 0.031001984126984128, 0.02405753968253968, 0.025793650793650792, 0.022321428571428565, 0.044890873015873016, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565]",do not work nokia,"[0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02960927960927962, 0.02747252747252748, 0.036019536019536044, 0.02747252747252748, 0.02747252747252748, 0.04670329670329673, 0.031746031746031765, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.031746031746031765, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748]",0.0898580556577878
i was reading about getting that yesterday have not gotten a chance i also remembered that snapchat look awful on android because it just us a screen cap instead of a real picture that is probably what made it seem so bad to me,"[0.03447420634920635, 0.022321428571428565, 0.0275297619047619, 0.024057539682539677, 0.022321428571428565, 0.02405753968253968, 0.03794642857142856, 0.03447420634920634, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.043154761904761904, 0.03794642857142857, 0.02405753968253968, 0.022321428571428565, 0.05357142857142858, 0.05009920634920636, 0.024057539682539677, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.04141865079365079, 0.031001984126984128, 0.02405753968253968, 0.025793650793650792, 0.022321428571428565, 0.044890873015873016, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565]",last few update have ruined being able to select bitmojis a well a access your own photo gallery and overall glitch now,"[0.04096262160778291, 0.023041474654377885, 0.03200204813108039, 0.023041474654377885, 0.024833589349718382, 0.023041474654377885, 0.024833589349718382, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.024833589349718386, 0.024833589349718382, 0.023041474654377885, 0.024833589349718382, 0.03917050691244241, 0.04454685099846392, 0.023041474654377885, 0.04096262160778291, 0.06963645673323096, 0.0373783922171019, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.0337941628264209, 0.03737839221710189, 0.023041474654377885, 0.023041474654377885, 0.03379416282642089, 0.02662570404505889, 0.024833589349718382]",0.08997943530836525
i was reading about getting that yesterday have not gotten a chance i also remembered that snapchat look awful on android because it just us a screen cap instead of a real picture that is probably what made it seem so bad to me,"[0.03447420634920635, 0.022321428571428565, 0.0275297619047619, 0.024057539682539677, 0.022321428571428565, 0.02405753968253968, 0.03794642857142856, 0.03447420634920634, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.043154761904761904, 0.03794642857142857, 0.02405753968253968, 0.022321428571428565, 0.05357142857142858, 0.05009920634920636, 0.024057539682539677, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.04141865079365079, 0.031001984126984128, 0.02405753968253968, 0.025793650793650792, 0.022321428571428565, 0.044890873015873016, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565]",will not even work,"[0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279626, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.04456654456654459, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.04242979242979244, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482]",0.09030860176204832
i was reading about getting that yesterday have not gotten a chance i also remembered that snapchat look awful on android because it just us a screen cap instead of a real picture that is probably what made it seem so bad to me,"[0.03447420634920635, 0.022321428571428565, 0.0275297619047619, 0.024057539682539677, 0.022321428571428565, 0.02405753968253968, 0.03794642857142856, 0.03447420634920634, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.043154761904761904, 0.03794642857142857, 0.02405753968253968, 0.022321428571428565, 0.05357142857142858, 0.05009920634920636, 0.024057539682539677, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.04141865079365079, 0.031001984126984128, 0.02405753968253968, 0.025793650793650792, 0.022321428571428565, 0.044890873015873016, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565]",for some reason the new update will not work it is the same old sc,"[0.026455026455026443, 0.026455026455026443, 0.028512639623750727, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04291593180482068, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.036743092298647834, 0.026455026455026443, 0.026455026455026443, 0.04291593180482068, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.028512639623750727, 0.04497354497354496, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.032627865961199286, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443]",0.09107592113803122
i missed you too i was so bored and sad not being able to talk to you my handwriting so bad on snapchat ops but i made another one,"[0.05999461931665323, 0.024213075060532687, 0.024213075060532687, 0.03927898843153081, 0.027979553403282214, 0.039278988431530805, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.03174603174603175, 0.024213075060532687, 0.024213075060532687, 0.02609631423190745, 0.03551251008878128, 0.024213075060532687, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.044928705945655095, 0.031746031746031744, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.024213075060532687, 0.024213075060532687, 0.041162227602905575, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687]",i am not notified anymore on about my snap memory,"[0.03880070546737212, 0.02645502645502644, 0.02645502645502644, 0.040858318636096395, 0.028512639623750724, 0.030570252792474994, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.03674309229864784, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.04291593180482068, 0.034685479129923556, 0.02645502645502644, 0.03262786596119928, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644]",0.05645475494901279
i missed you too i was so bored and sad not being able to talk to you my handwriting so bad on snapchat ops but i made another one,"[0.05999461931665323, 0.024213075060532687, 0.024213075060532687, 0.03927898843153081, 0.027979553403282214, 0.039278988431530805, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.03174603174603175, 0.024213075060532687, 0.024213075060532687, 0.02609631423190745, 0.03551251008878128, 0.024213075060532687, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.044928705945655095, 0.031746031746031744, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.024213075060532687, 0.024213075060532687, 0.041162227602905575, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687]",i can not send message for subscriber,"[0.052111410601976646, 0.026954177897574125, 0.026954177897574125, 0.029050613956274337, 0.029050613956274337, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.03743635819107518, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.043725666367175814, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125]",0.06272184248423444
i missed you too i was so bored and sad not being able to talk to you my handwriting so bad on snapchat ops but i made another one,"[0.05999461931665323, 0.024213075060532687, 0.024213075060532687, 0.03927898843153081, 0.027979553403282214, 0.039278988431530805, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.03174603174603175, 0.024213075060532687, 0.024213075060532687, 0.02609631423190745, 0.03551251008878128, 0.024213075060532687, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.044928705945655095, 0.031746031746031744, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.024213075060532687, 0.024213075060532687, 0.041162227602905575, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687]",can not even send a message now,"[0.03953279424977538, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.03324348607367475, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.04162923030847559, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.04582210242587601, 0.02695417789757412, 0.02695417789757412, 0.02905061395627433, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02905061395627433, 0.02695417789757412]",0.06368401718579515
i missed you too i was so bored and sad not being able to talk to you my handwriting so bad on snapchat ops but i made another one,"[0.05999461931665323, 0.024213075060532687, 0.024213075060532687, 0.03927898843153081, 0.027979553403282214, 0.039278988431530805, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.03174603174603175, 0.024213075060532687, 0.024213075060532687, 0.02609631423190745, 0.03551251008878128, 0.024213075060532687, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.044928705945655095, 0.031746031746031744, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.024213075060532687, 0.024213075060532687, 0.041162227602905575, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687]",my snap will not send,"[0.050976800976801004, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.03815628815628818, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.031746031746031765, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748]",0.06759262283621827
i missed you too i was so bored and sad not being able to talk to you my handwriting so bad on snapchat ops but i made another one,"[0.05999461931665323, 0.024213075060532687, 0.024213075060532687, 0.03927898843153081, 0.027979553403282214, 0.039278988431530805, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.03174603174603175, 0.024213075060532687, 0.024213075060532687, 0.02609631423190745, 0.03551251008878128, 0.024213075060532687, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.044928705945655095, 0.031746031746031744, 0.024213075060532687, 0.029862792574656984, 0.024213075060532687, 0.024213075060532687, 0.026096314231907454, 0.024213075060532687, 0.024213075060532687, 0.041162227602905575, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687]",aps slow and not sending my snap,"[0.05001497454327643, 0.02695417789757412, 0.029050613956274327, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02905061395627433, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.03743635819107517, 0.02695417789757412, 0.03533992213237496, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412, 0.029050613956274327, 0.02905061395627433, 0.02695417789757412, 0.02905061395627433, 0.02695417789757412, 0.02695417789757412, 0.02905061395627433, 0.02695417789757412, 0.029050613956274327, 0.02695417789757412, 0.02695417789757412, 0.02695417789757412]",0.07384418852593354
after the lastest update typing message is like a second delay until i can see them is there any fix to this,"[0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.027011974380395425, 0.025062656641604005, 0.02896129211918685, 0.03285992759676969, 0.025062656641604005, 0.028961292119186847, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.036758563074352546, 0.030910609857978274, 0.025062656641604005, 0.027011974380395425, 0.027011974380395425, 0.03480924533556112, 0.028961292119186847, 0.025062656641604005, 0.030910609857978274, 0.027011974380395425, 0.048454469507101076, 0.034809245335561116, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.0504037872458925, 0.027011974380395428, 0.027011974380395428, 0.025062656641604005]",front facing camera on samsung s is zoomed in,"[0.029609279609279622, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.040293040293040316, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.03815628815628818, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.03815628815628817, 0.02747252747252748, 0.02960927960927962, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748]",0.05000430410599117
after the lastest update typing message is like a second delay until i can see them is there any fix to this,"[0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.027011974380395425, 0.025062656641604005, 0.02896129211918685, 0.03285992759676969, 0.025062656641604005, 0.028961292119186847, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.036758563074352546, 0.030910609857978274, 0.025062656641604005, 0.027011974380395425, 0.027011974380395425, 0.03480924533556112, 0.028961292119186847, 0.025062656641604005, 0.030910609857978274, 0.027011974380395425, 0.048454469507101076, 0.034809245335561116, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.0504037872458925, 0.027011974380395428, 0.027011974380395428, 0.025062656641604005]",it will not show any of my saved image,"[0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.03815628815628817, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.036019536019536044, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.0338827838827839, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.036019536019536044, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482]",0.058456729036290726
after the lastest update typing message is like a second delay until i can see them is there any fix to this,"[0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.027011974380395425, 0.025062656641604005, 0.02896129211918685, 0.03285992759676969, 0.025062656641604005, 0.028961292119186847, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.036758563074352546, 0.030910609857978274, 0.025062656641604005, 0.027011974380395425, 0.027011974380395425, 0.03480924533556112, 0.028961292119186847, 0.025062656641604005, 0.030910609857978274, 0.027011974380395425, 0.048454469507101076, 0.034809245335561116, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.025062656641604005, 0.0504037872458925, 0.027011974380395428, 0.027011974380395428, 0.025062656641604005]",camera will not open after new update,"[0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.03114705001497455, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.04791853848457623, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.029050613956274337, 0.026954177897574125, 0.026954177897574125, 0.03533992213237497, 0.026954177897574125, 0.026954177897574125, 0.03114705001497455, 0.026954177897574125, 0.026954177897574125, 0.043725666367175814, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125]",0.060481035593406104
