tweets,tweets_distribution,reviews,reviews_dist,gsd_score
do i complain to snapchat and send in hela ugly selfies of me to show the problem,"[0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.0496031746031746, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03373015873015873, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.05753968253968253, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.043650793650793655, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475]",why is my camera so zoomed in my camera is unusable samsung galaxy s fix my camera,"[0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.06349206349206349, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.04166666666666666, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.04563492063492063, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03571428571428571, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174]",0.06062682722290435
do i complain to snapchat and send in hela ugly selfies of me to show the problem,"[0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.0496031746031746, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03373015873015873, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.05753968253968253, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.043650793650793655, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475]",galaxy s front facing camera too zoomed in,"[0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.06623931623931624, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03632478632478632, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204]",0.06062682722290435
do i complain to snapchat and send in hela ugly selfies of me to show the problem,"[0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.0496031746031746, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03373015873015873, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.05753968253968253, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.043650793650793655, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475]",whenever i take video the voice recording is poor but in normal camera the voice recording good please fix this my phone is moto g plus,"[0.03763440860215054, 0.03763440860215054, 0.02688172043010752, 0.044802867383512544, 0.05555555555555556, 0.034050179211469536, 0.02688172043010752, 0.03046594982078853, 0.02688172043010752, 0.02688172043010752, 0.028673835125448025, 0.028673835125448025, 0.02688172043010752, 0.05017921146953406, 0.02688172043010752, 0.02688172043010752, 0.02688172043010752, 0.04659498207885305, 0.028673835125448025, 0.03405017921146954, 0.03046594982078853, 0.057347670250896064, 0.02688172043010752, 0.02688172043010752, 0.03225806451612903, 0.04301075268817205, 0.02688172043010752, 0.02688172043010752, 0.02688172043010752, 0.03046594982078853]",0.06199454924969581
do i complain to snapchat and send in hela ugly selfies of me to show the problem,"[0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.0496031746031746, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03373015873015873, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.05753968253968253, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.043650793650793655, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475]",not loading on android phone,"[0.0419287211740042, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03354297693920335, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.04821802935010484, 0.03144654088050314, 0.05031446540880504, 0.039832285115303984, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314]",0.06428092267278827
do i complain to snapchat and send in hela ugly selfies of me to show the problem,"[0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.0496031746031746, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03373015873015873, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.05753968253968253, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.043650793650793655, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475]",whenever i take video the voice recording is poor but in normal camera the voice recording good please fix this my phone is moto g plus,"[0.03763440860215054, 0.03763440860215054, 0.02688172043010752, 0.044802867383512544, 0.05555555555555556, 0.034050179211469536, 0.02688172043010752, 0.03046594982078853, 0.02688172043010752, 0.02688172043010752, 0.028673835125448025, 0.028673835125448025, 0.02688172043010752, 0.05017921146953406, 0.02688172043010752, 0.02688172043010752, 0.02688172043010752, 0.04659498207885305, 0.028673835125448025, 0.03405017921146954, 0.03046594982078853, 0.057347670250896064, 0.02688172043010752, 0.02688172043010752, 0.03225806451612903, 0.04301075268817205, 0.02688172043010752, 0.02688172043010752, 0.02688172043010752, 0.03046594982078853]",0.06698580897697189
the same to you the black bety bop a known a bad princess youtube me ig me snapchat me find me in amazon kindle store under black bety,"[0.03766478342749531, 0.04331450094161961, 0.028248587570621472, 0.032015065913371006, 0.04331450094161961, 0.028248587570621472, 0.028248587570621472, 0.033898305084745776, 0.028248587570621472, 0.03578154425612055, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.03389830508474577, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.0376647834274953, 0.04331450094161961, 0.03013182674199624, 0.028248587570621472, 0.06214689265536726, 0.028248587570621472, 0.028248587570621472, 0.04331450094161961, 0.028248587570621472, 0.03766478342749531]",it take to much storage and it is useless,"[0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.051282051282051294, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03418803418803418, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.04914529914529916, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204]",0.06052933273952077
the same to you the black bety bop a known a bad princess youtube me ig me snapchat me find me in amazon kindle store under black bety,"[0.03766478342749531, 0.04331450094161961, 0.028248587570621472, 0.032015065913371006, 0.04331450094161961, 0.028248587570621472, 0.028248587570621472, 0.033898305084745776, 0.028248587570621472, 0.03578154425612055, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.03389830508474577, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.0376647834274953, 0.04331450094161961, 0.03013182674199624, 0.028248587570621472, 0.06214689265536726, 0.028248587570621472, 0.028248587570621472, 0.04331450094161961, 0.028248587570621472, 0.03766478342749531]",it is very cool and interesting but very slow on android phone,"[0.037037037037037035, 0.030864197530864185, 0.032921810699588466, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04526748971193416, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.039094650205761305, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04938271604938271, 0.032921810699588466, 0.030864197530864185, 0.04732510288065843, 0.030864197530864185, 0.034979423868312744]",0.06397305401975921
the same to you the black bety bop a known a bad princess youtube me ig me snapchat me find me in amazon kindle store under black bety,"[0.03766478342749531, 0.04331450094161961, 0.028248587570621472, 0.032015065913371006, 0.04331450094161961, 0.028248587570621472, 0.028248587570621472, 0.033898305084745776, 0.028248587570621472, 0.03578154425612055, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.03389830508474577, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.0376647834274953, 0.04331450094161961, 0.03013182674199624, 0.028248587570621472, 0.06214689265536726, 0.028248587570621472, 0.028248587570621472, 0.04331450094161961, 0.028248587570621472, 0.03766478342749531]",it is nt working,"[0.03205128205128205, 0.034188034188034185, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03418803418803419, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.034188034188034185, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.049145299145299165, 0.03205128205128205, 0.03205128205128205, 0.03205128205128205, 0.04700854700854703, 0.03205128205128205]",0.06603980570718399
the same to you the black bety bop a known a bad princess youtube me ig me snapchat me find me in amazon kindle store under black bety,"[0.03766478342749531, 0.04331450094161961, 0.028248587570621472, 0.032015065913371006, 0.04331450094161961, 0.028248587570621472, 0.028248587570621472, 0.033898305084745776, 0.028248587570621472, 0.03578154425612055, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.03389830508474577, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.0376647834274953, 0.04331450094161961, 0.03013182674199624, 0.028248587570621472, 0.06214689265536726, 0.028248587570621472, 0.028248587570621472, 0.04331450094161961, 0.028248587570621472, 0.03766478342749531]",little problem every now and then its cool,"[0.03205128205128204, 0.03205128205128204, 0.04914529914529916, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.034188034188034185, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.051282051282051294, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204]",0.06866980641589905
the same to you the black bety bop a known a bad princess youtube me ig me snapchat me find me in amazon kindle store under black bety,"[0.03766478342749531, 0.04331450094161961, 0.028248587570621472, 0.032015065913371006, 0.04331450094161961, 0.028248587570621472, 0.028248587570621472, 0.033898305084745776, 0.028248587570621472, 0.03578154425612055, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.03389830508474577, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.028248587570621472, 0.028248587570621472, 0.03013182674199624, 0.0376647834274953, 0.04331450094161961, 0.03013182674199624, 0.028248587570621472, 0.06214689265536726, 0.028248587570621472, 0.028248587570621472, 0.04331450094161961, 0.028248587570621472, 0.03766478342749531]",too boring it take longer period before it can download to my photo,"[0.04242424242424244, 0.0383838383838384, 0.030303030303030307, 0.030303030303030307, 0.040404040404040414, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.03232323232323232, 0.04646464646464649, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.04242424242424244, 0.03232323232323233, 0.030303030303030307, 0.030303030303030307, 0.03232323232323233, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.04242424242424244, 0.03232323232323233, 0.03232323232323232, 0.04040404040404042, 0.030303030303030307, 0.030303030303030307]",0.06935237401320145
