index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
93731,76139,1,WeChat,,"['bug', 'setup', 'not', 'sign']",2019-03-31,566799,Bug during setup. Now can't sign up.,1,bug during setup now can not sign up,Chr is,,
93735,76143,1,WeChat,,"['stupid', 'application', 'not', 'let', 'register', 'account', 'say', 'number', 'be', 'abnormal', 'waste', 'time', 'download', 'mail', 'developer', 'issue', 'have', 'never', 'get', 'back', 'deleting']",2019-03-31,566803,"stupid app, won't let me register an account, says my number is abnormal. waste of time to download, emailed developer about issue I was having, never got back to me. will be deleting.",1,stupid application will not let me register an account say my number is abnormal waste of time to download mailed developer about issue i was having never got back to me will be deleting,kilroy fantastic,,
93736,76144,1,WeChat,,"['not', 'download', 'repeat', 'download', 'delete', 'application', 'get', 'lock', 'reason']",2019-03-31,566811,"won't download. it repeats the download after 100% . before I deleted the app, I got locked out for no reason",1,will not download it repeat the download after before i deleted the application i got locked out for no reason,jono395,,
93739,76147,1,WeChat,,"['doe', 'not', 'start']",2019-03-31,566819,now it doesn't start at all,1,now it doe not start at all,A Google User,,
93741,76149,1,WeChat,,"['bad', 'application', 'ever', 'use', 'not', 'use', 'bad', 'application', 'nobody', 'else', 'use', 'scan', 'unblock', 'bad', 'application', 'trash']",2019-03-26,566821,"worst app ever use only ones and now I can't use it, nobody else use to scan to unblock it trash",1,worst application ever use only one and now i can not use worst application nobody else use to scan to unblock worst application trash,Freddie Jooste,,
93742,76150,1,WeChat,,"['doe', 'not', 'last', 'long', 'phone', 'always', 'long', 'do', 'not', 'like']",2019-03-26,566822,"the wechat does not last long in my phone, the always long me out, I don't like it",1,the what doe not last long in my phone the always long me out i do not like the what,A Google User,,
93744,76152,1,WeChat,,"['be', 'new', 'verification', 'thing', 'lose', 'phone', 'number', 'not', 'code', 'do', 'not', 'old', 'phone', 'get', 'old', 'number', 'do', 'application']",2019-03-26,566833,what is up with the new verification thing. I lost my phone and number. I cant scan the QR code cuz i dont hv my old phone with me and get the code from my old number. I'm done with this app.,1,what is up with the new verification thing i lost my phone and number i can not scan the qr code because i do not he my old phone with me and get the qr code from my old number i am done with this application,Ptod Ptod,,
93745,76153,1,WeChat,,"['bad', 'application', 'ever', 'not', 'let', 'register', 'rely', 'user']",2019-03-26,566834,worst.. app ever.. wont let you register without relying on other user ..,1,worst application ever will not let you register without relying on other user,Harvey San Miguel,,
93746,76154,1,WeChat,,"['horrible', 'application', 'sign', 'communicate', 'child', 'china', 'school', 'trip', 'receive', 'welcome', 'text', 'team', 'have', 'be', 'unable', 'do', 'anything', 'application', 'not', 'send', 'message', 'load', 'contact', 'add', 'friend', 'feedback', 'customer_service', 'claim', 'answer', 'be', 'not', 'almost', 'wish', 'team', 'would', 'send', 'block', 'security', 'risk', 'message', 'something', 'happen', 'account', 'account', 'be', 'literally', 'figuratively', 'dead', 'worst']",2019-03-26,566838,"HORRIBLE app! I signed up to communicate with my child whose in China on a school trip. After receiving a welcome text from ""the WeChat Team"" I've been unable to do anything with this app. Can't send messages, load contacts, add friends, etc. and ""feedback"" to customer service that they claim will be answered in 24 hrs isn't. I almost wish the Team would send me a blocking or security risk message, just so SOMETHING happens on this account. It is literally and figuratively dead to me. WORST",1,horrible application i signed up to communicate with my child whose in china on a school trip after receiving a welcome text from the what team i have been unable to do anything with this application can not send message load contact add friend etc and feedback to customer service that they claim will be answered in hr is not i almost wish the team would send me a blocking or security risk message just so something happens on this account this account is literally and figuratively dead to me worst,P. D.,,
93750,76158,1,WeChat,,"['keep', 'say', 'run']",2019-03-26,566850,Keep saying the wechat running,2,keep saying the what running,A Google User,,
93752,76160,1,WeChat,,"['account', 'be', 'compromise', 'delay', 'receive', 'verification_code', 'disappoint']",2019-03-26,566852,Your account has been compromised. Just because delayed in receiving sms verification code. Disappointed,1,your account has been compromised just because delayed in receiving sm verification code disappointed,Khoo TattEe,,
93753,76161,1,WeChat,,"['disappoint', 'not', 'choose', 'notification', 'sound', 'phone', 'notification', 'sound', 'make', 'unable', 'identify', 'message', 'aps', 'sound']",2019-03-26,566854,"So disappointed that cannot choose wechat notification sound other from phone notification sound, make me unable to identify the message from which apps through the sound",2,so disappointed that can not choose what notification sound other from phone notification sound make me unable to identify the message from which aps through the sound,Sok Ying,,
93756,76164,1,WeChat,,"['fail', 'verify', 'use', 'way']",2019-03-26,566862,"fail verify, please use it another way",1,fail verify please use it another way,ikmal hakim,,
93758,76166,1,WeChat,,"['bad', 'not', 'easy', 'application', 'not', 'get']",2019-03-26,566874,"very bad ,not easy app ,not get Qr code",1,very bad not easy application not get qr code,A Google User,,
93759,76167,1,WeChat,,"['do', 'not', 'like', 'application', 'time', 'waste', 'application', 'solve', 'problem']",2019-03-26,566876,I Don't Like This App Time Wasted App So Plz Solve You're Problems,1,i do not like this application time wasted application so please solve you are problem,A Google User,,
93760,76168,1,WeChat,,"['lag', 'not', 'open', 'always', 'open', 'fix']",2019-03-26,566880,hii.why my wechat lagging and cannot be open and always out after i open it.please fix it,1,why my what lagging and can not be open and always out after i open please fix please,Qaysyifa Qaysara,,
93761,76169,1,WeChat,,"['application', 'close', 'could', 'finish', 'registering']",2019-03-26,566887,the app closed before I could finish registering,1,the application closed before i could finish registering,Tommy Macleod,,
93763,76171,1,WeChat,,"['first', 'friend', 'install', 'application', 'not', 'use', 'application', 'have', 'verify', 'account', 'not', 'sure', 'guy', 'thinking']",2019-03-26,566891,"I am the first of my friends to install this app, but I can't use it because I have no one to ""verify"" my account. Not sure what you guys were thinking.",1,i am the first of my friend to install this application but i can not use this application because i have no one to verify my account not sure what you guy were thinking,Rami Casper,,
93764,76172,1,WeChat,,"['crash', 'android', 'beta']",2019-03-26,566892,Crashes on Android Q beta,1,crash on android q beta,Ran An,,
93765,76173,1,WeChat,,"['not', 'see', 'application']",2019-03-26,566893,can't see the app,5,can not see the application,A Google User,,
93768,76176,1,WeChat,,"['log', 'reason', 'try', 'log', 'back', 'be', 'say', 'find', 'user', 'be', 'meet', 'use', 'verify', 'user', 'have', 'contact', 'friend', 'be', 'say', 'user', 'doe', 'not', 'meet', 'condition', 'have', 'be', 'use', 'try', 'register', 'be', 'not', 'work']",2019-03-27,566900,I was logged out for no reason I tried logging back but it's says I should find a user who's meet six(6) months of using wechat without verifying any other users I have contacted all my friends and it's says user doesn't meet condition I have been using my wechat since 2017 and when I tried to register again it's not working,1,i was logged out for no reason i tried logging back but it is say i should find a user who is meet six month of using what without verifying any other user i have contacted all my friend and it is say user doe not meet condition i have been using my what since and when i tried to register again my what is not working,Egharevba Jeffrey,,
93774,76182,1,WeChat,,"['not', 'download', 'application', 'application', 'always', 'download']",2019-03-26,566914,i cant dowload this app its always re downloading,1,i can not download this application this application always re downloading,A Google User,,
93775,76183,1,WeChat,,"['new', 'account', 'login', 'be', 'not', 'working_properly']",2019-03-26,566915,new account login is not working properly. ...,1,new account login is not working properly,Exipex Gaming,,
93776,76184,1,WeChat,,"['application', 'be', 'frustrating', 'account', 'block', 'account', 'make', 'do', 'lot', 'step', 'end', 'useless', 'useless', 'application']",2019-03-26,566916,THISS APP IS SO FRUSTRATING. MY WECHAT ACCOUNT WAS BLOCKED AND IT WILL MAKE YOU DO A LOT OF STEPS WHICH IN THE END WILL BE USELESS. USELESS APP.,1,this application is so frustrating my what account was blocked and my what account will make you do a lot of step which in the end will be useless useless application,eldwin delmonte,,
93781,76189,1,WeChat,,"['not', 'create', 'always', 'show', 'security', 'check', 'scan', 'bay', 'cold']",2019-03-26,566927,why can't I create it always shows security check of scanning a bay cold.,1,why can not i create it always show security check of scanning a bay cold,Luiz Banky,,
93782,76190,1,WeChat,,"['people', 'find', 'shake', 'must', 'chinese', 'useless', 'application']",2019-03-26,566928,"all people can be found from shaking must be Chinese, very useless app.",1,all people can be found from shaking must be chinese very useless application,A Google User,,
93785,76193,1,WeChat,,"['suck', 'not', 'retrieve', 'account']",2019-03-26,566935,"suck, i cannot retrive my account",1,suck i can not retrieve my account,A Google User,,
93786,76194,1,WeChat,,"['day', 'feature', 'not', 'allow', 'find', 'friend']",2019-03-26,566936,now a days its features a not allowing me to find friends,1,now a day its feature a not allowing me to find friend,sunny bhargav,,
93788,76196,1,WeChat,,"['not', 'able', 'unlock', 'account', 'account', 'disgusting', 'could', 'team', 'help']",2019-03-30,566940,i am not able to unlock my account. its disgusting. could wechat team help me out,1,i am not able to unlock my account my account disgusting could what team help me out,Durgakiran D,,
93789,76197,1,WeChat,,"['not', 'see', 'people', 'close']",2019-03-30,566946,I can not see people close to me,1,i can not see people close to me,i77i Al,,
93790,76198,1,WeChat,,"['doe', 'work', 'android', 'not', 'even', 'login']",2019-03-30,566950,Doesnt work with Android Q. Cant even login,1,doe work with android q can not even login,Zaker Riead,,
93795,76203,1,WeChat,,"['useless', 'norwood', 'be', 'beternob', 'devoid', 'be', 'evermore', 'security', 'not', 'login', 'old', 'acc', 'phone', 'break']",2019-03-30,566960,"useless now,old is better,noob dev,old wechat is better,more security can't login to old acc when ur phone broke,",1,useless norwood is beternob devoid what is evermore security can not login to old acc when you are phone broke,Hazahan Hakim,,
93796,76204,1,WeChat,,"['nob', 'devoid', 'be', 'better', 'nowjust', 'want', 'moneymake', 'application', 'worst', 'not', 'login', 'old', 'acc', 'stupid']",2019-03-30,566961,"noob dev,old is better than now,just want money,make this app more worst, can't login to old acc stupid",1,nob devoid is better than nowjust want moneymake this application more worst can not login to old acc stupid,A Google User,,
93797,76205,1,WeChat,,"['nob', 'devoid', 'be', 'evermore', 'security', 'not', 'login', 'old', 'acc', 'phone', 'break', 'dev']",2019-03-30,566962,"noob dev,old wechat is better,more security can't login to old acc when ur phone broke,noob dev",1,nob devoid what is evermore security can not login to old acc when you are phone broken dev,A Google User,,
93798,76206,1,WeChat,,"['nob', 'devoid', 'be', 'evermore', 'security', 'not', 'login', 'old', 'acc', 'phone', 'break']",2019-03-30,566963,"noob dev,old wechat is better,more security can't login to old acc when ur phone broke",1,nob devoid what is evermore security can not login to old acc when you are phone broke,Hazahan Hakim,,
93800,76208,1,WeChat,,"['be', 'really', 'hard', 'contact', 'log']",2019-03-29,566968,It is really hard to contact to log 个in,1,it is really hard to contact to log in,Melanie Zhao,,
93801,76209,1,WeChat,,"['not', 'install', 'application', 'keep', 'send', 'error']",2019-03-29,566969,"Cant install the application, keep sending error",1,can not install the application keep sending error,Andreas Andersen,,
93804,76212,1,WeChat,,"['android', 'not', 'support', 'fix', 'need', 'use', 'contact']",2019-03-29,566976,Android Q not supported! Fix that! I need to use it to contact!,1,android q not supported fix that i need to use it to contact,Bob Woo,,
93805,76213,1,WeChat,,"['not', 'log', 'in', 'back', 'verifying', 'be', 'blast']",2019-03-29,566977,Can not log in back because verifying is a b**lash*t,1,can not log in back because verifying is a blast,Ahmad H,,
93806,76214,1,WeChat,,"['not', 'login', 'account']",2019-03-29,566978,I can't login my account,1,i can not login my account,joule supreme,,
93808,76216,1,WeChat,,"['status', 'bar', 'notification', 'voice', 'call', 'be', 'not', 'cancelablemini', 'program', 'listsometime', 'unable', 'quit']",2019-03-28,566986,Status bar notification after voice call is not cancelable；mini programs list，Sometimes unable to quit,1,status bar notification after voice call is not cancelablemini program listsometimes unable to quit,李良平,,
93811,76219,1,WeChat,,"['try', 'download', 'datum', 'waste', 'do', 'not', 'install']",2019-03-28,566991,"tried downloading it, my data was just wasted it didn't install",1,tried downloading it my data was just wasted it did not install,A Google User,,
93813,76221,1,WeChat,,"['always', 'find', 'chinese', 'shake', 'not', 'send', 'catch', 'bottle', 'female', 'interested', 'friendship', 'text', 'friendship', 'would', 'get', 'friend']",2019-03-28,566995,"always finding chinese on shake and can't send or catch any bottle, any female interested in friendship can text her id plz so that i can get friends.",1,always finding chinese on shake and can not send or catch any bottle any female interested in friendship can text friendship id please so that i can get friend,Black Eyes,,
93815,76223,1,WeChat,,"['be', 'give', 'false', 'message', 'notification', 'phone', 'update', 'android', 'phone', 'update', 'android', 'be', 'get', 'really', 'annoying', 'fix', 'phone', 'update', 'android']",2019-03-28,567000,Has been giving me false message notification since my phone updated to Android 9.0. It's getting really annoying. Please fix it.,1,has been giving me false message notification since my phone updated to android my phone updated to android is getting really annoying please fix my phone updated to android,Asher Ai,,
93817,76225,1,WeChat,,"['customer', 'support', 'team', 'slack', 'much', 'customer', 'support', 'team', 'do', 'not', 'even', 'listen', 'user', 'face', 'authentication', 'problem', 'strict', 'troublesome', 'login', 'verification']",2019-03-28,567003,The customer support teams are just slacking too much. They didn't even listen to us users facing authentication problem (too strict and troublesome login verification).,1,the customer support team are just slacking too much the customer support team did not even listen to u user facing authentication problem too strict and troublesome login verification,Zulcenonet,,
93821,76229,1,WeChat,,"['be', 'create', 'account', 'long', 'time', 'not', 'create', 'account']",2019-03-28,567014,"I,m create wechat account a long time but i can't create account. what up?",1,im create what account a long time but i can not create account what up,SmiN HtooN,,
93823,76231,1,WeChat,,"['not', 'login', 'force', 'have', 'account']",2019-03-29,567019,cant login because they force me to have other account,1,can not login because they force me to have other account,diogenes ardines,,
93825,76233,1,WeChat,,"['open', 'application', 'android', 'system', 'flash', 'close', 'be', 'not', 'open', 'application', 'think', 'be', 'nee', 'quickly', 'update']",2019-03-29,567021,"Open the WeChat app in Android Q System, it will be flash closed, it's can't open app, i think it's need quickly update.",4,open the what application in android q system it will be flash closed it is can not open application i think it is need quickly update,caffee xan,,
93826,76234,1,WeChat,,"['application', 'be', 'not', 'work', 'ask', 'go', 'get', 'someone', 'old']",2019-03-29,567025,this app is not working asking me to go get someone old on the f*****k chat,1,this application is not working asking me to go get someone old on the fk chat,Okeke Onyinye,,
93830,76238,1,WeChat,,"['not', 'sign', 'do', 'almost', 'time', 'poor', 'quality', 'application']",2019-03-29,567029,Cannot sign in. Done it almost 30 times. Grrr.. Very poor quality app,1,can not sign in done it almost time gr very poor quality application,A Google User,,
93832,76240,1,WeChat,,"['have', 'be', 'use', 'recently', 'log', 'friday', 'block', 'log', 'need', 'user', 'help', 'log', 'have', 'friend', 'china', 'download', 'travel', 'china', 'talk', 'friend', 'live', 'friend', 'live', 'not', 'help', 'anymore', 'be', 'ridiculous']",2019-03-29,567032,I've been using wechat for a while but recently it logs me out every Friday and blocks me from logging in. I need some wechat user to help me log in but I only have a few friends on wechat who are now in China (yeah i downloaded this for when i traveled in china and to talk to my friends who are living there). they cannot help me anymore. this is ridiculous.,1,i have been using what for a while but recently what log me out every friday and block me from logging in i need some what user to help me log in but i only have a few friend on what who are now in china yeah i downloaded this for when i travelled in china and to talk to my friend who are living there my friend who are living there can not help me anymore this is ridiculous,Pinnitay Peemmetasawad,,
93835,76243,1,WeChat,,"['have', 'not', 'be', 'able', 'make', 'work', 'still', 'try']",2019-03-29,567036,".......haven't been able to make it work yet, still trying........",3,have not been able to make it work yet still trying,Dennis hastingS,,
93836,76244,1,WeChat,,"['ask', 'support', 'time', 'help', 'account', 'verification', 'change', 'phone', 'number', 'not', 'log', 'first', 'time', 'get', 'reply', 'follow', 'guide', 'already', 'do', 'otherwise', 'would', 'not', 'send', 'email', 'support', 'right', 'second', 'time', 'get', 'response', 'thank', 'nothing']",2019-03-29,567038,"I asked your support two times for help with account verification because I changed phone number and cannot log in. First time I got reply to ""follow guide"" which I already done (otherwise I wouldn't sent email to support, right) And second time I got no response. So thank you for nothing!",1,i asked your support two time for help with account verification because i changed phone number and can not log in first time i got reply to follow guide which i already done otherwise i would not sent email to support right and second time i got no response so thank you for nothing,Mile Jovanovic,,
93837,76245,1,WeChat,,"['be', 'not', 'work']",2019-03-29,567040,we chat is not working for me,1,we chat is not working for me,Cecelia Kawa,,
93842,76250,1,WeChat,,"['start', 'delete', 'incoming', 'never', 'receive', 'incoming', 'cost', 'money', 'not', 'impressed']",2019-03-29,567057,Started to Delete my incoming SMS so I never receved them. The cost me money so not impressed.,1,started to delete my incoming sm so i never received my incoming sm the cost me money so not impressed,Craig Wroth,,
93846,76254,1,WeChat,,"['be', 'slow', 'software']",2019-03-29,567067,it's very slow software,1,it is very slow software,A Google User,,
93847,76255,1,WeChat,,"['log', 'account', 'overnight', 'suspicious_activity', 'log', 'back', 'verify', 'phone', 'number', 'still', 'block', 'account', 'none', 'friend', 'figure', 'nonsensical', 'contact', 'verification_process', 'guess', 'do', 'application']",2019-03-29,567070,"I was logged out of my account overnight due to ""suspicious activity."" I logged back in, verified my phone number, and am still blocked from my account. None of my friends can figure out the nonsensical ""Contact Verification"" process, so I guess I'm done with this app.",1,i was logged out of my account overnight due to suspicious activity i logged back in verified my phone number and am still blocked from my account none of my friend can figure out the nonsensical contact verification process so i guess i am done with this application,M Gross,,
93849,76257,1,WeChat,,"['disgusting', 'application', 'disgusting', 'application', 'be', 'block', 'unknown', 'reason', 'time', 'login', 'useless', 'application', 'developer', 'sort', 'issue', 'contact', 'lose']",2019-03-29,567072,disgusting app it is blocked due to unknown reasons 😡 after some time had to login again and again useless app. developers should sort out this issue. now all the contacts are lost.,1,disgusting application disgusting application is blocked due to unknown reason after some time had to login again and again useless application developer should sort out this issue now all the contact are lost,Sarfaraz Hussain,,
93851,76259,1,WeChat,,"['unable', 'even', 'create', 'account', 'be', 'block', 'start', 'sad', 'guy', 'waste', 'much', 'time']",2019-03-29,567075,"unable to.even create account that is blocked to start with, just sad u guyz wasted so much of my time",1,unable even create account that is blocked to start with just sad you guy wasted so much of my time,Karachi Akk,,
93857,76265,1,WeChat,,"['keep', 'get', 'system', 'error', 'account', 'cancellation', 'fix', 'soon_possible']",2019-03-29,567091,"i keep getting system error at Account Cancellation, please fix it ASAP",1,i keep getting system error at account cancellation please fix it a soon a possible,Ximbo,,
93858,76266,1,WeChat,,"['download', 'new', 'aft', 'instal', 'use', 'time', 'want', 'use', 'sp', 'not', 'log', 'sp', 'say', 'account', 'be', 'permanently', 'block', 'not', 'even', 'expect', 'unblocked', 'account', 'really', 'annoying', 'application']",2019-03-29,567092,Download the spp to my new hp aft installing it and use it for 1 time only then when I want to use it I cant log in and it says that my account is being permenently blocked. I cant even l8g in then how u expect me to unbl9cked my account? Really an annoying app.,2,download the sp to my new hp aft installing the sp and use the sp for time only then when i want to use the sp i can not log in and the sp say that my account is being permanently blocked i can not even lg in then how you expect me to unblocked my account really an annoying application,Megan Chong,,
93859,76267,1,WeChat,,"['not', 'code', 'not', 'login', 'would', 'phone', 'number', 'terminate', 'not', 'helpful']",2019-03-29,567093,cant scan QR CODE. cant login my id becouse my phone number terminate. not helpfull.,1,can not scan qr code can not login my id because my phone number terminate not helpful,luqmanul hakim,,
93861,76269,1,WeChat,,"['be', 'not', 'want', 'add', 'friend', 'account', 'be', 'disable', 'instantly', 'not', 'enjoy', 'be', 'annoy', 'frustrating', 'be', 'merge', 'application', 'use', 'be', 'better', 'tired', 'using']",2019-03-30,567105,"Wechat of now is not the same as wechat of before, when you want to add friend on wechat your account is just be disable instantly, i am not enjoying wechat any more is anyoying and fustrating. Is there any other messsge app , to used that is better than wechat, i am tired of using Wechat...",1,what of now is not the same a what of before when you want to add friend on what your account is just be disable instantly i am not enjoying what any more is annoying and frustrating is there any other merge application to used that is better than what i am tired of using what,hope ivaivbunu,,
93866,76274,1,WeChat,,"['phone', 'number', 'country', 'be', 'west', 'bank', 'palestine', 'be', 'yet', 'not', 'support', 'application', 'be', 'uninspired']",2019-03-30,567121,My Phone number (country which is west Bank /Palestine ) is yet not supported by your app!! Why is that?!! 🤷🏽‍♀️ 👎🏼UnInstilled,1,my phone number country which is west bank palestine is yet not supported by your application why is that uninspired,Ran Alex,,
93867,76275,1,WeChat,,"['something', 'wrong', 'suddenly', 'log', 'not', 'go', 'in']",2019-03-30,567122,something wrong with my WeChat. suddenly log out n can't go in,5,something wrong with my what suddenly log out n can not go in,easter lee,,
93869,76277,1,WeChat,,"['bad', 'application', 'use']",2019-03-30,567126,worst app no use,1,worst application no use,A Google User,,
93871,76279,1,WeChat,,"['bad', 'social', 'application']",2019-03-30,567129,very bad social app..😠,1,very bad social application,Muhamad Masrizan,,
93873,76281,1,WeChat,,"['keep', 'get', 'block', 'stupid', 'reason', 'difficult', 'get', 'someone', 'help', 'unblock']",2019-03-30,567133,keep getting blocked for stupid reasons. And difficult get someone to help you unblock.,1,keep getting blocked for stupid reason and difficult get someone to help you unblock,A Google User,,
93876,76284,1,WeChat,,"['bad', 'application', 'hard', 'use']",2019-03-27,567140,very bad app and hard to use,1,very bad application and hard to use,medyan halabi,,
93879,76287,1,WeChat,,"['bad', 'instal', 'application', 'conversation', 'delete', 'donor', 'get', 'back', 'delete', 'donor', 'really', 'bad', 'side']",2019-03-27,567144,bad..if i uninstall the app all conversation will delete...we donot get back its really very bad side,2,bad i instal the application all conversation will delete donor get back delete donor really very bad side,Crazy Tricks BD,,
93880,76288,1,WeChat,,"['not', 'sign', 'have', 'not', 'use', 'friend', 'want', 'use', 'help', 'user', 'pleaseplease']",2019-03-27,567145,I can't signup . Because i have not another wechat using friend. i want to use. please help me anyWechat user. please please.plz. plz.,1,i can not sign because i have not another what using friend i want to use please help me anywechat user please pleaseplease please,A Google User,,
93882,76290,1,WeChat,,"['not', 'search', 'nearby', 'friend', 'video', 'call', 'blocking', 'let', 'do', 'not', 'try', 'clarify']",2019-03-27,567155,Cant search nearby friends.... NO VIDEO CALL BLOCKING LIKE BEFORE.. its a let down.... Dont try to clarify..,1,can not search nearby friend no video call blocking like before its a let down do not try to clarify,Vrd key,,
93885,76293,1,WeChat,,"['bad', 'application', 'worst', 'application']",2019-03-27,567161,very very bad app... very worst application....blocked this app,1,very very bad application very worst aplicationblocked this application,A Google User,,
93887,76295,1,WeChat,,"['application', 'suck', 'not', 'live', 'china', 'chinese', 'do', 'not', 'recommend']",2019-03-27,567166,this app sucks if your not living in china or are a Chinese. i don't recommend,1,this application suck if your not living in china or are a chinese i do not recommend,Guillaume Périard,,
93890,76298,1,WeChat,,"['not', 'use', 'friend', 'be', 'phone', 'scan', 'code', 'do', 'not', 'know']",2019-03-28,567176,"i cant use my friend's phone to scan my code,idk why???",1,i can not use my friend is phone to scan my code do not know why,A Google User,,
93894,76302,1,WeChat,,"['think', 'be', 'brokecanot', 'find', 'bottle', 'not', 'write', 'anything', 'throw', 'not', 'even', 'have', 'friendugh']",2019-03-28,567186,"i think my wechat is broke,cannot find bottle and cannot write anyting to throw.dont even have friend.ughh",1,i think my what is brokecanot find bottle and can not write anything to throw not even have friendugh,Asyraf Awang,,
93895,76303,1,WeChat,,"['update', 'new', 'version', 'not', 'put', 'previous', 'password', 'use', 'work', 'previously', 'new', 'version', 'allow', 'password', 'character', 'lose', 'contact', 'try', 'retrieve', 'password', 'contact', 'ask', 'fill', 'bank', 'account', 'would', 'card', 'detail', 'do', 'not', 'rely', 'application', 'stupid', 'chinese', 'try', 'take', 'money', 'application']",2019-03-28,567191,"I updated to new version. I can't put all my previous passwords which used to work previously. The newer version allows only 16 passwords characters. I lost all my contacts and when i tried to retrieve my password, they ask to fill bank account and my ID card details. Do not rely on this app. These stupid Chinese are trying to take out your money through this app now l.",1,i updated to new version i can not put all my previous password which used to work previously new version allows only password character i lost all my contact and when i tried to retrieve my password all my contact ask to fill bank account and my id card detail do not rely on this application these stupid chinese are trying to take out your money through this application now l,Dorji Rinchen,,
