index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
236660,219068,1,WeChat,,"['recent', 'update', 'cause', 'text', 'box', 'prompt', 'name', 'auto', 'fill', 'time', 'type', 'be', 'annoy', 'fix']",2019-05-25,475921,a recent update causes the text box to prompt your name to be auto filled every time you're about to type which is very annoying. please fix,1,a recent update cause the text box to prompt your name to be auto filled every time you are about to type which is very annoying please fix,Isaac Sommers,,
236662,219070,1,WeChat,,"['be', 'wrong', 'not', 'use', 'look', 'see', 'fix', 'problem']",2019-05-25,475925,what's wrong with wechat.. I cannot use look around... no one see me there.. please fix this problem...,1,what is wrong with what i can not use look around no one see me there please fix this problem,Emil Love,,
236666,219074,1,WeChat,,"['unable', 'login', 'old', 'acc', 'do', 'not', 'have', 'person', 'code', 'verify']",2019-05-25,475936,unable to login to my old acc. Dont have another person to scan the QR code to verify.,1,unable to login to my old acc do not have another person to scan the qr code to verify,krishna mohan,,
236669,219077,1,WeChat,,"['garbage', 'application', 'provide', 'garbage', 'quality', 'service', 'voice', 'call', 'be', 'slow', 'paper', 'post', 'prefer', 'email', 'sorry', 'excuse', 'application']",2019-05-25,475939,Garbage app. Provides garbage quality of service. Voice call is slower than paper post. I prefer e-mail to this sorry excuse of an app.,2,garbage application provides garbage quality of service voice call is slower than paper post i prefer email to this sorry excuse of an application,Rahul Suresh,,
236674,219082,1,WeChat,,"['update', 'become', 'slow', 'also', 'get', 'close', 'suddenly', 'irritate']",2019-05-24,475948,"after update it has become very slow, also it get closed suddenly. its very irritating.",2,after update it has become very slow also it get closed suddenly it very irritating,alex red,,
236675,219083,1,WeChat,,"['not', 'pas', 'security', 'check', 'be', 'mess']",2019-05-24,475950,can't pass security check and that's messed up,1,can not pas security check and that is messed up,Nosa Osbert,,
236678,219086,1,WeChat,,"['support', 'forgot_password', 'could', 'not', 'get', 'password', 'back', 'could', 'not', 'change', 'password', 'could', 'not', 'get', 'help', 'fix', 'password', 'still', 'not']",2019-05-19,475955,"No support, forgot my password, couldn't get it back, couldn't change it. couldn't get any help to fix it. still can't.",1,no support forgot my password could not get my password back could not change my password could not get any help to fix my password still can not,Cliff Brown,,
236679,219087,1,WeChat,,"['horrible', 'ridiculous', 'application', 'ever', 'be', 'damn', 'stupid', 'extent', 'get', 'block', 'time', 'reason', 'open', 'communicate', 'chinese', 'business', 'purpose', 'whenever', 'sign', 'get', 'block', 'have', 'sign', 'different', 'number', 'fernand', 'unblock', 'stupid', 'policy', 'ask', 'friend', 'login', 'make', 'anger', 'rise', 'new', 'stupid', 'application', 'could', 'possible']",2019-05-19,475956,"the most horrible ridiculous app ever! this wechat is so damn stupid to the extent that I got blocked 4 times for no reason.. I opened it to communicate with the Chinese for business purposes but whenever I sign-up, it got blocked before 24hrs! I just have to sign up with 4 different numbers but all in vein!!and when unblocking it, this stupid policy of ask a friend to login for me was what made my anger to rise .... after all I'm new on their stupid app, how could that b possible ?!",1,the most horrible ridiculous application ever this what is so damn stupid to the extent that i got blocked time for no reason i opened it to communicate with the chinese for business purpose but whenever i sign it got blocked before hr i just have to sign up with different number but all in fernand when unblocking it this stupid policy of ask a friend to login for me was what made my anger to rise after all i am new on their stupid application how could that b possible,Xahrah Muhammad,,
236681,219089,1,WeChat,,"['difficult', 'create', 'account', 'tedious', 'need', 'friend', 'verification']",2019-05-19,475959,"difficult to create account, very tedious needs friend verification.",1,difficult to create account very tedious need friend verification,Rhenee Michelle Lao,,
236682,219090,1,WeChat,,"['find', 'someone', 'instal', 'security', 'suck']",2019-05-19,475960,How the heck should I find someone who has installed WeChat more than a month ago? ????? your security sucks,1,how the heck should i find someone who has installed what more than a month ago your security suck,Farzam Khonamri,,
236685,219093,1,WeChat,,"['account', 'block', 'reason', 'way', 'unblock', 'account', 'stupid', 'control', 'freak']",2019-05-19,475963,"account blocked for no reason, no way to unblock it. stupid control freaks",1,account blocked for no reason no way to unblock account stupid control freak,Romain Lepage,,
236687,219095,1,WeChat,,"['registration', 'be', 'complicate', 'do', 'not', 'ever', 'use', 'registration']",2019-05-19,475966,"registration is complicated, dont ever use it",1,registration is complicated do not ever use registration,yohanes budiarto,,
236689,219097,1,WeChat,,"['think', 'application', 'spy', 'user', 'always', 'run', 'not', 'use']",2019-05-19,475969,i think this app spies on users. Allways running while not in use.,1,i think this application spy on user always running while not in use,Charles Lan,,
236690,219098,1,WeChat,,"['bad', 'integration', 'system', 'push_notification', 'inconvenient', 'use', 'recent', 'contact', 'do', 'not', 'show', 'sharing', 'list', 'cumbersome']",2019-05-19,475971,"Bad integration with system -- push notifications are inconvenient to use, and recent contacts do not show up in sharing list. Very cumbersome.",3,bad integration with system push notification are inconvenient to use and recent contact do not show up in sharing list very cumbersome,Zhe Li,,
236691,219099,1,WeChat,,"['not', 'use', 'bottle']",2019-05-19,475977,why i cannot use bottle,1,why i can not use bottle,papa sunyi,,
236696,219104,1,WeChat,,"['late', 'version', 'problem', 'try', 'forward', 'message', 'late', 'version', 'bug', 'example', 'press', 'hold', 'message', 'select', 'forward', 'show', 'close', 'right', 'away', 'not', 'able', 'click', 'thus', 'not', 'forward', 'message', 'be', 'annoying']",2019-05-19,475983,"The latest version has problem. I tried to forward more than one message it has a bug. for example, press and hold a message select more, the “one by one forward” shows up and closes right away I am not able to click on that. Thus, I cannot forward more than one message, this is very annoying.",3,the latest version has problem i tried to forward more than one message the latest version has a bug for example press and hold a message select more the one by one forward show up and close right away i am not able to click on that thus i can not forward more than one message this is very annoying,John Long,,
236698,219106,1,WeChat,,"['video', 'call', 'be', 'lie', 'not', 'stable', 'optimise', 'thank']",2019-05-19,475991,video call is laggy and not stable.. please optimise that.. thanks,2,video call is lay and not stable please optimise that thanks,yeoh sean,,
236701,219109,1,WeChat,,"['not', 'install', 'application', 'already', 'uninstale']",2019-05-13,475996,Can't install back this app when i already uninstalled.,1,can not install back this application when i already uninstaled,min young,,
236702,219110,1,WeChat,,"['not', 'figure', 'message', 'send', 'not', 'do', 'something']",2019-05-13,475998,You can't figure it out whether your messages are being sent or not Do something about it,1,you can not figure it out whether your message are being sent or not do something about it,Mimi Tandoh,,
236705,219113,1,WeChat,,"['go', 'try', 'play', 'cod']",2019-05-12,476005,ima try to play cod,3,i am going to try to play cod,Fallen Saint,,
236706,219114,1,WeChat,,"['bad', 'application', 'have', 'ever', 'use', 'give', 'difficult', 'login', 'procedure']",2019-05-12,476006,most worst app I have ever used it gives most difficult login procedure.,1,most worst application i have ever used it give most difficult login procedure,I'm not a love guru again repeat,,
236708,219116,1,WeChat,,"['software', 'drop', 'frequently', 'software', 'say', 'network', 'connection', 'ap', 'connect', 'internet', 'problem', 'message', 'be', 'delay', 'fix']",2019-05-12,476008,the software drops off very frequently. it says no network connection while all other apps can connect to internet without a problem. all my msg's are delayed. plz fix,3,the software drop off very frequently the software say no network connection while all other aps can connect to internet without a problem all my message is are delayed please fix,Vicky Xin,,
236711,219119,1,WeChat,,"['pub', 'mobile', 'china', 'login', 'system', 'be', 'be', 'hat', 'aps']",2019-05-12,476014,pubg mobile china no Login system is no de is hat apps,1,pub mobile china no login system is no de is hat aps,world gamer #,,
236713,219121,1,WeChat,,"['wort', 'application', 'ever', 'extra', 'application', 'size', 'do', 'nothing', 'hate']",2019-05-12,476016,wort app ever exta application size and do nothing just hate it,1,wort application ever extra application size and do nothing just hate it,Habi Shaikh,,
236714,219122,1,WeChat,,"['not', 'not', 'sign']",2019-05-12,476017,not good..i cant sign up,1,not god can not sign up,Grace Genis,,
236715,219123,1,WeChat,,"['not', 'login', 'use', 'cry', 'email', 'mobile', 'number']",2019-05-12,476022,I cannot login by using my QQ email and my mobile number.,1,i can not login by using my cry email and my mobile number,Tram Bao Ngo,,
236718,219126,1,WeChat,,"['bore', 'popularity', 'dah', 'hang']",2019-05-12,476026,boring . popularity wechat dah hilang .,1,boring popularity what dah hang,Zikry Karim,,
236722,219130,1,WeChat,,"['star', 'stupid', 'verification_process']",2019-05-06,476040,one star for stupid verification process,1,one star for stupid verification process,L3G3ND GAMING,,
236724,219132,1,WeChat,,"['keep', 'pop', 'unfortunately', 'stop']",2019-05-06,476047,"keep pop up ""Unfortunately, Wechat has Stopped""",3,keep pop up unfortunately what has stopped,Dek Hann Wong,,
236725,219133,1,WeChat,,"['account', 'be', 'lock', 'many', 'attempt', 'email', 'support', 'response', 'not', 'self', 'unlock', 'account', 'apparently', 'have', 'request', 'contact', 'unlock', 'account', 'well', 'have', 'contact', 'be', 'china', 'try', 'unlocking', 'success', 'do', 'not', 'know', 'else', 'do', 'not', 'respond', 'email', 'support', 'be', 'bad']",2019-05-06,476049,My account is locked.. after many attempts to email support. NO RESPONSE. I cannot self unlock my account apparently i have to request a contact to unlock the account for me. well I only have one contact and is in CHINA we tried unlocking with no success. I dont know what else to do.. they will not respond to any of my emails. SUPPORT IS BAD!!!,1,my account is locked after many attempt to email support no response i can not self unlock my account apparently i have to request a contact to unlock my account for me well i only have one contact and is in china we tried unlocking with no success i do not know what else to do they will not respond to any of my email support is bad,Javier Vidaca,,
236733,219141,1,WeChat,,"['accidentally', 'delete', 'account', 'several', 'day', 'ago', 'instal', 'hour', 'later', 'precious', 'photo', 'save', 'go', 'post', 'favourite', 'still', 'photo', 'folder', 'go', 'anyone', 'help', 'resolve', 'problem']",2019-05-06,476061,"I accidentally deleted my WeChat account several days ago. I re-installed it 24 hours later, and all of my precious photos that I saved from WeChat were gone! My posts and favourites are still there, but the photos from my WeChat folder are gone! Can anyone please help me resolve this problem?",4,i accidentally deleted my what account several day ago i installed it hour later and all of my precious photo that i saved from what were gone my post and favourite are still there but the photo from my what folder are gone can anyone please help me resolve this problem,Warren Metcalfe,,
236734,219142,1,WeChat,,"['security', 'check', 'bad', 'freund', 'do', 'not', 'have', 'do', 'not', 'have', 'chin', 'freund', 'cry', 'second', 'check', 'really']",2019-05-06,476062,security cheak?!!! very bad . my freand dont have wechat and i dont have chins freand ! u crzy? sec cheak ? really?,1,security check very bad my freund do not have what and i do not have chin freund you cry second check really,Lord Huns,,
236735,219143,1,WeChat,,"['update', 'datum', 'file', 'use']",2019-05-06,476063,update data files used on 14/11/2018,5,update data file used on,Tshewang Chogyel,,
236737,219145,1,WeChat,,"['great', 'simple', 'fast', 'application', 'doe', 'exactly', 'nest', 'do', 'keep', 'simple', 'do', 'not', 'overload', 'useless', 'feature', 'focus', 'be', 'important']",2019-05-06,476067,"Great, simple and fast app! Does exactly what it needst to do.  Please keep it simple. Don't overload it with useless features. Focus on what's important!",1,great simple and fast application doe exactly what it nest to do please keep it simple do not overload it with useless feature focus on what is important,Alex M,,
236741,219149,1,WeChat,,"['need', 'delete', 'second', 'account', 'system', 'keep', 'error', 'customer_service', 'give', 'solution', 'problem']",2019-05-06,476071,I need to delete my second account but system keep error. Wechat customer service please give a solution for this problem.,3,i need to delete my second account but system keep error what customer service please give a solution for this problem,AIMAN HIZAMI,,
236742,219150,1,WeChat,,"['not', 'sign', 'security', 'check', 'problem']",2019-05-24,476073,i cant sign up security check problem,1,i can not sign up security check problem,Im seven,,
236744,219152,1,WeChat,,"['unable', 'set', 'application', 'customer_service', 'be', 'not', 'existent']",2019-05-24,476080,i was unable to Set up the app and customer service was...not existent.,1,i was unable to set up the application and customer service wasnt existent,Shelley Wright,,
236746,219154,1,WeChat,,"['not', 'sign', 'log', 'cry', 'account', 'heck', 'fix', 'dammit']",2019-05-24,476086,CANT sign in nor log in with QQ account. HECK! FIX it damnit,1,can not sign in nor log in with cry account heck fix it dammit,Eri Sensei,,
236748,219156,1,WeChat,,"['bad', 'application', 'choice', 'be', 'people', 'china', 'have', 'choice']",2019-05-24,476090,"the one of the worst app, choice another IM, people in China have no choice.",1,the one of the worst application choice another im people in china have no choice,andrew hung,,
236750,219158,1,WeChat,,"['not', 'able', 'sign']",2019-05-24,476092,I m not able to sign up,1,i m not able to sign up,Dhyey Desai,,
236752,219160,1,WeChat,,"['hour', 'still', 'try', 'get', 'verification_code', 'sign']",2019-05-24,476099,over 1 hour and still trying to get verification code to sign up,1,over hour and still trying to get verification code to sign up,daryl evans,,
236753,219161,1,WeChat,,"['bad', 'application', 'tha', 'world']",2019-05-24,476100,wrost app in thaa world,1,worst application in tha world,Vinay Meghwal,,
236755,219163,1,WeChat,,"['chat', 'group', 'not', 'individual', 'update', 'version']",2019-05-24,476108,"when chatting in a group, I can't ""@ individual"" after updated to this version",1,when chatting in a group i can not individual after updated to this version,Tao He,,
236757,219165,1,WeChat,,"['bad', 'application', 'unable', 'sign', 'ask', 'code', 'phone', 'be', 'use', 'month', 'do', 'walk', 'street', 'ask', 'one']",2019-05-22,476115,worst app unable to sign up asks you to scan a qr code from other phone who is using we chat from more than a month what to do walk on streets and ask every one,1,worst application unable to sign up asks you to scan a qr code from other phone who is using we chat from more than a month what to do walk on street and ask every one,Rahul Kumar,,
236763,219171,1,WeChat,,"['not', 'login', 'account', 'must', 'make', 'new', 'account', 'contact', 'lose', 'disappointed']",2019-05-21,476125,"i cannot loggin to my account, and i must to make new account, all my contacts lost.. disappointed me!",1,i can not login to my account and i must to make new account all my contact lost disappointed me,Yosephine Maria N G,,
236764,219172,1,WeChat,,"['bad', 'messaging', 'application', 'have', 'ever', 'use', 'work', 'day', 'lock', 'account', 'everything', 'be', 'awful']",2019-05-21,476128,The worst messaging app I have ever used. Worked for one day then locked me out of my own account. Everything about it is awful.,1,the worst messaging application i have ever used worked for one day then locked me out of my own account everything about it is awful,Pete Correy,,
236766,219174,1,WeChat,,"['voice', 'call', 'notification', 'bug', 'end', 'call', 'samsung']",2019-05-21,476136,Voice call notifications bug after end call - Samsung S9 plus,5,voice call notification bug after end call samsung s plus,K-Pop Dance Cover Hall of Fame,,
236770,219178,1,WeChat,,"['bad', 'application', 'begin', 'everything', 'be', 'fine', 'suddenly', 'account', 'get', 'block', 'even', 'many', 'attempt', 'not', 'application', 'ask', 'religion', 'help', 'friend', 'be', 'useless', 'co', 'still', 'not']",2019-05-21,476142,Worst app. Beginning everything is fine and suddenly your account gets blocked. Even after many attempts you can't login.The app asks you to relogin with the help of a friend which is useless cos you still can't.,1,worst application beginning everything is fine and suddenly your account get blocked even after many attempt you can not loginthe application asks you to religion with the help of a friend which is useless co you still can not,Gayatri Mindolli,,
236771,219179,1,WeChat,,"['fix', 'chat', 'be', 'unable', 'locate', 'nearby', 'people']",2019-05-21,476143,how to fix ( we chat is unable to locate you in nearby people) ??,3,how to fix we chat is unable to locate you in nearby people,VIKAS VASHIST,,
236773,219181,1,WeChat,,"['problem', 'download', 'second', 'time', 'not', 'happy', 'figured', 'problem', 'wrong', 'password', 'wrong', 'everything', 'pull', 'head', 'have', 'remember', 'password', 'issue', 'unfortunately', 'have', 'delete', 'application', 'daily', 'due', 'job', 'everything', 'be', 'good']",2019-05-21,476145,"had problems downloading a second time. not happy. figured out I was the problem. wrong password, wrong everything. pulled my head out and have remembered my password. now no issues. I unfortunately have to delete this app daily due to my job. now everything has been good.",4,had problem downloading a second time not happy figured out i was the problem wrong password wrong everything pulled my head out and have remembered my password now no issue i unfortunately have to delete this application daily due to my job now everything has been good,David Schiavone,,
236776,219184,1,WeChat,,"['people', 'not', 'find', 'people_nearby', 'bolshie', 'doe', 'work']",2019-05-15,476154,why people cant find me at people nearby boolshit . in doesnt work,1,why people can not find me at people nearby bolshie in doe work,Loylee Pop,,
236779,219187,1,WeChat,,"['not', 'open', 'fix']",2019-05-15,476159,cant open my wechat. please fix this. .,1,can not open my what please fix this,Sufi Sufyan,,
236780,219188,1,WeChat,,"['download', 'not', 'complete']",2019-05-15,476160,download cant be completed,1,download can not be completed,Kissa Amisa,,
236783,219191,1,WeChat,,"['not', 'confirm', 'mobile', 'number', 'be', 'annoy', 'resolve', 'issue']",2019-05-15,476164,Wechat can't confirm mobile number. This is annoying resolve this issue now please,1,what can not confirm mobile number this is annoying resolve this issue now please,Ifenna Collins,,
236784,219192,1,WeChat,,"['terrible', 'download', 'hour', 'later', 'block', 'account', 'have', 'not', 'even', 'time', 'start', 'use', 'doe', 'not', 'allow', 'login', 'keep', 'freeze', 'puzzle', 'laugh', 'loud', 'terrible', 'application']",2019-05-15,476166,terrible once downloaded it then 25 hours later blocks my account that I haven't even had time to start using at all doesn't allow me to login and keeps freezing at the puzzle lol terrible app,1,terrible once downloaded it then hour later block my account that i have not even had time to start using at all doe not allow me to login and keep freezing at the puzzle laugh out loud terrible application,Martin Shim,,
236785,219193,1,WeChat,,"['new', 'version', 'ruin', 'application']",2019-05-15,476169,The new UI of version 7 ruined the app.,1,the new ui of version ruined the application,trouncy ganche,,
236787,219195,1,WeChat,,"['waste', 'time', 'useless', 'application', 'do', 'not', 'install', 'useless', 'application', 'instal', 'useless', 'application']",2019-05-15,476171,just waste of time. very very useless app. don't install it. i am gonna uninstall it.,1,just waste of time very very useless application do not install very very useless application i am gon na instal very very useless application,Abdul Qadir,,
236789,219197,1,WeChat,,"['not', 'create', 'account', 'not', 'find', 'friend', 'friend', 'verification', 'instal']",2019-05-15,476175,"cant create an account because cant find a friend for ""friend verification"" uninstall",1,can not create an account because can not find a friend for friend verification instal,Galaxy S6 Plus,,
236791,219199,1,WeChat,,"['stupid', 'security', 'system', 'ever', 'stupid', 'security', 'system', 'be', 'difficult', 'open', 'account', 'even', 'open', 'account', 'block', 'account', 'reason']",2019-05-15,476178,"most stupid security system ever, it's difficult to open an account and even if you open it blocks your account for no reason.",1,most stupid security system ever most stupid security system is difficult to open an account and even if you open an account block your account for no reason,Helen Xonim,,
236792,219200,1,WeChat,,"['hard', 'application', 'download', 'impossible', 'be', 'huge', 'mb', 'large', 'need', 'download', 'communicate', 'research', 'team', 'be', 'try', 'hour', 'avail']",2019-05-15,476181,"the hardest app to download. impossible and it's huge, over 100MB large. why? I need to download it to communicate with my research team. been trying 1 hour to no avail.",2,the hardest application to download impossible and it is huge over mb large why i need to download it to communicate with my research team been trying hour to no avail,Tony Geara,,
236793,219201,1,WeChat,,"['bad', 'application', 'evert', 'doe', 'not', 'able', 'verify', 'account']",2019-05-15,476186,worst app ever.It doesn't able to verify my account.,1,worst application evert doe not able to verify my account,anmol rawat,,
236796,219204,1,WeChat,,"['last', 'day', 'face', 'problem', 'whenever', 'post', 'picture', 'someone', 'picture', 'show', 'picture', 'receiver', 'be', 'chat']",2019-05-08,476199,from last few days.. m facing a problem whenever i post a picture to someone once it shows 2 pictures in reciever's chat,4,from last few day m facing a problem whenever i post a picture to someone once a picture show picture in receiver is chat,Mohd. Shahbaz Khan,,
236800,219208,1,WeChat,,"['unable', 'accept', 'friend', 'new', 'user', 'application', 'friend', 'new', 'user', 'application', 'have', 'verify', 'first', 'place', 'make', 'sense']",2019-05-08,476205,I'm unable to accept my friends who are new users to this app ? Why should they have to be verified in the first place ? makes no sense,1,i am unable to accept my friend who are new user to this application why should my friend who are new user to this application have to be verified in the first place make no sense,ShadowStrong Bombog Erdenebayar,,
236802,219210,1,WeChat,,"['username', 'keep', 'change', 'back', 'would', 'try', 'change', 'custom', 'name', 'keep', 'revert', 'back', 'annoying', 'friend', 'not', 'find', 'fix']",2019-05-08,476208,"Username keeps change back to WeChat ID. Tried change it to a custom name but it keeps reverting back. Very annoying, as friends cannot find me. Please fix.",1,username keep change back to what id tried change it to a custom name but it keep reverting back very annoying a friend can not find me please fix,Muhammad Suleman,,
236804,219212,1,WeChat,,"['automatically', 'send', 'photo', 'friend', 'group', 'chat']",2019-05-08,476210,automatically send two photo to friends or group chat.,1,automatically send two photo to friend or group chat,Mei Chee Voon,,
236805,219213,1,WeChat,,"['still', 'problem', 'people_nearby']",2019-05-08,476211,Still problems with my people nearby 😩,1,still problem with my people nearby,cinderella 2284,,
236806,219214,1,WeChat,,"['good', 'application', 'last', 'update', 'irritate', 'many', 'time', 'message', 'not', 'send', 'not', 'receive']",2019-05-07,476212,"its was a good app, Before the last update, now its irritating, many times Message not sent or not receving",2,its was a good application before the last update now its irritating many time message not sent or not receiving,TR Entertainment Plus,,
236807,219215,1,WeChat,,"['not', 'log', 'dot', 'be', 'be', 'have', 'not', 'use']",2019-05-07,476214,I can't log in again what should I do.it's been a yr haven't used it.,5,i can not log in again what should i dot is been a yr have not used a yr,Ann Vocal,,
236809,219217,1,WeChat,,"['bad', 'ap', 'tough', 'new', 'account', 'registration']",2019-05-07,476216,worst aap too tough for new account registration,1,worst ap too tough for new account registration,Abhishek Kumar,,
236810,219218,1,WeChat,,"['bad', 'application', 'ever', 'sign', 'mobile', 'number', 'boom', 'suspicious_activity', 'detect', 'account', 'verifying', 'message']",2019-05-07,476218,"Worst app ever Signed up with my mobile number and boom ""suspicious activity was detected on your account"" and after verifying again same message",1,worst application ever signed up with my mobile number and boom suspicious activity was detected on your account and after verifying again same message,Anroz Abid,,
236813,219221,1,WeChat,,"['poor', 'unloading', 'feature', 'take', 'much', 'time', 'unload', 'thing', 'even', 'not', 'unload', 'small', 'size', 'image', 'evidence', 'unload', 'small', 'picture', 'receive', 'repeat', 'single', 'image']",2019-05-07,476224,"very poor uploading feature,it takes much more time to upload any thing even not upload very small size image and video.once upload small picture then it receives repeat for single image",1,very poor unloading feature take much more time to unload any thing even not unload very small size image and evidence unload small picture then it receives repeat for single image,Sujeet Kumar,,
236817,219225,1,WeChat,,"['not', 'submit', 'verification_code', 'verification', 'hard', 'still', 'not', 'use', 'help']",2019-05-07,476228,why cannot submit SMS verification code? verification too hard & i still cannot use wechat !!! help,1,why can not submit sm verification code verification too hard and i still can not use what help,mr khun j Kunkarakunjil,,
236819,219227,1,WeChat,,"['horrible', 'application', 'do', 'not', 'use']",2019-05-04,476232,Horrible app - Do not use!!!!!!!!,1,horrible application do not use,Dominik Toth,,
236820,219228,1,WeChat,,"['not', 'able', 'open', 'account']",2019-05-04,476233,i am not able to open an account,1,i am not able to open an account,Dear Friends,,
236821,219229,1,WeChat,,"['bad', 'application', 'not', 'able', 'login', 'old', 'phone', 'new', 'device', 'be', 'ridiculous', 'ask', 'reset', 'mobile', 'phone', 'email', 'method', 'not', 'work', 'not', 'able', 'get', 'top', 'phone', 'ask', 'get', 'help', 'friend', 'need', 'share', 'authentication', 'code', 'not', 'helpful', 'fix', 'issue', 'soon_possible']",2019-05-04,476234,Worst App. I'm not able to login with my old phone no. On new device. This is ridiculous. And it asking to reset through mobile phone or email but that too both methods not working. I'm not able to get OTP on phone. And asking to get help from friend who need to share Authentication code to you. Not helpful. Fix this issue ASAP.,1,worst application i am not able to login with my old phone no on new device this is ridiculous and this asking to reset through mobile phone or email but that too both method not working i am not able to get top on phone and asking to get help from friend who need to share authentication code to you not helpful fix this issue a soon a possible,shikhar jaiswal,,
236822,219230,1,WeChat,,"['wallet', 'not', 'show', 'useless', 'well', 'download', 'chinese', 'ask', 'mirror', 'version', 'be', 'trash']",2019-05-04,476235,wechat wallet not showing up. useless better Download weixin on chinese apk mirrors. this version here is trash,1,what wallet not showing up useless better download deixis on chinese ask mirror this version here is trash,Felix Hartmann,,
236824,219232,1,WeChat,,"['suck', 'damn', 'annoying', 'need', 'ask', 'friend', 'help', 'verify', 'idwtfuck']",2019-05-04,476245,wechat suck ..damn..so annoying when u need to ask a friends to help u to verify ur own wechat id..W.t.F*uck..,1,what suck damn annoying when you need to ask a friend to help you to verify you are own what idwtfuck,bella Axe,,
236827,219235,1,WeChat,,"['android', 'do', 'not', 'have', 'moment', 'notification', 'phone', 'desktop', 'not', 'set', 'personal', 'notification', 'sound']",2019-05-04,476255,Why android don't have moment notification on phone desktop? cannot set personal notification sound,2,why android do not have moment notification on phone desktop can not set personal notification sound,Kennz Woo,,
236828,219236,1,WeChat,,"['stupid', 'idiot', 'aplicationit', 'log', 'reasonforgot', 'paswordtrie', 'log', 'emaildoesnt', 'worried', 'time', 'need', 'communicate', 'chinese', 'peoplestupid', 'application']",2019-05-04,476256,stupid idiot app.it logged me out without any reason.forgot password.tried to log in with sms and email.doesnt work.tried like 100 times.but i need it to communicate with Chinese people.stupid app,1,stupid idiot aplicationit logged me out without any reasonforgot paswordtried to log in with sm and emaildoesnt worried like time-out i need it to communicate with chinese peoplestupid application,iftiqar hossain,,
