tweet-id,timestamp,text,app_name,comment,margins
1109483535386271744,2019-03-23 15:54:22,"@amazon @AmazonUK @AmazonHelp 

lmao I've never got this notification before wth not even when snapchat was crashing my phone daily... you guys gotta make your app work and not crash everytime i do something -_-

*sorry if this is in ur timeline i just want them to know its shit* pic.twitter.com/RbytUIIN5b",amazon,atuser atuser atuser laugh my as off i have never got this notification before wth not even when snapshot was crashing my phone daily you guy got ta make your application work and not crash everytime i do something sorry if this is in you are time-line i just want this is in you to know this is in you shit url,0.001389564063923654
1133611242994774016,2019-05-29 05:49:16,"#Andorid users with #snapchat be like '#Selfie': 

Just joking!  Rip to front rear camera  I broke the front glass and I need a new phone prehaps a #GooglePixel  ?pic.twitter.com/bquoM8gWxr",snapchat,android user with snapshot be like self just joking rip to front rear camera i broke the front glass and i need a new phone perhaps a goglepixel url,0.0015041834154043143
1092005678569451520,2019-02-03 10:23:36,Good point about mental differences in icon retention / recognition. I find Skype almost impossible to use on my phone thanks to icon only. Snapchat was even worse. I lose apps in my switcher sometimes through icon blindness when I’m concentrating hard on a problem.,snapchat,good point about mental difference in icon retention recognition i find skye almost impossible to use on my phone thanks to icon only snapshot was even worse i lose aps in my switched sometimes through icon blindness when i concentrating hard on a problem,0.001824195447318322
1106196415213121537,2019-03-14 14:12:32,if you weren’t able to open snapchat chats without the other person knowing i would probably not be alive i always do it every chat i get i literally worship this glitch,snapchat,if you were able to open snapshot chat without the other person knowing i would probably not be alive i always do you were able to open snapshot chat without the other person knowing i would probably not be alive every chat i get i literally worship this glitch,0.0018285564759851214
1106033040143409152,2019-03-14 03:23:20,Chalo  achi baat ha jaldi khatum kar diya issue ko,facebook,chalk ache bat ha aldi khatm far diy issue ko,0.002072129442671322
1124507210627862528,2019-05-04 02:53:06,"Hey Kim, sorry to hear you're having trouble. Will you please DM us a screenshot or screen recording of what you're experiencing? https://twitter.com/messages/compose?recipient_id=2409543974 …",snapchat,hey kim sorry to hear you are having trouble will you please dm you a screenshot or screen recording of what you are experiencing url,0.002799620986906004
1116898265251962885,2019-04-13 02:57:52,@WhatsApp hey whatsapp i got a problem with people sending me binary numbers making my whatsapp lag and its been happening now for over a week,whatsapp,atuser hey whatsit i got a problem with people sending me binary number making my whatsit lag and its been happening now for over a week,0.002898948470722529
1092529684431155200,2019-02-04 21:05:49,"15 years and when users have an account problem ---> NOBODY to help.

Just FAQs and that's all !
 
Progress ? : 0
Humans ? : 0

You are just a giant AI, selling our data, with nobody to talk to !",facebook,year and when user have an account problem nobody to help just fan and that is all progress human you are just a giant ai selling our data with nobody to talk to,0.0029301869953151094
1105886685794058240,2019-03-13 17:41:46,"Haha
Celebrate the anniversary and crash. Couldn't make it up !!! ",facebook,aha celebrate the anniversary and crash could not make aha up,0.0029845643400573385
1102431229909983233,2019-03-04 04:51:02,"several times after that, but they never responded. I once again attempted to look for a way to remove the person from my friend’s list, but once again there were no options for this. So, instead I emailed snapchat customer support instead, hoping they could help with this issue.",snapchat,several time after that but they never responded i once again attempted to look for a way to remove the person from my friend list but once again there were no option for this so instead i mailed snapshot customer support instead hoping customer support could help with this issue,0.0031048737555020023
1118683609580408832,2019-04-18 01:12:11,I just read a tweet where a girl said Snapchat ruins relationships. You serious right now momma? Being controlling and not being able to have social media because your booed up sure the hell ain’t going to fix that trash ass relationship either. Just my opinion tho.,snapchat,i just read a tweet where a girl said snapshot ruin relationship you serious right now momma being controlling and not being able to have social medium because your booed up sure the hell paint going to fix that trash as relationship either just my opinion tho,0.003186737183652144
1123599122223837184,2019-05-01 14:44:40,@facebook obviously y’all have a problem with the truth. 30 days for speaking the truth and factual information. African Americans need their own platform. pic.twitter.com/GHkWdvocK6,facebook,atuser obviously ya have a problem with the truth day for speaking the truth and factual information african american need african american own platform url,0.003306354551645685
1117861496426360832,2019-04-15 18:45:24,Was just getting use to the old Snapchat updated like y try to fix something that wasn’t broke ,snapchat,was just getting use to the old snapshot updated like why try to fix something that wasnt broke,0.0033711385644702996
1111680550404849665,2019-03-29 17:24:31,@WhatsApp the scroll bar doesn't work on the desktop client for windows 10.  I wish you would fix it.  It's really hard to move backwards and forwards without a scroll bar.,whatsapp,atuser the scroll bar doe not work on the desktop client for window i wish you would fix the scroll bar it is really hard to move backwards and forward without a scroll bar,0.0033992551989084907
1103679645935960064,2019-03-07 15:31:47,"So I text something sweet back real fast, then go to open my snapchat. Try to view the snaps and they glitch out. Then I see after they disappear that he BLOCKED ME",snapchat,so i text something sweet back real fast then go to open my snapshot try to view the snap and they glitch out then i see after they disappear that my snapshot blocked me,0.003533219015624811
1105919923937632256,2019-03-13 19:53:51,@facebook I'm currently having trouble accessing the Facebook family of apps. Please do something ASAP.,facebook,atuser i am currently having trouble accessing the face-on family of aps please do something a soon a possible,0.0035855260477021256
1105950297002631168,2019-03-13 21:54:33,It's NOT some people.. It's everybody having trouble right now...,facebook,it is not some people it is everybody having trouble right now,0.003594373414551877
1094834634481778688,2019-02-11 05:44:52,"The roads r dark red, horrible congestion on ORR from Mahadevapura to Bellandur. @googlemaps showing multiple crashes on the way. What's going on? @blrcitytraffic @ACP_TrafficEast @DCPTrEastBCP #Bengaluru #BangaloreTrafficpic.twitter.com/slk4JIBeTj",google_map,the road are dark red horrible congestion on orr from mahadevapura to blander atuser showing multiple crash on the way what is going on atuser atuser atuser bengaluru bangaloretraficurl,0.0037048956835127878
1111731329304018945,2019-03-29 20:46:18,"@facebook,@TwitterSupport , all MSM like @CNN, @ABC , @CBSNews , @NBCNews even @FoxNews have no  problem here.... no complaints. 
Its okay for blacks to be racist. No complaints from Dems or the Southern Poverty Law Center.https://www.chicksonright.com/opinion/2019/03/29/b …...",facebook,atuser all msm like atuser atuser atuser atuser even atuser have no problem here no complaint even atuser okay for black to be racist no complaint from dems or the southern poverty law centerurl,0.003926105294387472
1127986273283727360,2019-05-13 17:17:39,@WhatsApp buenas tarde tengo un problema técnico por error mi número fue suspendido sin motivos y quisiera recuperar,whatsapp,atuser buenas trade tango un problem tonic por error mi nero due suspended sin motif why quisiera recuperate,0.003951391548770444
1105997614519074816,2019-03-14 01:02:34,"Facebook, you are discredited. I hope your monopoly will be end. This is the longest-running Facebook crash in history. Shame, shame, same on you Mark Zuckerberg. 9 hours and still I can’t log in...",facebook,face-on you are discredited i hope your monopoly will be end this is the longest-running face-on crash in history shame shame same on you mark zuckerberg hour and still i can not log in,0.004021384528941074
1123555516133847040,2019-05-01 11:51:24,@facebook your Fuckin new WHITE is horrible on the eyes! Instant migraine! Can't focus on it  GIVE US NIGHT MODE LIKE HERE & MESSENGER! I can't do Facebook now more then a couple minutes without getting a migraine NO WAY to DIM the BRIGHTNESS not even on the cell phone  pic.twitter.com/NhHq0llBOf,facebook,atuser your fucking new white is horrible on the eye instant migraine can not focus on it give you night mode like here and messenger i can not do face-on now more then a couple minute without getting a migraine no way to dim the brightness not even on the cell phone url,0.004201002039354085
1116800457329008641,2019-04-12 20:29:12,"@snapchatsupport  Hi! So i just upgraded from an iPhone X to and iPhone XS and when im using the front camera on Snapchat its zoomed in a bit and the quality is kind of blurry/bad, This is only the case on the snapchat app if i try the photo app on iphone its perfect.",snapchat,atuser hi so i just upgraded from an phone kiss to and phone kiss and when i amusing the front camera on snapshot snapshot zoomed in a bit and the quality is kind of blurybad this is only the case on the snapshot application if i try the photo application on phone snapshot perfect,0.004230795733345727
1123546586779475968,2019-05-01 11:15:55,@snapchatsupport My phone that's signed in to my Snapchat has a screen error. Is there any way to login to my Snapchat from another device without the verification code because I forgot it unfortunately.,snapchat,atuser my phone that is signed in to my snapshot has a screen error is there any way to login to my snapshot from another device without the verification code because i forgot another device unfortunately,0.004402069082825644
1105920560171765760,2019-03-13 19:56:23,@facebook are you broken?,facebook,atuser are you broken,0.004425503444083212
1105993935841837056,2019-03-14 00:47:57,Was Russia affected by the outage???,facebook,was russia affected by the outage,0.004586820597912766
1128093618617618433,2019-05-14 00:24:12,"@facebook $18/hour or about $36,000/year is not enough to watch the most vile crap you’ve allowed to scale unchecked across your platform. Pay moderators more or figure this nightmare problem out. You’ve become a social media slumlord.",facebook,atuser hour or about year is not enough to watch the most vile crap youse allowed to scale unchecked across your platform pay moderator more or figure this nightmare problem out youse become a social medium plumford,0.004653997555042366
1093643345673551873,2019-02-07 22:51:07,"I just got into a fight with the Google Maps voice.  (One sided obviously) But seriously, communication is key. Don't tell me to turn left at the last second, Lady Google! Driving in rush hour does not work like that! Trust broken. #GoogleMaps #MAtraffic",google_map,i just got into a fight with the goole map voice one sided obviously but seriously communication is key do not tell me to turn left at the last second lady goole driving in rush hour doe not work like that trust broken goglemaps matric,0.004742692234834978
1105948068724310018,2019-03-13 21:45:41,Wasted half the evening thinking the problem was at my end.  Maybe this is a wake up call that we shouldn't rely on it so much because there are people I need to contact that I can't get hold of any other way.,facebook,wasted half the evening thinking the problem was at my end maybe this is a wake up call that we should not rely on it so much because there are people i need to contact that i can not get hold of any other way,0.004821526392937037
1116874847458668544,2019-04-13 01:24:48,"I haven't been on Facebook for days and I was on a group page and blocked for making my likes to fast. 
Who came up with this asinine idea which is stupidity plus. 
But it's ok to post women with their boobs and ass's hanging out",facebook,i have not been on face-on for day and i was on a group page and blocked for making my like to fast who came up with this asinine idea which is stupidity plus but it is ok to post woman with woman boob and as is hanging out,0.004865824233077076
1106692733538836480,2019-03-15 23:04:43,"@snapchatsupport Hello! Me and a friend of mine are very concerned about our snapchat accounts, I think there is a hack or some other weird thing happening. Could it be possible to DM or get help for our problem? Your websites does not help with the issue...",snapchat,atuser hello me and a friend of mine are very concerned about our snapshot account i think there is a hack or some other weird thing happening could it be possible to dm or get help for our problem your webster doe not help with the issue,0.004912363521440144
1128876850782990336,2019-05-16 04:16:29,@facebook can we do something about this? This is a national security issue. It is unacceptable that your medium is used in order to manipulate public opinion.  https://twitter.com/jason_without_y/status/1128845310837420032 …,facebook,atuser can we do something about this this is a national security issue this is unacceptable that your medium is used in order to manipulate public opinion url,0.00534309906307856
1105961408653676544,2019-03-13 22:38:42,You had to crash on my birthday of all days!,facebook,you had to crash on my birthday of all day,0.005439729503497304
1106010932755349505,2019-03-14 01:55:29,Hurry up and fix it so I can push my pyramid scheme of detox tea to ppl I went to high school with,facebook,hurry up and fix it so i can push my pyramid scheme of detox tea to people i went to high school with,0.005553633114210921
1122699298947260416,2019-04-29 03:09:06,"@facebook i just want to request for a help, our page BTS-You Got No Jams has been disabled without any notice, we want to make an appeal to bring it back. please tell us how can we help regarding from this issue. Thank you",facebook,atuser i just want to request for a help our page btsyou got no jam has been disabled without any notice our want to make an appeal to bring it back please tell our how can our help regarding from this issue thank you,0.005901925012199882
1105968552106999808,2019-03-13 23:07:05,@facebook and @instagram are more broke(n) than me and my $0.09 bank account balance,facebook,atuser and atuser are more broken than me and my bank account balance,0.005995507556376567
1093994306120101890,2019-02-08 22:05:42,No problem. I really like the overall look & feel of the app. Both mail and calendar. Feels very intuitive and natural. Favorite would be the non-constructive calendar icons and the same for showing attachmens in mail.,outlook,no problem i really like the overall look and feel of the application both mail and calendar feel very intuitive and natural favorite would be the nonconstructive calendar icon and the same for showing attachment in mail,0.005998091647306636
1111450404896808960,2019-03-29 02:10:00,How come recently I'm unable to read full stories on @Snapchat like it just stops scrolling &wont continue any further when theres clearly more story... it just cuts off. Fix this. Its annoying. I'm on one of the newest phones & I'm updated @snapchatsupport #snapchat,snapchat,how come recently i am unable to read full story on atuser like it just stop scrolling andwont continue any further when there clearly more story it just cut off fix this this annoying i am on one of the newest phone and i am updated atuser snapshot,0.0061633825701336575
1126509380663369729,2019-05-09 15:29:00,I have older relatives on Facebook that don't understand that more than half the crap on Facebook are lies.  You dont care so you are an enemy of our country unless you fix that.  People are more important than you lining your pockets with most likely Russian money.,facebook,i have older relative on face-on that do not understand that more than half the crap on face-on are lie you do not care so you are an enemy of our country unless you fix that people are more important than you lining your pocket with most likely russian money,0.006229384207090294
1095680673526865921,2019-02-13 13:46:43,"Map practice with real world problem solving: Assign your kids a location inside the U.S. (or let them pick). Using @googlemaps students plot out their road trip, complete with stops along the way. Give them a budget to tie in math skills for an extension. #Goegraphy",google_map,map practice with real world problem solving assign your kid a location inside the yous or let them pick using atuser student plot out them road trip complete with stop along the way give them a budget to tie in math skill for an extension geography,0.006245650831859295
1110884403599888387,2019-03-27 12:40:55,"@Google A simple question, why you have to terminate the Inbox app? Gmail has no comparison to Inbox, and why both cannot keep running? Gmail esp. desktop version is so bad compared to Inbox. #SaveGoogleInbox #Inboxisthebest",google,atuser a simple question why you have to terminate the into application mail has no comparison to into and why both can not keep running mail esp desktop version is so bad compared to into savegogleinbox inboxisthebest,0.00636056003379909
1129199445092864000,2019-05-17 01:38:21,"Idk how it works, but somehow some countries’ mass transit details are linked up with @googlemaps or @Apple so it’s easy to find directions to some place. In Malaysia this is nonexistent. Does there need to be some coordination w/ govt or what’s the issue? @anthonyloke",google_map,i do not know how it work but somehow some country mass transit detail are linked up with atuser or atuser so it easy to find direction to some place in malaysia this is nonexistent doe there need to be some coordination w govt or whats the issue atuser,0.006543444957701927
1105996713985224705,2019-03-14 00:58:59,Made the mistake of logging out and now I am stuck...fix soon,facebook,made the mistake of logging out and now i am stuckfix soon,0.00655837053653574
1105928385530859520,2019-03-13 20:27:28,"Dear #Facebook founder #MarkZuckerberg

we have the Hindustani brother of ID from post, comment, like and shares nothing happening. Please ID safe guaranteed to be given and the earliest solution to this problem.We all Hindu from the side of thank you.
 Jai Jai Shri Ram ",facebook,dear face-on founder markzuckerberg we have the hindustan brother of id from post comment like and share nothing happening please id safe guaranteed to be given and the earliest solution to this problem all hindu from the side of thank you jai jai sri ram,0.006721150055474134
1115748911988334593,2019-04-09 22:50:44,The use of core is still horrible. Seemingly over processed compared to the normal camera. This is on Pixel 3,snapchat,the use of core is still horrible seemingly over processed compared to the normal camera this is on pixel,0.006754904512055904
1105998208268931073,2019-03-14 01:04:55,"half a trillion dollars, 35,000 employees, but can't handle ONE server issue?",facebook,half a trillion dollar employee but can not handle one server issue,0.006810581265648763
1091454152637468673,2019-02-01 21:52:02,@facebook why are you preventing me from deleting my own posts/shares? Seems like one issue after another lately; it may be time to say goodbye.,facebook,atuser why are you preventing me from deleting my own postshares seems like one issue after another lately it may be time to say goodbye,0.006952241669753834
1126196214268145669,2019-05-08 18:44:35,"I'm not fully sure if NoSub works fully past ios 10, iirc it uses dlclose() which afaik is broken on ios 11 and up and does not do anything. I'll do some tests when i have time and if necessary make something to hook dlopen etc. to hide tweaks",snapchat,i am not fully sure if gosub work fully past io irc it us close which a far a i know is broken on io and up and doe not do anything i will do some test when i have time and if necessary make something to hook open etc to hide tweak,0.007199652968490122
1133134633468608518,2019-05-27 22:15:23,True! And because we are quickly moving to 1080p and then to 4K the % will increase even tho minutes watched might stay flat. My only issue with video (and this is why I don’t use Snapchat) is that search is terrible compared to text,snapchat,true and because we are quickly moving to p and then to k the will increase even tho minute watched might stay flat my only issue with video and this is why i do not use snapshot is that search is terrible compared to text,0.007282343927326351
1105952603584770050,2019-03-13 22:03:42,This is sorta like @readyplayerone just close it down 1 day per week and have real social interaction... Or just fix this and we can go back to ignoring people on the streets and tearing them down online  #whatissocialinteraction,facebook,this is sorta like atuser just close it down day per week and have real social interaction or just fix this and we can go back to ignoring people on the street and tearing people down online whatisocialinteraction,0.0072992090917791685
1105974057877540864,2019-03-13 23:28:58,@facebook thought y’all were working on fixing this hours ago,facebook,atuser thought ya were working on fixing this hour ago,0.0073406640416622815
1093602374013407233,2019-02-07 20:08:18,"Hey there, sorry to hear about the trouble. Can you DM us your username please?",snapchat,hey there sorry to hear about the trouble can you dm you your username please,0.007447083116160658
1105897814985449472,2019-03-13 18:26:00,"I gotta get on FB so I can talk about FB being down... oh wait. Well hello twitter, how's it hanging?",facebook,i got ta get on face-on so i can talk about face-on being down oh wait well hello twitter how is it hanging,0.007577852444684785
1098273263577456643,2019-02-20 17:28:45,Hey there! What seems to be the trouble? Can you DM us a screenshot along with your username so we can take a closer look?,snapchat,hey there what seems to be the trouble can you dm you a screenshot along with your username so we can take a closer look,0.007623289936818378
1111367443472097280,2019-03-28 20:40:21,Hey there! What seems to be the trouble? Can you DM us a screenshot along with your username so we can take a closer look?,snapchat,hey there what seems to be the trouble can you dm you a screenshot along with your username so we can take a closer look,0.007623289936818378
1106621484301254656,2019-03-15 18:21:36,Hey there! What seems to be the trouble? Can you DM us a screenshot along with your username so we can take a closer look?,snapchat,hey there what seems to be the trouble can you dm you a screenshot along with your username so we can take a closer look,0.007623289936818378
1105237483913134080,2019-03-11 22:42:05,"@WhatsApp Guys, I'm having trouble updating the version of whatsapp (beta), could they help me?",whatsapp,atuser guy i am having trouble updating the version of whatsit beta could atuser guy help me,0.007742176832449044
1107262325617295360,2019-03-17 12:48:05,"Fb itself forcing the also out of chronological order “news feed” which only shows the same 8 people/pages. Snapchat...yeah. Twitter, actually not completely ruined. you have the option to enable recent tweet order, plus dark mode aint that bad.",snapchat,face-on itself forcing the also out of chronological order news feed which only show the same peoplepages snapchatyeah twitter actually not completely ruined you have the option to enable recent tweet order plus dark mode paint that bad,0.007819680584019828
1125376290629070850,2019-05-06 12:26:30,48 hrs it still won’t let me unlock i wanna know why it’s not bc i have no 3rd party apps and i’m not mean to anyone or send them bad things,snapchat,hr it still will not let me unlock i want to know why it not bc i have no rd party aps and i arnot mean to anyone or send anyone bad thing,0.007889928291478165
1129755099818057728,2019-05-18 14:26:20,I tried this instruction but it needs old phone which we used earlier but unfortunately we broken that phone.. suggest some other option plz.. we have our marriage memory in that Facebook account ..,facebook,i tried this instruction but this instruction need old phone which we used earlier but unfortunately we broken old phone which we used earlier suggest some other option please we have we marriage memory in that face-on account,0.008058006990980915
1130907527787569152,2019-05-21 18:45:40,"@PslashL SNAPCHAT. is another amazing long-term play. The young
CEO has finally been humbled enough to hire some adults to monetize the
APP while he has spent considerable effort fixing the Android APP problems.
Privacy is the future and SNAP is poised to capitalize on this trend",snapchat,atuser snapshot is another amazing longterm play the young ceo has finally been humbled enough to hire some adult to onetime the application while the young ceo has spent considerable effort fixing the android application problem privacy is the future and snap is poised to capitalize on this trend,0.008077109647806224
1095105462385692672,2019-02-11 23:41:02,We’ll need to look further into this. Please go to http://spr.ly/help  and selecting the options that match your issue. You'll be able to enter details about what you're experiencing and submit a ticket at the end of the form.,snapchat,well need to look further into this please go to url and selecting the option that match your issue you will be able to enter detail about what you are experiencing and submit a ticket at the end of the form,0.00809451399756761
1105194882488885250,2019-03-11 19:52:48,"This #snapchat update is pissing me off I have no idea how to save my story anymore, had to figure out how to hang up a face time call, & uploads my videos in the wrong order!!!",snapchat,this snapshot update is pissing me off i have no idea how to save my story anymore had to figure out how to hang up a face time call and load my video in the wrong order,0.008120444256734582
1124178202715459585,2019-05-03 05:05:44,Been DM-ing @PLDT_Cares  regarding our internet connection which is not working seen April 29 up til now. Due date of bill is on May 9.  Can please sent your technician to check the problem. By the way my wife paid the bill today hoping it will restore the connection.,facebook,been doing atuser regarding our internet connection which is not working seen april up today i learned now due date of bill is on may can please sent your technician to check the problem by the way my wife paid bill today hoping bill will restore the connection,0.00825784958577791
1132306647651627008,2019-05-25 15:25:16,@facebook you say you are going todo something about fake news items that are damaging . So why won’t you delete the fake slowed down Nancy Pelosi video? You are still part of the problem .,facebook,atuser you say you are going too something about fake news item that are damaging so why will not you delete the fake slowed down nancy pylorus video you are still part of the problem,0.008269118484762472
1091340528837451776,2019-02-01 14:20:32,Understood. We'd like to know more about this. Are you getting any error message when you start the navigation?,google_map,understood we would like to know more about this are you getting any error message when you start the navigation,0.008580476429810802
1125228954594553856,2019-05-06 02:41:03,this is such a first world problem but for gods sake i am so annoyed having to rewatch snapchat stories over and over. snapchat plz fix it ,snapchat,this is such a first world problem but for god sake i am so annoyed having to rematch snapshot story over and over snapshot please fix it,0.008600690874397687
1103314578459451392,2019-03-06 15:21:08,@snapchatsupport hey snapchat! I’m #1 bestfriend in my friends account since an year and we have been in touch continuously and today all of a sudden i just disappeared from her bestfriends due to some error. Could you help?,snapchat,atuser hey snapshot i am befriend in my friend account since an year and we have been in touch continuously and today all of a sudden i just disappeared from her befriends due to some error could you help,0.008720095802164096
1105901729252544515,2019-03-13 18:41:33,The message we get says Facebook will be up 'in a few minutes'. It might be a good idea to put a more realistic time scale on this problem.,facebook,the message we get say face-on will be up in a few minute it might be a good idea to put a more realistic time scale on this problem,0.00879861631514628
