,tweet-id,timestamp,likes,replies,retweets,text
176,1115042825932902401,2019-04-08 00:05:00,0,0,0,atuser the new look for the application is horrible i know people say that everytime you update but honestly it look unfinished like the colour have not loaded properly also my notification screen is all cut up for some reason i really think you should change my notification screen back
177,1119027152270385152,2019-04-18 23:57:18,0,0,0,atuser can i get some help on my old account my old account is frozen on this page from a couple year now still no reply can someone fix this issue url
178,1119013205009944576,2019-04-18 23:01:52,0,0,0,atuser i am having face-on account problem face-on
179,1118997613397905409,2019-04-18 21:59:55,0,0,0,atuser your newest update broke how the feed on group work i go to recent post and its all scrambled post from month ago i know there were post today but can not find post same if i switch to new activity
180,1118993644772573184,2019-04-18 21:44:09,0,0,0,atuser hello my name is shlomo and i have an issue i would like to discus about tried to post something for sell an item and now when the face-on interface suggest me to publish in one time on all the group i have on my face-on account it is blocking please reply me url
181,1118992048755843072,2019-04-18 21:37:48,0,0,0,atuser cowardice is understandable they been confronted with they lie and corrupt attempt to destroy by atuser too bad mark you are forever to be known a the boy wonder who sold his soul url
182,1118988263065210881,2019-04-18 21:22:46,0,0,0,atuser admits million of instagram account affected by encrypted password storage blunder url
183,1118966207573630978,2019-04-18 19:55:07,0,0,0,atuser broke the law atuser broke democracy for money only one way to punish atuser is shutting down our account i have done it already url
184,1118958555808374784,2019-04-18 19:24:43,0,0,0,atuser if this is true this is true just going to become much more trouble for face-on tucker carlson and his webster and others like them are the exact reason that we need to fact check in the first place them are the one putting out real fake news please reconsider url
185,1118944441564323850,2019-04-18 18:28:38,0,0,0,atuser hello please respond to my direct message about a problem i have been having since october your normal help function have not helped me
186,1118943969935855617,2019-04-18 18:26:46,0,0,0,atuser and atuser are not worthy of your trust atuser and atuser are horrible company built on antiprivacy and anticonsumer policy leaving those platform is one of the best decision i ever made getting on atuser and atuser in the first place was one of the worst url
187,1118928660025806854,2019-04-18 17:25:55,0,0,0,atuser what are you thinking these people agent just rightwing these people are actively part of the fake news problem your ostensibly trying to solve url
188,1118928468459307008,2019-04-18 17:25:10,0,0,0,atuser found a bug in my account on the login page i type my username a wrong and password is correct and my username opened my account
189,1118917383580680199,2019-04-18 16:41:07,1,3,1,atuser is it normal for face-on to take quite a while to respond to a disabled account issue
190,1118890167870181377,2019-04-18 14:52:58,1,0,1,atuser this is what my account need i actually posted the photo in support of this situation right here let fix this atuser
191,1118888375669411840,2019-04-18 14:45:51,0,0,0,atuser how about your tension to radical islam site on your face-on and far left radical islam site on your face-on are just a bad a the far right you hypocrite
192,1118881479520604160,2019-04-18 14:18:27,0,0,0,atuser i got this today i have not violated any rule i barely post on my profile a it is how do i fix this i have a lot of photo and memory that i will lose please help url
193,1118874291817406464,2019-04-18 13:49:53,0,0,0,atuser day four of this issue my nested only show post sometimes nothing at all before nested stop letting me scroll i have reported this problem several time would be great to have this problem addressed or have someone from your team actually acknowledge this problem exists
194,1118870072683106304,2019-04-18 13:33:07,0,0,0,atuser i am seriously thinking about leaving face-on because i keep getting blocked from responding to post and even sharing post i have reported the problem several time and the problem still has not been fixed please fix this issue
195,1118859646197010432,2019-04-18 12:51:41,0,0,0,atuser been trying to log onto hero evolved thru face-on and atuser say failed i have tried other aps and get the same result fix atuser please
196,1118855669334126594,2019-04-18 12:35:53,0,0,0,atuser i having trouble with filling in the when for monetisation could you provide any help thanks
217,1118837488095830021,2019-04-18 11:23:38,0,0,1,is it true your partnering with far right daily caller to fact check content your true color are showing guy i going to start taking down my face-on site and spreading the word if this is true bad bad move facebokbias dailycalerfacebokurl
218,1118832365315534854,2019-04-18 11:03:17,0,0,0,atuser please may i ask when i can expect a reply to my dm sent yesterday regarding my suspended account my suspended account is affecting my business thank you
219,1118831343469826048,2019-04-18 10:59:13,0,0,0,atuser your ad manager is creating an issue for me my owner are going to kill me for not starting the ad on time facebokisdown facebokmarketing
220,1118826838787330048,2019-04-18 10:41:19,0,0,0,atuser what is the problem with face-on ad today ad in review for hour now
221,1118760684161052672,2019-04-18 06:18:27,0,0,0,atuser showing up bug everytime i am trying to sign up from any browser giving an error about please enable you cooky from browser my cooky are already enabled having this issue from last day atuser
222,1118753378044186624,2019-04-18 05:49:25,0,0,0,atuser dear face-on i run a small staffing firm in india url face-on has apparently blocked my url for promoting job case id is and really no one is able to point the actual issue with my webster can you help
223,1118731922488877056,2019-04-18 04:24:10,0,0,0,atuser issue with my id in face-on it is seems like someone hack it please assist for below link bio url
224,1118730302212530176,2019-04-18 04:17:43,0,0,0,atuser sir account has been hacked and not openplease solve my problem here is the link url
225,1118703741929238528,2019-04-18 02:32:11,0,0,0,atuser make it so i can turn off those post of food pic from restaurant near you i have a fairly bad injury can not exercise and seeing all that food is finally making me consider deleting your platform from my life
226,1116484491672006658,2019-04-11 23:33:40,0,0,0,atuser what the fuck my home account getting hela spam profile adding my home tell me whats going on this is fucked odd account trying to add my home fix this atuser
227,1116475162424070144,2019-04-11 22:56:36,0,0,0,atuser here is a screenshot of the abandoned account you choose randomly i am from indonesia and english is not my first language forgive me if i made any mistake please address my problem soon i really need my problem back i wad planning to use my problem again after so long thanks url
228,1116472610848559104,2019-04-11 22:46:28,0,0,0,atuser please fix you are default it is not cute
229,1116471527610826752,2019-04-11 22:42:09,0,0,0,you are a failure in monitoring bad actor i believe that face-on is more of a russian asset than for america you only care about your profit and do not care about the people using this platform the universe is watching and not happy with your energy
230,1116471019206631424,2019-04-11 22:40:08,0,0,0,atuser there was a picture of a baby and i was asked who is this so basically i failed the first option i can not try it anymore the second option is i have to ask my face-on friend to visit face-on and send me verification code now the problem here is i found out that most of
231,1116469932970000384,2019-04-11 22:35:49,0,0,0,atuser first i was asked to name picture of my face-on friend the first problem is i have not log into face-on for a very long time and the second problem is i did not recognize most of the picture you presented because many of my face-on friend do not use face-on actual picture
232,1116438036043243526,2019-04-11 20:29:04,0,0,0,atuser yo fam can you make one letter first name a thing you can actually do my chosen first name is j and i can not have my chosen first name on face-on please fix my chosen first name literally every other social medium allows my chosen first name
233,1116437683121745921,2019-04-11 20:27:40,0,0,0,atuser for your information there is a weird bug in face-on messenger where the first letter typed get transposed to the end this is a test string look like his is a test any recommended fix or is the issue being looked into productmanagement
234,1116436365837774855,2019-04-11 20:22:26,0,0,0,atuser you allow racist nazi and a group called legalize incest to exist racist nazi and a group called legalize incest to exist do not violate community standard and you ban people for joke told in private group whats your problem are you white supremacist or just entirely reliant on algorithm omnishambles
235,1116413295555170305,2019-04-11 18:50:46,0,0,0,atuser hi i trying to get some help with an issue i having with face-on recommendation and not getting anywhere
236,1116407287428657152,2019-04-11 18:26:53,0,0,0,atuser solve this issue mine was hacked also url
237,1116397557712916482,2019-04-11 17:48:14,0,0,0,atuser me i hope and this can be resolved because it is not the first time that some bad taste of me up on that page thank you and i await your response
238,1116392816635203584,2019-04-11 17:29:23,0,0,0,atuser dear face-on i am hoping you can assist me with this issue i have a face-on account which i can not ace this issue anymore is this issue possible to disable this issue or delete this issue thank you for your assistance
239,1116385023244951552,2019-04-11 16:58:25,0,0,0,atuser hey face-on know what is not fun having to change the notification sound for your stupid messenger application every few day because the notification doe not want to stay on the notification is default fucking fix the notification already
240,1116379555139186689,2019-04-11 16:36:41,0,0,0,atuser atuser i summit a vulnerability to white hat program doe such a giant company doe not care about password validation or your support is trying to say something which is funny is this some sort of joke i want you to look into the issue
241,1116377081120735232,2019-04-11 16:26:52,0,1,0,atuser i am needing help a someone is spacing really bad i will report the page and block but nothing seems to be helping i have had person mention me on face-on but even after increasing my security having to approve of any tag sill they are able to tagmention
242,1116369840284012544,2019-04-11 15:58:05,0,0,0,atuser can not get into old face-on account because my old email and cell from when i set up no longer active what can i do frustrated
243,1116367219242311682,2019-04-11 15:47:40,0,0,0,atuser what is up with your desktop browser chatto bug
244,1116362228020776960,2019-04-11 15:27:50,0,0,0,atuser did you change the sort algorithm for group inside the phone aplicationit keep showing me stuff from regardless if i select reactivity or mostrecent i get aug post yet if i go to internet version of face-on everything show properlywhat broke in the application
245,1116349333786460168,2019-04-11 14:36:36,0,0,0,atuser my face-on profile of nearly year has been hacked i have contacted face-on numerous of time since april and no one has gotten back to me face-on doe not have an email to connect with either very frustrating
266,1116337512941625344,2019-04-11 13:49:38,0,0,0,hundred of personal post on face-on page and group jai sri baba anagram has got deleted since you faced configuration issue can you please check and restore this are very regular and normal post please check and help
267,1116337333622591490,2019-04-11 13:48:55,0,0,0,atuser hundred of personal post on face-on page and group jai sri baba anagram has got deleted since you faced configuration issue can you please check and restore this are very regular and normal post please check and help
268,1116337279469940738,2019-04-11 13:48:42,0,0,0,hundred of personal post on face-on page and group jai sri baba anagram has got deleted since you faced configuration issue can you please check and restore this are very regular and normal post i have posted this earlier a well please check and help
269,1116313932204007426,2019-04-11 12:15:56,0,0,0,atuser is one of the biggest tech company on the globe why can not the biggest tech company on the globe properly test basic function before release something new the messenger in the browser is totally crap now can not type without it mix up the character really annoying face-on bug
270,1116312770029527040,2019-04-11 12:11:19,0,0,0,atuser hi there i having trouble promoting my content on instagram and every where i have looked for help online said to contact you please help
271,1116298452244279296,2019-04-11 11:14:25,0,0,0,atuser i can not access our page from my desk top just keep getting error message something went wrong can you help please
272,1116294619459936256,2019-04-11 10:59:11,1,0,0,atuser please look in this aethis id has been hacked by the hacker resolve the problem a soon a possible url
273,1116288629435924481,2019-04-11 10:35:23,0,0,0,atuser atuser decide if they are policing every story to verify all truth or platform are open so public realizes everything is not true and might offend someone hiding censorship behind the guise of hate speech will always be an issue atuser atuser
274,1116273005221437441,2019-04-11 09:33:18,0,0,0,too bad face-on is ignoring too bad face-on racist culture in too bad face-on company that has been suspending the account of latino for trump activist make me wonder what kind of violent racist hate crime are perpetrated on brown people by face-on employee who foster an environment of hate
275,1116193120427872256,2019-04-11 04:15:52,0,0,0,atuser i was hacked out of on face-on over the last hr can not talk to actual person get this error message what give url
276,1116182277321633792,2019-04-11 03:32:47,0,0,0,atuser why are you giving u problem day by day what is wrong with you why you dna reactivate my acountare you blind or nonsense will all report again you atuser
277,1116164036528181249,2019-04-11 02:20:18,0,0,0,atuser uh help this has happened more than on one occasion is this a normal bug url
278,1116161104550551552,2019-04-11 02:08:39,0,0,0,atuser you have a bug can not view any birthday anymore in event calendar is blank
279,1116149890575298561,2019-04-11 01:24:05,0,0,0,atuser hi so when we have to report a post and the issue doe match why do not you guy provide a row where the person can mention the issue
280,1116138081558630405,2019-04-11 00:37:10,4,0,1,atuser my face-on account has been disabled in error despite me sending id over again you are saying you can not help with my request i have tried the help centre tried everything is there someone who can help me sort this out thankyou
281,1116136123791577089,2019-04-11 00:29:23,7,2,0,atuser please fix the loading of the nested getting tired of zero or a few news feed
282,1121184792001650688,2019-04-24 22:50:59,0,0,0,atuser i am sure that if the missing page belonged to the child a minister or a president right away you will have put the page online and by the minute now a i am poor then you can not solve my problem if my problem is the case tell me
283,1121182377504538625,2019-04-24 22:41:24,0,0,0,atuser i want to pay you why do you make it so hard i frustrated with your business manager and its overall experience with making its harder for me to manage multiple page and ad account
284,1121182212194308096,2019-04-24 22:40:44,0,0,0,atuser there are bad people and terrorist who kill our child our family and people in the street every day and you do not do anything and in addition anything make bad picture on social network every day and that you do not do anything
285,1121180021761216513,2019-04-24 22:32:02,0,1,0,atuser hey zuckerburg how about you find out why all of the sudden letter drop off my face book name when i went in to fix my face book name my face book name go to account under review this has locked me out of other account not to mention this requested my photo id
286,1121166580186882049,2019-04-24 21:38:37,0,0,0,atuser how long do i have to wait until my temporary ban is up i bored and will not post bad thing again
287,1121166080016363523,2019-04-24 21:36:38,0,0,0,atuser my account has been hacked the hacker has deleted all of my photo album and has been posting under a new identity can someone help a soon a possible my profile was private for a reason and so a stranger now having access to my information is a problem please advise
288,1121161748671864832,2019-04-24 21:19:25,0,0,0,atuser yo we have a problem
289,1121158734682763265,2019-04-24 21:07:27,0,0,0,atuser is horrible url
290,1121145671933935616,2019-04-24 20:15:32,0,0,0,atuser can you explain how a post that advocate killing cop doe violate your community standard because your team reviewed it twice and had no problem with it url
291,1121137454126440449,2019-04-24 19:42:53,0,0,0,atuser i need your help with a face-on page for my small business but i can not get any support from you guy because you are impossible to contact please help me with this problem thanks
292,1121134866240815105,2019-04-24 19:32:36,0,0,0,atuser what you got to do to get assistance we have been filing problem report for over month
293,1121126861176737792,2019-04-24 19:00:47,0,0,0,atuser get your shit together and please for the love of pete do something do not let these hacker continue give banner and her mom banner and her mom page back this is unacceptable and you all should know that stop acting like you do not see what is happening and fix this url
294,1121125899318042625,2019-04-24 18:56:58,0,0,0,atuser broken again i can not get to atuser from my laptop say sl version or cipher mismatch
295,1121124869230481409,2019-04-24 18:52:52,2,2,0,atuser i was offered an add coupon for free and your company then charged me for an add coupon for free i would of never bought the add please fix this
296,1121124262264356865,2019-04-24 18:50:28,0,1,0,atuser offered me an ad on face-on a free coupon so i tried an add for my resell clothing application they then charged me today for the ad they offered to me for free and stole my money from pay pal i mailed they telling they i had a coupon sent to me and they will not fix a coupon sent to me
297,1121118954628493312,2019-04-24 18:29:22,6,2,1,you took over in advertising from me then disabled my account due to a mistaken intellectual right report the company have even told you it was a mistake notice but you havent restored my account and ignore all contact whats the problem
298,1121118735631253504,2019-04-24 18:28:30,0,1,0,atuser took over in advertising from me then disabled my account due to a mistaken intellectual right report the company even told you the company was a mistake notice but you havent restored my account and ignore all contact whats the problem
299,1121092772780494848,2019-04-24 16:45:20,0,0,0,atuser the year anniversary video you created for face-on user tony ebersbach was in spanish and my mom can not understand face-on user tony ebersbach if you could please fix face-on user tony ebersbach and translate face-on user tony ebersbach to english that would be great
300,1121083368899272710,2019-04-24 16:07:58,0,0,0,hi facebokscience make human life asyut technology make human life destroy esaymister luke can you tell what is happen nextjust think and find where is problem born
301,1121073749275496448,2019-04-24 15:29:45,0,0,0,atuser has this little bug use an emotion just before a and an emotion go haywire butwhocaresanyway
322,1121071762119299073,2019-04-24 15:21:51,0,0,0,atuser can you explain what this mean please i am only trying to compare overlap on two interest based audience there are no custom audience involved and this error message is not particularly helpful url
323,1121064322652753921,2019-04-24 14:52:17,0,0,0,atuser your update has a usual made face-on more difficult to use glitch freezing and error message useless ad from place across the country political ad religious ad etc even if i hide them them still show up try fixing thing instead of ruining them
324,1121062874384826370,2019-04-24 14:46:32,0,0,0,atuser having issue w my association is face-on business page locked out due to factor authentication set up by former employee phone used is no longer in service reached out to multiple face-on support form no response now rd day of not being able to use face-on business page please help
325,1121058759827177473,2019-04-24 14:30:11,0,0,0,atuser you have a horrible set of policy your team doe not even uphold your team right i was blocked for a post with no nudity
326,1121058523633397760,2019-04-24 14:29:14,0,0,0,atuser you have a horrible set of policy your team doe not even uphold your team right i was blocked for a post with no nudity i violated no rule
327,1121022845692338176,2019-04-24 12:07:28,0,1,0,same issue with me no response from atuser i reported the complaint in the above link a well the complaint in the above link been almost a week since i complained no response yet whats happening is face-on selling our data
328,1121007762488668161,2019-04-24 11:07:32,0,0,0,atuser whenever i try logging in from any desktop browser by entering my id and pw i press log in and the page just refreshes and doe not log in different pc from phone no problem
329,1120996090197827584,2019-04-24 10:21:09,0,0,0,atuser were sorry to say not finding the help section helpful at all we really need to speak to a human about an issue on we page please get in touch
330,1120972701567471617,2019-04-24 08:48:13,0,0,0,atuser rowdy my account was disabled randomly a week ago with no reason and i havent been given access back to my account yet i have reported this a an error with id to show this my account a good six or seven time with no response can you help
331,1120959930037690368,2019-04-24 07:57:28,0,0,0,atuser how do you speak to a person a person all well and good being online but if a simple problem can not be fixed how is that helpful
332,1120939042928058368,2019-04-24 06:34:28,0,1,0,atuser can not access ad manager or my profile facebokdown keep getting an error that i do not have permission
333,1120927436290445314,2019-04-24 05:48:21,0,0,0,atuser have some courtesy to reply to the problem i amemailing and send my account enable request since day but in vain no reply from you when you people do not help u then whats the use of keeping a face-on account
334,1120924956026527745,2019-04-24 05:38:29,1,0,0,atuser what happened i am unable to access option in desktop version i am getting this error attached url
335,1120900694641401856,2019-04-24 04:02:05,1,0,0,atuser i m facing this problem again and again after submitting id many time please fix this problem and solve my problem regarding login id shuklagauravatuser atuser atuser atuser
336,1120896220656885760,2019-04-24 03:44:18,0,2,1,atuser atuser why can not i log out of face-on the content you requested can not be displayed at the moment no access to account menu not good fix this
337,1120883420568129536,2019-04-24 02:53:27,0,0,0,atuser since yesterday i am unable to post anything in any group of face-on i have complained several time but problem not solved url
338,1120859116572827648,2019-04-24 01:16:52,0,0,0,atuser i having an issue with an account and not able to solve an account i can see my act but can not log in tried everything you suggested someone please contact me thanks
339,1122285575208353792,2019-04-27 23:45:06,0,0,0,atuser yo my face-on marketplace has quit showing up like month ago so can you please stop ignoring me and help me fix your broken application
340,1122260324483313674,2019-04-27 22:04:46,0,0,0,atuser should a person that has an account for year be given more consideration where the customer support there frustrating there no to call either i arnot posting firearm or threatening people you are going after the wrong people
341,1122248495405178880,2019-04-27 21:17:46,1,0,0,atuser i have an issue i had reported someone pretending to be me and you guy have suspended my account i am not getting any help or response from your end
342,1122210060262731781,2019-04-27 18:45:02,0,0,0,atuser hey i am having issue with signing in on my phone via face-on application my phone say error signing in an unexpected error occurred try signing in again i can sign in through mobile and pc browser but not application i installed not application rested all my phone setting
343,1122207026472521728,2019-04-27 18:32:59,3,1,2,atuser highly disappointed with your service disabled my account for no fault of mine resolve this issue right away and make my account functional i ama great admirer of face-on but this time i highly disappointed atuser
344,1122205820031242240,2019-04-27 18:28:11,0,0,0,atuser i reported a issue with a page how do i know if a page been reported when a page say thanks for the feedback when i dint want to give feedback i wanted to solve the problem and i have tried your help page and your help page doe have my issue
345,1122193538555490305,2019-04-27 17:39:23,0,0,0,atuser its bad enough that someone has stolen my identity but i need some assistance on recovering and securing my account
346,1122172324399263744,2019-04-27 16:15:05,0,0,0,atuser you need to fix this atuser manage was hacked hijackedurl
347,1122168451840167936,2019-04-27 15:59:42,0,0,0,atuser where the hell is the off for contact access to my phone address everything is off per published info yet face-on platform is still suggesting friend suddenly when new number added to my phone fishy fail security privacy atuser
348,1122166630174339079,2019-04-27 15:52:28,1,0,1,atuser hey i have got a problem with my disabled account and face-on support has not sent me any email and any email is been almost a full day since i have submitted the appeal to have my disabled account restored
349,1122161798151659520,2019-04-27 15:33:16,0,0,1,atuser otherwise i created a fake account of my friend but my friend was in on the joke and thought it was funny someone need to look into this i lost all my friend family memory on here and creating a new face-on has been horrible and i do not have marketplace
350,1122160959441842177,2019-04-27 15:29:56,0,0,1,atuser should a person that has an account for year be given more consideration where the customer support there frustrating there no to call either i arnot posting firearm or threatening people like con has the world gotten this offended by everything
351,1122140505129791494,2019-04-27 14:08:39,0,1,0,atuser seriously ya will really need to do something about the spam and hacker problem also stop giving out my number to people
352,1122092984172867585,2019-04-27 10:59:49,1,0,1,atuser why are issue this please solve problem hurry up url
353,1122066101469437952,2019-04-27 09:13:00,1,0,0,atuser where the turn commenting off function gone and why has it been broken for the past week
354,1122062158194409472,2019-04-27 08:57:20,0,0,0,atuser has extinguished my free speech on my professional face-on page access to it has not been returned to me following a block of day moreover in a kafkaesque twist their own system prompt me to contact their own system if an error has been made but then doe not allow connection url
355,1122012975626248193,2019-04-27 05:41:54,0,0,0,atuser why i am blocked facebokhrs i never broke you are community guideline still you guy temporarily blocked me from posting url
356,1122000565712691200,2019-04-27 04:52:35,0,0,0,you have major problem with your news feed it only give you a couple post and thencomes back with day that have gone by we want to see the current post fix the current post
357,1121997155143573504,2019-04-27 04:39:02,0,0,0,atuser face-on shadowbaning so today i had disagreement nothing insulting or bad the one liberal antagonist message me insult etc now i can not find any link to the original post in my notification all disappeared your algorithm are seeming somewhat human
358,1121965199462846464,2019-04-27 02:32:03,0,0,0,atuser fix this problem i am getting bore with this while checking daily to check is it available now or not url
379,1121964061112131585,2019-04-27 02:27:31,0,0,0,atuser fix this problem read url
380,1112854890127261698,2019-04-01 23:10:56,0,0,0,atuser fix your bum as application stop harassing me for my number
381,1112820004381233153,2019-04-01 20:52:18,0,0,0,atuser your service are working really bad in this moment face-on is almost dead
382,1112810849146716161,2019-04-01 20:15:56,0,0,0,atuser olga s o band de gerda do carvalho ser que vocs poem para de car a port do sack e aroma see bug na point de newco vai toma no see you simplesmente no da pra mudar o nome e na port da apollo nimguem se query olga empresa li do carvalho
383,1112809532470816768,2019-04-01 20:10:42,0,0,0,atuser why have you blocked me from commenting i can not even comment in my own status i have not removed the post can you fix this please i asked you week ago
384,1112795913309876225,2019-04-01 19:16:35,0,0,0,atuser some body fix word cross thank you in advance
385,1112786387764338688,2019-04-01 18:38:44,0,1,0,atuser bug when trying to create a business page you keep asking me for my city state no matter what i put in there i also cleared my cache still not working
386,1112774224991735808,2019-04-01 17:50:24,0,0,0,atuser i just noticed that the english pirate is missing from the list of face-on language is that a permanent change or it is just a temporary issue i usually do use this one for my desktop so i hope this one is not gone for good
387,1112772944713793536,2019-04-01 17:45:18,0,0,0,atuser antitrust action are online with capitalism do not let anybody tell you any different capitalism is not the problem capitalism human being manipulation of capitalism that is the problem capitalism is about competition which improves a product and drive the price down
388,1112769696489627648,2019-04-01 17:32:24,0,0,0,your third option if you fail to comply with the two option above is i get both the attorney general of colorado a well a the attorney general of california on your as you are going to do what i say and you are going to do it right away i violated none of your rule
389,1112767574289326085,2019-04-01 17:23:58,0,0,1,atuser why can i not add my partner name to my relationship status his name doe not appear when i try to add his is this a glitch a a lot of people seem to be having the same problem if so are you in the process of fixing this
390,1112765529176059904,2019-04-01 17:15:50,0,0,0,atuser so someone say racism doe exist and is made up i post pic of nazi in america today to prove it doe and i get a day ban for posting racism what the fuck is wrong with you and no option for review fix what the fuck is wrong with you atuser
391,1112753239924060160,2019-04-01 16:27:01,0,0,0,leave this triviality and fix your issue your suportoperations team is doing horrible url
392,1112752278753042433,2019-04-01 16:23:11,1,0,0,atuser will not let me create a new business page i fill out the information and get an error message saying please correct the highlighted field an error message highlight the city state section i try again and again and an error message is not working
393,1112752198490841088,2019-04-01 16:22:52,0,1,0,atuser i am not able to comment on any post i have raised this issue so many time are you going to help me face-on issue helpmeouturl
394,1112746002405052417,2019-04-01 15:58:15,1,0,0,atuser officially extended atuser policy on political and issue advertising to the europe url
395,1112731277327777793,2019-04-01 14:59:44,0,0,0,atuser can you fix this url
396,1112711113186205696,2019-04-01 13:39:37,0,0,0,atuser atuser was ist da problem an archologie da ir leinen account spent swegen diesel selbstgemachten foot von eine bronzezeitlichen fund e ist mine leidenschaft ber archologie zu schreiber da ist keen verbrechen und absolute night verwerflichesurl
397,1112705031139221504,2019-04-01 13:15:27,0,0,0,atuser account i have tried to make just to set up a business page the first two you block this one you let me use for an hour then block each time i provide id you never reply you just want to swe everyone fail how can you get new user if you block every account
398,1112702091896606721,2019-04-01 13:03:46,0,0,0,atuser application give me the same notification twice even after i responded to atuser application during the first time is it a bug or doe face-on want me to open it application often
399,1112627157967212544,2019-04-01 08:06:00,0,0,0,atuser continue to report a fake account with a fake name yet you still do nothing frustrated
420,1112619451306950656,2019-04-01 07:35:23,0,0,0,atuser my face-on account login email and phone number is is not accepting while try to identified account also not working no search result your search did not return any result please try again with other information this is the error coming please help
421,1112617287536857088,2019-04-01 07:26:47,1,1,0,you took over in advertising from me then disabled my account due to a mistaken intellectual right report the company have even told you it was a mistake notice but you havent restored my account and ignore all contact whats the problem
422,1112583296310001665,2019-04-01 05:11:43,0,0,0,atuser please answer my question regarding url issue on my profile thank you
423,1112576673772384256,2019-04-01 04:45:24,1,0,0,atuser atuser atuser atuser people working for face-on have deprived me of several yearly data company page and memory the error happens quite often with face-on but the lack of interest in this problem is why face-on loses confidence shame
424,1112564956392648704,2019-04-01 03:58:50,0,0,0,atuser i am so frustrated its been a week and my friend account is still hacked my friend account provided two picture of id and nothing your help center suck no phone number and submitting the information has done nothing way to keep information safe
425,1112551026329038849,2019-04-01 03:03:29,0,0,0,atuser fix your bug please url
426,1112536491153076224,2019-04-01 02:05:44,0,0,0,atuser fix your application
427,1112523180361416704,2019-04-01 01:12:50,0,0,0,did you forget genesis the internet certainly terrorism violent content is a problem so do you regulate
428,1112515647085305856,2019-04-01 00:42:54,0,0,1,also please fix your page manager
429,1112512657024798723,2019-04-01 00:31:01,0,0,0,atuser talk about you reaching higher le of insult controlling what i see in my flow is extremely nasty to take away my choice to choose to see the latest post and not what you see fit in the application is so ugly fix a soon a possible asshole
430,1112512656945090560,2019-04-01 00:31:01,1,0,1,you have taken my choice away to see the latest post in the application nasty i want to see the latest post not what you see fit what the fuck is the point of seeing a post that was made day ago today unless i choose to you need to fix the application a soon a possible twat
431,1115037048589578240,2019-04-07 23:42:03,0,0,0,atuser your watch tab is brokenplease fix
