,tweet-id,timestamp,likes,replies,retweets,text
2318,1126520498609725440,2019-05-09 16:13:11,2,0,0,haunt made new snapshot since ex broke kept everyone already never really cared make new one finally midani feel like tie finally cutatuser add ya want
2319,1126519228625035264,2019-05-09 16:08:08,0,1,0,check pinned tweet trying get snap attention actually fix problem
2320,1126517361744457733,2019-05-09 16:00:43,7,0,5,psa problem post snapshot get annoyed answering question take second und someone
2321,1126517232731938816,2019-05-09 16:00:12,0,1,0,wasnt sure best channel communication would isuethere potential io application flaw causing audio issue throughout different aps phone may also causing snapshot video stop playing midvideo please contact
2322,1126516631025405952,2019-05-09 15:57:49,2,0,0,look forward watching sending bad shape people snapshot story friend everyday
2323,1126516164329451523,2019-05-09 15:55:57,3,0,0,twitter face-on thing snapshot come screenshots would lot trouble
2324,1126513601689337856,2019-05-09 15:45:46,0,0,0,feel bad whatever he listen morning phone bci gone snapshot story
2325,1126513290954268672,2019-05-09 15:44:32,1,0,0,thanks snapshot gregoirehenrion creating live underdeveloped teen brain send anonymous question get honest answer pershore profit making going organization deal w teen mental health issue bc part problem
2326,1126511022888505348,2019-05-09 15:35:32,0,1,0,hi problem age wait photo back memory take forever longest waited minute think help please ever since update month ago pictwitercomqihkrjlyc
2327,1126507064035926017,2019-05-09 15:19:48,1,1,0,shut kerb made like video snapshot posted story people believe broke whatever bone broke
2328,1126506194292490241,2019-05-09 15:16:20,0,1,0,ok well need look head select option match issue able enter detail experiencing submit ticket end form
2329,1126504153520295936,2019-05-09 15:08:14,17,1,2,funny watching drug dealer go broke try resell useless bullshit bought snapshot
2330,1126503469819596801,2019-05-09 15:05:31,4,2,1,snapshot literally int helping anybody bunch people randomly got locked agent anything got locked everything supposed fix still working
2331,1126502930461290497,2019-05-09 15:03:22,0,0,0,snapshot literally int helping anybody bunch people randomly got locked agent anything got locked everything supposed fix still working
2332,1126502074886152193,2019-05-09 14:59:58,0,1,0,month way make new story saved memory button literally top right gone update android webster also date information regarding frustrating
2333,1126500843816214528,2019-05-09 14:55:05,2,0,0,every morning going send bad snapshot
2334,1126496492745895936,2019-05-09 14:37:47,33,0,0,anonymous snapshot question giving bad flashback laugh loud
2335,1126494100134473728,2019-05-09 14:28:17,1,2,0,whats cool trying vent actual issue response get back mm your busy looking girl snapshot
2336,1126493921637470208,2019-05-09 14:27:34,1,1,0,yes snapshot block user avoid tweak save photo bad snapshot
2337,1126493866071351296,2019-05-09 14:27:21,0,1,0,hey christopher reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2338,1126493404530139136,2019-05-09 14:25:31,1,0,0,snapshot bad enough kid want add anonymous trolling nope nope nope kid kid friend adding
2339,1126492606387707904,2019-05-09 14:22:21,0,1,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2340,1126485926178381824,2019-05-09 13:55:48,28,0,8,instagram question wasnt bad enough exit snapshot decided anonymous question there actually people age
2341,1126483679520468992,2019-05-09 13:46:52,0,0,0,reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2342,1126482969915478017,2019-05-09 13:44:03,0,0,0,well need look head select option match issue able enter detail experiencing submit ticket end form
2343,1126478900110950400,2019-05-09 13:27:53,5,1,0,someone gym something completely wrong try help fix let go tried helping guy today went enjoy snapshot story flap around cable
2344,1126476494233047041,2019-05-09 13:18:19,9,3,1,following prepared scenario live late hour started oh jared cheated heidi holly bad snapchatumblr shit came pic starting getting see prepared actual dick tonight
2345,1126474773549199361,2019-05-09 13:11:29,0,0,0,really trust new snapshot filter culture nothing seems unfortunately people fail realize beauty embracing individual difference flaw filtering
2346,1126472111390904321,2019-05-09 13:00:54,0,1,0,face-on broken shareholder probably fine share multiple spine company much snapshot twitter benefit face-on snap two
2347,1126470737030676480,2019-05-09 12:55:27,0,0,0,abuser tried resource fix nothing working one point went unlock account said successful still couldnt let login pictwitercomncvmplzlk
2348,1126468098155061248,2019-05-09 12:44:58,30,0,4,instagram bad enough ask something snapshot why start
2349,1126466523160248322,2019-05-09 12:38:42,0,0,0,well need look head select option match issue able enter detail experiencing submit ticket end form
2350,1126465544436244485,2019-05-09 12:34:49,2,0,1,think well known amongst friend based focus really bad testing laugh loud said best make contact people best bet snapshot group message
2351,1126458582508212225,2019-05-09 12:07:09,0,0,0,see error message attempting login please reach u select account login see error message log select yes submit support ticket
2352,1126454297091289088,2019-05-09 11:50:07,0,0,0,sure wish would stop working anti are opened person problem any boulder keep music going
2353,1126451618776530945,2019-05-09 11:39:29,0,1,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2354,1126445156419477504,2019-05-09 11:13:48,0,0,0,found weirdo using social medium handle snapshot talk bad friend can creeper
2355,1126433684465303553,2019-05-09 10:28:13,11,0,0,quality instagrams story snapshot unmatched could fix regular feed quality cropping order
2356,1126431188804091904,2019-05-09 10:18:18,0,1,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2357,1126430266971623424,2019-05-09 10:14:38,0,0,0,well need look head select option match issue able enter detail experiencing submit ticket end form
2358,1126422549825564672,2019-05-09 09:43:58,0,1,0,well need look head select option match issue able enter detail experiencing submit ticket end form
2359,1126421970567028736,2019-05-09 09:41:40,0,0,0,camera phone kiss so damn zoomed fix fast like phone quality
2360,1126412585283223552,2019-05-09 09:04:22,0,0,0,snapshot expecting look cute bad news
2361,1126412084152029185,2019-05-09 09:02:23,0,0,0,snapshot expecting look cute bad news
2362,1126411707251863553,2019-05-09 09:00:53,1,0,2,snapshot expecting look cute bad news
2363,1126409973527928832,2019-05-09 08:54:00,2,1,1,hope mind mental health work hoping listen wrote snapshot message girl split form boyfriend saying bad thing
2364,1126409441262407680,2019-05-09 08:51:53,0,1,0,hey ruben reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2365,1126407399185768448,2019-05-09 08:43:46,0,1,0,hey dakota reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2366,1126407335520419840,2019-05-09 08:43:31,1,0,1,wish reflection perfect one bad think deserve see want perfect toe unspeakable thing kick tazmanianshedeval snapshot phatboty cashdrain waletdrain fetworship fotpictwitercomkxibqmgbc
2367,1126407178733137920,2019-05-09 08:42:53,0,0,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2368,1126404556575989761,2019-05-09 08:32:28,3,0,0,actually seed encouraging slip bad thing showing everyone snapshot antichrist
2369,1126404242359619584,2019-05-09 08:31:13,1,0,0,need fix watching story ti ames
2370,1126403561284349952,2019-05-09 08:28:31,0,0,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2371,1126401171617349632,2019-05-09 08:19:01,1,0,0,still mtv music television got ragged failure people followed around camera make bad life choice snapshot
2372,1126400882520641536,2019-05-09 08:17:52,3,0,0,spithead ex cheated year relationship via skye snapshot friend mine horrible experience hard heal made grow much person helped learn real love loyalty
2373,1126396095276486656,2019-05-09 07:58:51,0,0,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2374,1126393466932596737,2019-05-09 07:48:24,0,1,0,hi term service use unauthorized third-party aps plain snapshot use installed device may trouble logging snapshot account may even become locked learn
2375,1126389697381654528,2019-05-09 07:33:25,0,1,0,seems prepared sending receiving nude fan snapshot tumble think eoraptor done anything like long nothing bad going background nothing worry suppose
2376,1126383548854865920,2019-05-09 07:08:59,4,0,0,heidi messed happened want say believe glad shared story tonight horrible gross happened happened fan hi snapshot wishing best
2377,1126382070463438848,2019-05-09 07:03:07,6,1,0,although agree snapshot thing pretty bad really think funny drama start with man used fame financial power actually gaslight woman year least abuse victim like jokingly people treating
2378,1126380362211270656,2019-05-09 06:56:20,0,0,0,snapshot situation bad ti are sure holly part would need see something concrete one person really apart whole thing
2379,1126380084644814848,2019-05-09 06:55:13,1,1,0,anyway sent hi pic cat butthole snapshot done deserves far worse hope heidi continues get support deserves whole thing really go show horrible power ambulance
2380,1126379553675464704,2019-05-09 06:53:07,1,1,0,think main issue hi banging holly chick apologetic she asking fan come forward prove shit like snapshot
2381,1126369495566639104,2019-05-09 06:13:09,4,1,0,completely forgot add oldest dearest friend new snapshot never felt bad life
2382,1126364959678631936,2019-05-09 05:55:07,3,3,1,ya mother really think ya something flashing pal money around snapshot take as back work get of somewhere else broke as
2383,1126363822942445568,2019-05-09 05:50:36,0,0,1,hey watched episode daily fix snapshot m goodman say porting apex legend mobile accessibility thing accessibility game giving people option make game playable mobile many case opposite
2384,1126358504678227969,2019-05-09 05:29:28,0,0,0,snapshot bad service message people tho
2385,1126354681691811840,2019-05-09 05:14:17,1,0,1,amelia snapshot story ames never fail crack
2386,1126352165138726913,2019-05-09 05:04:17,0,0,0,seriously need fix zoom phone getting pretty ridiculous long people waiting fix little bug
2387,1126349245924012032,2019-05-09 04:52:41,12,0,5,everyone annoying as snapshot story right ask question your cute shy shoot shot hang miss
2388,1126347102928478210,2019-05-09 04:44:10,21,0,1,bad want delete snapshot friend use something say tell individually world thank
2389,1126333839939387392,2019-05-09 03:51:28,0,0,0,yea unorthodox point going broke nothing lose baby also chick mailed backside hot worry finally added back snapshot
2390,1126333446043860993,2019-05-09 03:49:54,9,0,0,year old sister answering anonymous question snapshot someone said your hot a bad boyfriend know make
2391,1126328153549484033,2019-05-09 03:28:52,0,0,0,bad huh momiesgirl daughter mommy mother drivingtowork lunch snapchatvideos snapshot mixedgirl mixedchick mixedbabies texas allen restaurant pancake makeup
2392,1126327965414039553,2019-05-09 03:28:07,21,0,7,ig question were bad enough delete snapshot
2393,1126321809882697728,2019-05-09 03:03:40,10,0,0,apologise follower seeing superego seeing bad snapshot edit pictwitercomfmjzleaxm
2394,1126321280905408513,2019-05-09 03:01:34,0,0,0,abuser waited like hour acc still locked deleted everything try unlock get unable process red error pictwitercomnqyefsmf
2395,1126320003345801217,2019-05-09 02:56:29,4,0,1,got problem post whether snapchatinstagram face-on twitter your welcome inflow
2396,1126317241258135552,2019-05-09 02:45:30,0,1,0,hey jason reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2397,1126316949204389888,2019-05-09 02:44:21,0,0,0,think ex finally got fact going return shit blocked face-on blocked hi right broke deleted snapshot deleted hi right say girl emotional one
2398,1126316887120412672,2019-05-09 02:44:06,0,0,0,head select option match issue able enter detail experiencing submit ticket end form
2399,1126314618085765120,2019-05-09 02:35:05,0,1,0,please fix bug allowing snapshot notification register front camera cropped lot
2400,1126314407892590593,2019-05-09 02:34:15,1,0,1,rocket science device jailbroken nothing snapshot problem make tweak use get banned gosub available tech savvy get technician
2401,1126307317715218433,2019-05-09 02:06:04,0,0,0,new update fix locked glitch
2402,1126305296819687424,2019-05-09 01:58:03,12,0,1,remember thought look good snapshot story buti fixed problem posting
2403,1126304001618841600,2019-05-09 01:52:54,0,0,0,know acre starting get bad even acne clearing filter snapshot hide emily mana
2404,1126301446276886529,2019-05-09 01:42:45,0,1,0,info please reach u select account login see error message log select yes submit support ticket member team get back via email soon possible
2405,1126300749489688577,2019-05-09 01:39:58,0,1,0,hey corrado reason account could locked learn snapshot unable unlock account ti are seeing generic login error message check link
2406,1126299832996511744,2019-05-09 01:36:20,0,1,0,please reach u select account login see error message log select yes submit support ticket member team get back via email soon possible
2407,1126296654225788928,2019-05-09 01:23:42,0,0,0,youse really disappointing last couple year stop trying fix something thats broke please
2408,1126294767740915712,2019-05-09 01:16:12,5,2,0,wow snapshot reminded bad rn yr ago left alcoholic drug addict ex constantly made feel like shit whole as year all si simultaneously deal w guy briefly dated hospitalized
2409,1126293817307439104,2019-05-09 01:12:26,1,1,0,fiercely loyal friend human love youse shown unmatched thankful snapshot brought much laughter miss getting even though bad snapshot promise check
2410,1126293783480623104,2019-05-09 01:12:18,0,0,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2411,1126290625735876609,2019-05-09 00:59:45,0,0,0,hey well need look head select option match issue able enter detail experiencing submit ticket end form
2412,1126290574645002240,2019-05-09 00:59:33,0,1,0,hey trent reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2413,1126288457993785345,2019-05-09 00:51:08,0,1,0,talked little today he slow responding like o ill check he snapshot maybe thats reason check snap see location see last ti are see bitch hanging ti are broke
2414,1126287640452653057,2019-05-09 00:47:53,1,1,0,hey sam sorry trouble well need look head select option match issue able enter detail experiencing submit ticket end form
2415,1126284276939542528,2019-05-09 00:34:31,0,0,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2416,1126284135335649280,2019-05-09 00:33:57,22,0,3,snapshot wasnt bad enough already tap friend replying stupid question pictwitercomjdyhem
2417,1126278987725004800,2019-05-09 00:13:30,1,1,0,weird seeing q like especially cause used follow vine snapshot would dead daily basisthen crash talk became ti amen disappointed music shit suck
2418,1126278590067302401,2019-05-09 00:11:55,0,0,0,hey caroline reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2419,1126278590046273536,2019-05-09 00:11:55,0,1,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2420,1129171794664067073,2019-05-16 23:48:29,1,1,0,agree grandad instagram act two oldest snapshot well yr old life w device use biggest issue house application mute wife overruled mom drive nut
2421,1129171197504184320,2019-05-16 23:46:07,1,0,0,hey kate reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2422,1129170665150537729,2019-05-16 23:44:00,0,1,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2423,1129168893585629184,2019-05-16 23:36:57,0,0,0,thanks reaching back u still trouble please reach u select account login see error message log
2424,1129168524251783168,2019-05-16 23:35:29,0,1,0,hey resolve issue got locked hr day got locked hr way tackle
2425,1129167732254158848,2019-05-16 23:32:20,0,1,0,hey kate going snapshot account receiving error message try log
2426,1129163329841311744,2019-05-16 23:14:51,0,0,0,still waiting fix self mode galaxyplus really riding
2427,1129161212896436224,2019-05-16 23:06:26,0,0,0,hey jonathan reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2428,1129158931580882944,2019-05-16 22:57:22,0,0,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2429,1129157092974235694,2019-05-16 22:50:04,0,1,0,court doc former waterloo teacher accused sex student used snapshot meet via wsr suppose saying thats bad better opposite longer pc back day movement
2430,1129155870271725569,2019-05-16 22:45:12,0,1,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2431,1129151497240023040,2019-05-16 22:27:50,1,0,1,snapshot memory never fail remind always live best life
2432,1129150535515475968,2019-05-16 22:24:00,1,0,0,hi problem log please help problem since monday night
2433,1129149398183817222,2019-05-16 22:19:29,0,0,0,issue dint verify account requested change password done suddenly band account permanently want account unlocked
2434,1129148687664463872,2019-05-16 22:16:40,0,1,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2435,1129148151493988352,2019-05-16 22:14:32,0,0,0,going fix quality issue phone xr
2436,1129148118803656704,2019-05-16 22:14:24,0,3,0,hey ali reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2437,1129147114561388546,2019-05-16 22:10:25,0,1,0,talk brother said posted nude snapshot cause bad person cause cheated wife also reason call hi teen year old cause never seen video month
2438,1129143852252704769,2019-05-16 21:57:27,0,0,0,hey sorry hear unable provide support via twitter please sure check spamjunk folder response team need resubmit head select option match issue
2439,1129142393461198848,2019-05-16 21:51:39,1,1,0,picture bikini got snapshot account reported canny wait flip beach imagine wearing bikini absolute horrible
2460,1129142308081942529,2019-05-16 21:51:19,0,0,0,fact find snapshot problem
2461,1129140676925558785,2019-05-16 21:44:50,0,1,0,hey sorry hear trouble flashback running android io
2462,1129138112913903622,2019-05-16 21:34:39,1,1,0,there something year old divorce friend snapshot without fail reply every story post help
2463,1129136767817388052,2019-05-16 21:29:18,1,0,0,well need look head select option match issue able enter detail experiencing submit ticket end form
2464,1129135566174457867,2019-05-16 21:24:31,0,0,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2465,1129134878690283520,2019-05-16 21:21:48,0,0,0,please get rid baby filter even explain hope created whole new horrible type deep fake
2466,1129134532119138306,2019-05-16 21:20:25,0,1,0,saving video memory camera roll save right order start finish also unloading memory snap sends part whole video fix
2467,1129131928630845440,2019-05-16 21:10:04,1,0,0,sound like need look head select option match issue able enter detail experiencing submit ticket end form
2468,1129129780136337408,2019-05-16 21:01:32,0,1,0,hey reason account could locked learn team snapshot unable unlock account ti are seeing generic login error message check link
2469,1129128686333173760,2019-05-16 20:57:11,8,2,0,friend airport samsung one say samsung better samsung best come snapshot whole thing screenshot sending picture bad cause camera good dial make crappy
