index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
17695,103,1,Amazon,,"['keep', 'crash', 'update']",2019-03-31,518497,keeps crashing since update,2,keep crashing since update,Jacob Richter,,
17697,105,1,Amazon,,"['many', 'bug', 'slow', 'latency']",2019-03-28,518499,so many bugs and slow latence,2,so many bug and slow latency,Frederic Nolin,,
17700,108,1,Amazon,,"['application', 'be', 'buggy', 'day']",2019-03-26,518502,App has been buggy since day1.,1,application has been buggy since day,A Google User,,
17705,113,1,Amazon,,"['package', 'tracking', 'be', 'terrible', 'uninformative']",2019-03-27,518507,package tracking is terrible and uninformative,2,package tracking is terrible and uninformative,Edgar Carranza,,
17720,128,1,Amazon,,"['application', 'almost', 'never', 'work', 'love', 'amazon', 'application', 'doe', 'not', 'open', 'do', 'not', 'buy']",2019-03-29,518528,"This app almost never works. I love Amazon, but if the app doesn't open, then I don't buy....",1,this application almost never work i love amazon but if this application doe not open then i do not buy,Naticia Dempsey Zocca,,
17731,139,1,Amazon,,"['not', 'create', 'account', 'log', 'useless']",2019-03-30,518545,cant create an account or log in at all. useless.,1,can not create an account or log in at all useless,Liz Stjepanovic,,
17742,150,1,Amazon,,"['constant', 'hang', 'unresponsive']",2019-03-27,518596,constant hanging and unresponsive,1,constant hanging and unresponsive,Nick Juenemann,,
17842,250,1,Amazon,,"['application', 'crash', 'much', 'application', 'be', 'hard', 'shop', 'keep', 'get', 'message', 'something_went', 'wrong', 'end']",2019-03-27,518722,"this app crashes too much!! It's hard to shop when you keep getting this message "" Oh oh something went wrong on our end""",1,this application crash too much this application is hard to shop when you keep getting this message oh oh something went wrong on our end,joe Covarrubias,,
17844,252,1,Amazon,,"['suck', 'deploy', 'not', 'seem', 'get', 'load', 'even', 'decent', 'wife']",2019-03-24,518724,"sucks will deployed, can't seem to get it to load even when on decent wifi.",2,suck will deployed can not seem to get it to load even when on decent wife,Jason Hodges,,
17865,273,1,Amazon,,"['time', 'lose', 'give', 'error', 'go', 'home', 'keep', 'booting']",2019-03-29,518751,every time loging in it gives a error go to home and now keeps booting me off,2,every time losing in it give a error go to home and now keep booting me off,Bee Mcmullin,,
17867,275,1,Amazon,,"['go', 'delete', 'account', 'have', 'problem', 'customer_service', 'not', 'help', 'fix', 'decide', 'never', 'use', 'amazon', 'really', 'annoying']",2019-03-31,518753,I'm going to delete it my account have a problem and customer service cannot help me to fixed it so I decided never used amazon again because this really annoying,1,i am going to delete it my account have a problem and customer service can not help me to fixed it so i decided never used amazon again because this really annoying,Hani M,,
17876,284,1,Amazon,,"['old', 'application', 'fine', 'one', 'be', 'slow', 'unresponsive', 'not', 'load', 'picture', 'use', 'webster', 'work', 'much', 'better']",2019-03-24,518762,"the old app was fine, this one is slow, unresponsive and not loading pictures on my S9. I'll be using the website which works much better",2,the old application was fine this one is slow unresponsive and not loading picture on my s i will be using the webster which work much better,Adina Bucur,,
17883,291,1,Amazon,,"['application', 'be', 'not', 'work', 'use', 'not', 'sure', 'something', 'do', 'software', 'doe', 'let', 'login', 'froze', 'phone', 'skip', 'login', 'allow', 'click', 'product', 'get', 'blank_screen']",2019-03-31,518770,"app's not working I'm using the s10+ not sure if it has something to do with the software but doesnt let me login, it froze my phone, so I just skipped login and it allows me to click on product but I just get a blank screen",1,application is not working i am using the s not sure if the s has something to do with the software but doe let me login the s froze my phone so i just skipped login and the s allows me to click on product but i just get a blank screen,Luis Robby Reyes,,
17927,335,1,Amazon,,"['have', 'instal', 'deinstall', 'get', 'new', 'phone', 'new', 'phone', 'keep', 'say', 'use', 'different', 'email', 'mine', 'keep', 'say', 'use', 'different', 'email', 'mine', 'be', 'already', 'use', 'not', 'let', 'log', 'email']",2019-03-28,518849,have to uninstall and reinstall when getting a new phone it keeps saying use a different email mine is alreafy in use but wont let my log in with my own email,2,have to instal and deinstall when getting a new phone a new phone it keep saying use a different email mine keep saying use a different email mine is already in use but will not let my log in with my own email,A Google User,,
17960,368,1,Amazon,,"['unable', 'click', 'return', 'option', 'purchase', 'history', 'prepare', 'have', 'update', 'application', 'second', 'constantly', 'ask', 'update', 'function', 'properly', 'do', 'not']",2019-03-28,518934,unable to click return option in purchase history! prepare to have to update app every 3 seconds! constantly asking you to update and functions properly if you dont.,1,unable to click return option in purchase history prepare to have to update application every second constantly asking you to update and function properly if you do not,Victory Ismine,,
17987,395,1,Amazon,,"['keep', 'close', 'often', 'not', 'use', 'application']",2019-03-31,518977,keeps closing so often I can't use the app.,1,keep closing so often i can not use the application,Mike lynskey,,
18040,448,1,Amazon,,"['horrible', 'suggestion', 'force', 'feature', 'not', 'disable', 'crash', 'frequently', 'need', 'improvement']",2019-03-25,519127,"horrible suggestions, forced features you can't disable, crashes frequently, and over all needs improvement.",1,horrible suggestion forced feature you can not disable crash frequently and over all need improvement,David Poulton,,
18041,449,1,Amazon,,"['force', 'spamaplication', 'doe', 'not', 'allow', 'turn', 'spam', 'notification', 'turn', 'android', 'application', 'stop', 'work', 'reason']",2019-03-31,519128,forced spam...app does not allow to turn off spam notifications if turned off in android app stops working fof no reason,1,forced spamaplication doe not allow to turn off spam notification if turned off in android application stop working of no reason,Walter Bachtiger,,
18042,450,1,Amazon,,"['lately', 'constantly', 'have', 'problem', 'application', 'try', 'see', 'particular', 'item', 'screen', 'go', 'black', 'white']",2019-03-31,519129,lately I'm constantly having problems with this app. when I try to see a particular item screen goes black and white,2,lately i am constantly having problem with this application when i try to see a particular item screen go black and white,FunNewYorkGirl,,
18044,452,1,Amazon,,"['ever', 'late', 'update', 'ever', 'late', 'update', 'doe', 'not', 'show', 'recent', 'aps', 'phone']",2019-03-27,519131,"Ever since the latest update, it doesn't show up on recent apps on my phone.",5,ever since the latest update ever since the latest update doe not show up on recent aps on my phone,Ben Huskey,,
18045,453,1,Amazon,,"['horrible', 'application', 'button', 'do', 'not', 'work', 'horrible', 'application', 'freeze', 'restart', 'constantly', 'move', 'snail', 'far', 'frustrating', 'application', 'ever', 'have', 'use', 'constantly', 'black', 'totally', 'unresponsive', 'touch', 'screen']",2019-03-30,519132,"Horrible app. Buttons don't work, it freezes and restarts constantly . MOVES LIKE. A SNAIL. By FAR the most frustrating app I ever have to use. Constantly blacks out, and totally non-responsive to the touch screen.",1,horrible application button do not work horrible application freeze and restarts constantly move like a snail by far the most frustrating application i ever have to use constantly black out and totally unresponsive to the touch screen,Amanda Ortiz,,
18053,461,1,Amazon,,"['terrible', 'nothing', 'work', 'not', 'login', 'customer_service']",2019-03-30,519141,terrible nothing works cannot login no customer service.,1,terrible nothing work can not login no customer service,beverly muller,,
18055,463,1,Amazon,,"['literally', 'doe', 'not', 'work', 'blank_screen', 'keep', 'blank_screen', 'move', 'potential', 'shopper']",2019-03-26,519143,literally does not work. just a blank screen. Keep it movin potential shoppers.,1,literally doe not work just a blank screen keep just a blank screen moving potential shopper,Ezzedine Itani,,
18058,466,1,Amazon,,"['not', 'let', 'sign', 'good', 'code', 'dose', 'not', 'work']",2019-03-26,519146,its not letting me sign in no good the code dose not work,1,its not letting me sign in no good the code dose not work,Yukie Chalk,,
18082,490,1,Amazon,,"['application', 'work', 'fine', 'changed', 'device', 'application', 'be', 'not', 'optimize', 'screen', 'galaxy_plus', 'fix', 'application', 'amazon']",2019-03-28,519176,"App was working fine until I changed my device, the app is not optimized for the screen of the Galaxy S10 plus, please fix it Amazon",3,application was working fine until i changed my device application is not optimized for the screen of the galaxy s plus please fix application amazon,Francisco J Magallon,,
18175,583,1,Amazon,,"['slow', 'absolute', 'reason', 'suddenly', 'freeze', 'afterwards', 'get', 'control', 'random', 'screen', 'may', 'suddenly', 'turn', 'pitch', 'black', 'high', 'price', 'small', 'thing', 'example', 'cheap', 'silicon', 'risk', 'could', 'find', 'cost', 'dollar', 'tax']",2019-03-25,519296,very very very slow for no absolute reason will suddenly freeze and afterwards get out of control out of the random the screen may suddenly turn pitch black very high prices for a small thing for example the cheapest silicon wisk that i could find cost me 5 to 6 dollars plus taxes,2,very very very slow for no absolute reason will suddenly freeze and afterwards get out of control out of the random the screen may suddenly turn pitch black very high price for a small thing for example the cheapest silicon risk that i could find cost me to dollar plus tax,kk4 LIFE,,
18224,632,1,Amazon,,"['not', 'sure', 'happen', 'application', 'application', 'continue', 'close', 'soon', 'open', 'application']",2019-03-27,519384,Not sure what happened to this app but it continues to close as soon as I open it on my S9+,1,not sure what happened to this application but this application continues to close a soon a i open this application on my s,Paul Moore,,
18228,636,1,Amazon,,"['keep', 'switch', 'night', 'time']",2019-03-27,519388,keeps glitching at night time,3,keep switching at night time,A Google User,,
18229,637,1,Amazon,,"['not', 'get', 'open']",2019-03-28,519389,i cannot get it to open,1,i can not get it to open,A Google User,,
18230,638,1,Amazon,,"['ad', 'make', 'slow']",2019-03-25,519390,ads make this very slow,1,ad make this very slow,Frank Marullo,,
18235,643,1,Amazon,,"['today_learne', 'today', 'problem', 'not', 'get', 'home', 'page', 'problem', 'freeze', 'phone', 'not', 'see', 'purchase']",2019-03-24,519397,"up til today i had no problems, now i cant get past the home page without it freezing my phone, and now i cant see my purchases!!!!",1,up today i learned today i had no problem now i can not get past the home page without no problem freezing my phone and now i can not see my purchase,Moon Beam,,
18236,644,1,Amazon,,"['love', 'work', 'reason', 'recently', 'start', 'crash', 'open', 'even', 'uninstale', 'installing', 'doe', 'not', 'help']",2019-03-27,519398,I love it when it works for some reason it just recently starting crashing before it opens even uninstalling and installing doesn't help.,4,i love it when it work for some reason it just recently starting crashing before it open even uninstaling and installing doe not help,A Google User,,
18244,652,1,Amazon,,"['not', 'stay', 'log', 'time', 'go', 'do', 'anything', 'go', 'stay', 'log', 'try', 'log', 'doe', 'not', 'give', 'option', 'do', 'please', 'fix', 'application']",2019-03-26,519406,"won't stay logged in, every time I go to do anything went stay logged in and then when I try to log in doesn't give me the option to do so. please fix your app.",1,will not stay logged in every time i go to do anything went stay logged in and then when i try to log in doe not give me the option to do so please fix your application,Stacy Rogers,,
18256,664,1,Amazon,,"['not', 'open', 'phone']",2019-03-25,519422,won't open on my phone,1,will not open on my phone,Jerry Bryan,,
18259,667,1,Amazon,,"['not', 'work', 'lately']",2019-03-28,519426,It hasn't worked lately,1,it has not worked lately,A Google User,,
18388,796,1,Amazon,,"['usually', 'great', 'application', 'force', 'instal', 'usually', 'great', 'application', 'force', 'instal', 'use', 'browser', 'version', 'use', 'browser', 'version', 'have', 'endless', 'dog', 'error', 'page', 'loop', 'have', 'cleared_cache', 'local', 'storage', 'instal', 'instal', 'usually', 'great', 'application', 'force', 'instal', 'use', 'browser', 'version', 'luck', 'temporary', 'temporary', 'would', 'not', 'huge', 'deal', 'however', 'far', 'temporary', 'be', 'be', 'least', 'week', 'way', 'be', 'disappointing']",2019-03-31,519694,"Usually a great app, but I'm forced to uninstall it and just use browser version. I have the endless dog error page loop. I've cleared cache and local storage and uninstall / reinstalled the app with no luck. If this was temporary it wouldn't be a huge deal. However, so far it's been at least a week that way. Which is just disappointing",2,usually a great application but i am forced to instal usually a great application but i am forced to instal it and just use browser version and just use browser version i have the endless dog error page loop i have cleared cache and local storage and instal installed usually a great application but i am forced to instal it and just use browser version with no luck if this was temporary this was temporary would not be a huge deal however so far this was temporary is been at least a week that way which is just disappointing,Ismail Al Bulushi,,
18389,797,1,Amazon,,"['poorly', 'execute', 'application', 'poorly', 'execute', 'application', 'not', 'show', 'order', 'purchase', 'history', 'order', 'directly', 'application', 'make', 'application', 'useless', 'use', 'pc', 'chrome', 'phone', 'sometimes', 'well', 'provide', 'experience', 'application', 'doe', 'not', 'even', 'recognize', 'prime_membership', 'even_though', 'log', 'pc', 'phone', 'do', 'amazon', 'fix', 'not', 'use', 'application']",2019-03-30,519695,"Poorly executed app. It will not show your orders or purchase history unless you order directly from the app, which makes the app useless. I use my PC and Chrome on my phone sometimes, as well, and both provide a far superior experience. The app doesn't even recognize my Prime membership, even though I'm logged in. My PC and phone do. Until Amazon fixes this, I will not be using the app.",1,poorly executed application poorly executed application will not show your order or purchase history unless you order directly from the application which make the application useless i use my pc and chrome on my phone sometimes a well and both provide a far superior experience the application doe not even recognize my prime membership even though i am logged in my pc and phone do until amazon fix this i will not be using the application,A Google User,,
18395,803,1,Amazon,,"['probably', 'last', 'update', 'do', 'application', 'use', 'star', 'be', 'break', 'crash', 'minute', 'loading', 'consistently', 'useless', 'not', 'even', 'worth', 'star', 'state']",2019-03-26,519702,Probably the last update did it - the app used to be 5 stars but is now broken. crashes within a minute of loading - consistently. Useless. Not even worth one star in this state.,1,probably the last update did it the application used to be star but is now broken crash within a minute of loading consistently useless not even worth one star in this state,Brian Harrington,,
18396,804,1,Amazon,,"['be', 'far', 'bad', 'online', 'shopping', 'application', 'have', 'ever', 'use', 'incredibly', 'slow', 'startup', 'time', 'incredibly', 'slow', 'loading', 'time', 'freeze', 'time', 'would', 'give', 'zero_star', 'possible', 'expect', 'wealthy', 'corporation', 'world']",2019-03-26,519703,"This is by far the worst online shopping app i have ever used. Incredibly slow startup time, incredibly slow loading time and freezes all the time. Would give it zero stars if possible. We expect more from one of the wealthiest corporations in the world.",1,this is by far the worst online shopping application i have ever used incredibly slow startup time incredibly slow loading time and freeze all the time would give it zero star if possible we expect more from one of the wealthiest corporation in the world,P John,,
18401,809,1,Amazon,,"['love', 'amazon', 'application', 'be', 'really', 'disappointing', 'application', 'constantly', 'crash', 'give', 'error', 'screen', 'say', 'ops_something', 'went_wrong', 'seem', 'happen', 'everytime', 'attempt', 'view', 'product', 'view', 'different', 'product', 'have', 'use', 'application', 'long', 'time', 'matter', 'many', 'time', 'application', 'update', 'problem', 'occur', 'repeatedly']",2019-03-24,519708,"I love amazon but this app is really disappointing. it constantly crashes and gives me an error screen that says ""Oops, something went wrong."" This seems to happen everytime I attempt to view a product or view different sizes/colors/options of products. I have used this app for a long time and no matter how many times it updates this problem occurs repeatedly.",1,i love amazon but this application is really disappointing this application constantly crash and give me an error screen that say ops something went wrong this seems to happen everytime i attempt to view a product or view different sizescolorsoptions of product i have used this application for a long time and no matter how many time this application update this problem occurs repeatedly,Jessica Pressley,,
18402,810,1,Amazon,,"['horrible', 'experience', 'order', 'product', 'monday', 'receive', 'product', 'wednesday', 'product', 'damage', 'tamper', 'everytime', 'call', 'customer_service', 'hang', 'even', 'supervisor', 'tell', 'even', 'supervisor', 'know', 'product', 'even', 'supervisor', 'fault', 'even', 'supervisor', 'not', 'help', 'dollar', 'bunch', 'faulty', 'worthless', 'product', 'even', 'supervisor', 'even', 'go', 'low', 'tell', 'even', 'supervisor', 'give', 'keep', 'want', 'product', 'money', 'refund']",2019-03-27,519709,"very... very.... horrible experience. ordered product on monday, recieved it Wednesdays... all the product was damaged and tampered with. everytime i called customer service they hung up on me.... even the supervisors. then after telling me they know its their fault, they can not help me. now im out of hundreds of dollars and a bunch of faulty worthless product. they even went as low as telling me theyll give me 20$ to keep it.... no!!!!! i want the product i ordered, or ALL my money refunded....",1,very very horrible experience ordered product on monday received product wednesday product was damaged and tampered with everytime i called customer service they hung up on me even the supervisor then after telling me even the supervisor know product even the supervisor fault even the supervisor can not help me now i about of hundred of dollar and a bunch of faulty worthless product even the supervisor even went a low a telling me even the supervisor give me to keep it no i want product or all my money refunded,A Google User,,
18403,811,1,Amazon,,"['be', 'not', 'broke', 'do', 'not', 'try', 'fix', 'be', 'not', 'break', 'technical', 'bug', 'fix', 'understandably', 'need', 'fix', 'time', 'go', 'tell', 'general', 'public', 'something', 'wrong', 'look', 'application', 'not', 'idiot', 'leave', 'look', 'alone', 'be', 'visible', 'information', 'screen', 'screen', 'doe', 'not', 'work', 'screen', 'do', 'leave', 'screen', 'alone', 'screen', 'be', 'slight', 'jar', 'change', 'rubbish']",2019-03-30,519711,"If it ain't broke don't try and fix it! Technical and bug fixes understandably need to be fixed all the time, but if you are going to tell the general public that there was something wrong with the look of the app (when there wasn't), you're idiots. Leave the look alone. There's now less visible information on the screen, and it just doesn't work as it should do. Leave it alone!! It's such a slight but jarring change..... Rubbish!!",2,if it is not broke do not try and fix it is not broke technical and bug fix understandably need to be fixed all the time but if you are going to tell the general public that there was something wrong with the look of the application when there was not you are idiot leave the look alone there is now le visible information on the screen and the screen just doe not work a the screen should do leave the screen alone the screen is such a slight but jarring change rubbish,Simon Chadbourne,,
18405,813,1,Amazon,,"['application', 'be', 'useful', 'normally', 'recent', 'release', 'have', 'make', 'extremely', 'buggy', 'unresponsive', 'time', 'have', 'reload', 'twice', 'be', 'application', 'experience', 'problem', 'hopefully', 'fix', 'probably', 'stop', 'use', 'application', 'experience', 'problem']",2019-03-28,519713,"app is useful normally, but recent releases have made it extremely buggy and non-responsive at times. I've had to reload it twice and it is the only app I'm experiencing problems with. Hopefully its fixed or I probably will stop using the app.",3,application is useful normally but recent release have made it extremely buggy and unresponsive at time i have had to reload it twice and it is the only application i am experiencing problem with hopefully it fixed or i probably will stop using the only application i am experiencing problem,Nora Lewis,,
18407,815,1,Amazon,,"['new', 'patch', 'bring', 'fresh', 'hell', 'last', 'random', 'crash', 'screen', 'freeze', 'picture', 'freak', 'shape', 'doe', 'not', 'make', 'feel', 'safe', 'have', 'personal', 'payment', 'information', 'store']",2019-03-31,519715,"Every new patch brings a fresh hell. After this last 1, random crashes, screen freezing, pictures freaking out and flashing/changing shape. Does NOT make you feel safe about having personal and payment information stored on it.",1,every new patch brings a fresh hell after this last random crash screen freezing picture freaking out and flashingchanging shape doe not make you feel safe about having personal and payment information stored on it,Kelli Austin,,
18411,819,1,Amazon,,"['big', 'company', 'amazon', 'sure', 'doe', 'suck', 'make', 'function', 'fine', 'doe', 'everything', 'expect', 'function', 'however', 'design', 'use', 'animation', 'simply', 'outdate', 'application', 'also', 'freeze', 'frequently', 'even', 'flagship', 'phone']",2019-03-31,519719,"For being such a big company Amazon sure does suck at making apps. The functions fine. does everything you expect out of it. However, the design and use of animations are just simply outdated. The app also freezes frequently even on flagship phones.",3,for being such a big company amazon sure doe suck at making aps the function fine doe everything you expect out of the function however the design and use of animation are just simply outdated the application also freeze frequently even on flagship phone,Margav Soni,,
18413,821,1,Amazon,,"['waste', 'time', 'pay', 'be', 'way', 'average', 'rate', 'service', 'area', 'not', 'accept', 'work', 'cheap', 'rate', 'application', 'doe', 'not', 'allow', 'see', 'work', 'perform', 'pay', 'fee', 'be', 'take']",2019-03-29,519722,what a waste of time. their pay is way under the average rate for SERVICES IN MY AREA. I WON'T BE ACCEPTING ANY MORE WORK FOR CHEAP!!! U P YOUR RATES.??? app doesn't allow you to see your work performed. and pay after their fee is taken out.,1,what a waste of time their pay is way under the average rate for service in my area i will not be accepting any more work for cheap you p your rate application doe not allow you to see your work performed and pay after their fee is taken out,Bruce Hunter,,
18455,863,1,Amazon,,"['recently', 'search', 'thing', 'have', 'be', 'unable', 'see', 'category', 'show', 'example', 'search', 'keyword', 'want', 'select', 'clothing', 'category', 'keyword', 'int', 'appear', 'fix', 'especially', 'pay', 'prime', 'application', 'int', 'even', 'work', 'correctly']",2019-03-25,519794,"recently when searching for thingd ive been unable to see all categories. Only about 4-5 will show. For example, if i search a keyword and then want to select the clothing category, it isnt appearing. Fix this, especially since i am paying Prime for an app that isnt even working correctly.",1,recently when searching for thing i have been unable to see all category only about will show for example if i search a keyword and then want to select the clothing category a keyword int appearing fix this especially since i am paying prime for an application that int even working correctly,Hayley Moran,,
18458,866,1,Amazon,,"['suck', 'not', 'well', 'use', 'application', 'be', 'foreign', 'foreign_language']",2019-03-28,519807,"sucks, can't very well use app if it's all in a foriegn foreign language!",1,suck can not very well use application if it is all in a foreign foreign language,Irene Edler,,
18476,884,1,Amazon,,"['get', 'uh_oh', 'something_went', 'wrong', 'error', 'time', 'try', 'use', 'application', 'instal', 'clear', 'datum', 'doe', 'not', 'matter', 'always', 'issue', 'past', 'week']",2019-03-24,519853,"I get an ""Uh oh something went wrong"" error every time I try to use this app. I reinstalled, clear data, doesn't matter - always the same issue for the past 2 weeks.",1,i get an uh oh something went wrong error every time i try to use this application i installed clear data doe not matter always the same issue for the past week,Kelly Packard,,
18485,893,1,Amazon,,"['bad', 'experience', 'application', 'not', 'shop', 'well', 'bay']",2019-03-26,519877,"Bad experience, app ok but won't be shopping here again. Better off on ebay.",1,bad experience application ok but will not be shopping here again better off on bay,Barry Cheetham,,
18514,922,1,Amazon,,"['service', 'suck', 'doe', 'representative', 'do', 'not', 'want', 'product', 'anyways']",2019-03-25,519948,Your service sucks and so does your representatives I don't want your product anyways,1,your service suck and so doe your representative i do not want your product anyways,Sarah Uriarte,,
18521,929,1,Amazon,,"['could', 'give', 'star', 'would', 'last', 'update', 'start', 'get', 'many', 'pop', 'ad', 'phone', 'become', 'nearly_impossible', 'use', 'would', 'literally', 'get', 'second', 'virus', 'scan', 'turn', 'nothing', 'notice', 'ad', 'get', 'relate', 'application', 'uninstale', 'update', 'have', 'not', 'pop', 'understand', 'advertising', 'be', 'necessary', 'not', 'make', 'phone', 'call', 'even', 'check', 'time', 'ad', 'advertising', 'get', 'ridiculous']",2019-03-27,519966,If I could give it 0 stars I would. With the last update I started getting so many pop up ads on my phone that it became nearly impossible to use. I would literally get one every 10-15 seconds. Virus scans turned up nothing. Then I noticed that every ad I was getting was related to this app. I uninstalled the update and haven't had a pop up since. I can understand why advertising is necessary but when I can't make a phone call or even check the time because of the ads it gets ridiculous.,1,if i could give it star i would with the last update i started getting so many pop up ad on my phone that it became nearly impossible to use i would literally get one every second virus scan turned up nothing then i noticed that every ad i was getting was related to this application i uninstaled the update and have not had a pop up since i can understand why advertising is necessary but when i can not make a phone call or even check the time because of the ad advertising get ridiculous,Andrea Norton,,
18526,934,1,Amazon,,"['bad', 'company', 'entire', 'world', 'garbage', 'company', 'garbage', 'application']",2019-03-31,519980,Worst company in the entire world. Garbage company and garbage application.,1,worst company in the entire world garbage company and garbage application,A Google User,,
18541,949,1,Amazon,,"['error', 'uninstale', 'instal', 'unable', 'use', 'method', 'report', 'error', 'get', 'support', 'amazon', 'be', 'catch', 'support', 'doe', 'nothing', 'copypaste', 'response', 'treat', 'ignorant', 'even', 'have', 'year', 'experience']",2019-03-25,520014,"CS3 errors. Despite uninstalling and reinstalling, unable to use. No method to report errors or get support. Amazon's catchall support does nothing but copy/paste responses and treats you like you are ignorant even if you have 30+ years of IT/engineering experience.",1,c error despite uninstaling and installing unable to use no method to report error or get support amazon is catch-all support doe nothing but copypaste response and treat you like you are ignorant even if you have year of amazonenginering experience,Rick Schmitz,,
18542,950,1,Amazon,,"['poor', 'poor', 'application', 'doe', 'not', 'always', 'work']",2019-03-25,520016,poor poor app doesn't always work,1,poor poor application doe not always work,BARB ROSCIGLIONE-PALMER,,
18543,951,1,Amazon,,"['annoying', 'spam', 'application', 'not', 'stop', 'nag', 'join', 'prime', 'not', 'force_close', 'annoying', 'spam', 'application', 'customer', 'support', 'be', 'useless']",2019-03-25,520020,Annoying Spam App. Won't stop nagging me to join Prime. I can't force close the app. Customer support is useless.,1,annoying spam application will not stop nagging me to join prime i can not force close annoying spam application customer support is useless,A Google User,,
18547,955,1,Amazon,,"['not', 'recommend', 'would', 'not', 'install', 'galaxy', 'ii']",2019-03-25,520028,Not recommended it would not install on my Galaxy S II,1,not recommended it would not install on my galaxy s ii,Bk Bk,,
18549,957,1,Amazon,,"['download', 'application', 'not', 'log']",2019-03-30,520031,I just downloaded the app and I can't log in,1,i just downloaded the application and i can not log in,Tiphany Reid,,
